elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
169.00,200,4345.15,4399,5115,6739,792.78
170.00,200,4242.20,4395,4847,6343,680.71
171.00,300,4386.52,4403,5095,5363,658.46
172.00,200,4335.56,4359,4971,5191,551.89
173.00,200,4269.18,4283,4875,5431,1062.67
174.00,300,4320.15,4343,4803,5991,969.91
175.00,200,4408.26,4395,4847,7695,1171.63
176.00,200,4435.94,4351,5059,5367,1424.56
177.00,300,4341.55,4311,5051,6067,889.60
178.00,200,4238.60,4315,4779,4955,457.54
179.00,200,4152.27,4243,4607,6067,638.77
180.00,300,4314.28,4367,4903,5147,536.78
181.00,200,4353.46,4351,4939,5499,803.94
182.00,200,4272.27,4351,4779,5119,542.13
183.00,300,4319.76,4379,4803,5691,877.25
184.00,200,4251.32,4227,4743,5071,1213.16
185.00,200,4074.14,4179,4555,5515,560.49
186.00,300,4336.84,4319,4859,5483,796.28
187.00,200,4491.47,4539,5003,6755,1187.13
188.00,200,4274.90,4387,4807,4935,553.58
189.00,200,4250.82,4431,4755,4891,559.23
190.00,300,4334.62,4383,4911,5271,583.09
191.00,200,4325.79,4455,4875,5047,560.50
192.00,200,4342.90,4351,4847,5863,1162.61
193.00,300,4368.23,4435,4819,7031,1192.18
194.00,200,4323.38,4383,4795,5083,1047.23
195.00,200,4326.04,4383,4779,5243,743.26
196.00,300,4377.89,4471,4879,5343,669.80
197.00,200,4246.63,4331,4691,7627,663.29
198.00,200,4249.91,4363,4875,5107,528.36
199.00,300,4296.85,4367,4763,5235,1154.40
200.00,200,4350.85,4403,4851,7035,1022.09
201.00,200,4385.09,4371,4775,6851,958.36
202.00,200,4224.34,4319,4819,6191,1105.15
203.00,300,4235.82,4307,4663,4911,540.14
204.00,200,4486.74,4515,4979,6915,1317.83
205.00,200,4342.90,4343,4951,8791,1551.48
206.00,300,4333.18,4391,4903,5687,659.13
207.00,200,4179.75,4343,4743,5279,626.26
208.00,200,4395.93,4479,4863,5095,1455.46
209.00,300,4332.78,4399,4863,6079,1286.15
210.00,200,4270.32,4447,4851,5047,580.78
211.00,200,4369.41,4395,4995,7031,756.75
212.00,300,4250.36,4359,4747,7163,752.83
213.00,200,4361.01,4383,4907,5231,1442.31
214.00,200,4423.06,4415,4819,9279,1027.31
215.00,200,4222.44,4379,4723,4991,833.64
216.00,300,4243.70,4363,4755,5323,587.86
217.00,200,4242.29,4379,4715,4971,553.07
218.00,300,4248.15,4311,4895,6767,1284.89
219.00,200,4283.25,4331,4707,4931,638.90
220.00,200,4357.45,4431,4763,4955,1181.03
221.00,300,4171.83,4335,4747,5091,604.56
222.00,200,4366.40,4447,4875,5547,594.00
223.00,200,4198.58,4315,4751,5123,663.74
224.00,200,4355.13,4371,4739,4999,1411.26
225.00,300,4261.37,4327,4851,6851,1206.89
226.00,200,4310.27,4367,4935,6271,973.44
227.00,300,4120.70,4243,4783,5155,978.57
228.00,200,4192.81,4211,4591,5747,1002.63
229.00,200,4174.18,4327,4623,4743,580.29
230.00,300,4416.88,4451,4979,5643,532.70
231.00,200,4184.01,4375,4827,4939,643.46
232.00,200,4388.64,4323,4927,8695,1443.67
233.00,300,4128.93,4215,4631,6119,606.95
234.00,200,4387.27,4371,4911,6567,677.55
235.00,200,4606.54,4495,4899,10375,1341.47
236.00,200,4321.65,4399,4995,5175,590.86
237.00,300,4382.66,4295,4771,9911,1610.82
238.00,200,4130.14,4219,4615,5899,672.63
239.00,300,4121.62,4271,4683,4879,710.06
240.00,200,4365.72,4383,4859,6623,1268.16
241.00,200,4370.44,4311,4883,9551,1543.24
242.00,300,4124.54,4259,4763,4935,633.61
243.00,200,4248.58,4331,4779,6087,793.69
244.00,200,4283.56,4415,4863,5811,705.61
245.00,300,4214.91,4343,4803,5475,668.90
246.00,200,4117.19,4267,4775,5071,674.23
247.00,300,4139.32,4275,4683,4855,535.09
248.00,200,4281.27,4339,4675,4999,660.57
249.00,200,4225.98,4319,4687,6415,604.99
250.00,300,4280.10,4335,4807,5351,607.98
251.00,200,4142.77,4295,4767,4955,672.47
252.00,200,4203.52,4279,5019,5323,690.82
253.00,300,4274.22,4299,4783,7467,1321.53
254.00,200,4351.76,4387,4811,5803,519.66
255.00,200,4414.13,4379,4875,8855,1370.41
256.00,200,4458.59,4383,4975,7275,1373.32
257.00,300,4467.78,4383,4919,8359,1331.80
258.00,200,4276.60,4355,4855,5135,563.29
259.00,200,4295.54,4287,4739,8567,1578.40
260.00,300,4298.97,4339,4879,7463,1127.26
261.00,200,4295.47,4351,4863,6187,591.00
262.00,200,4251.89,4323,4771,6963,1056.41
263.00,200,4470.86,4439,4815,8655,1334.09
264.00,300,4295.21,4343,4875,8103,875.05
265.00,200,4478.49,4443,4923,5787,1216.30
266.00,200,4208.70,4307,4667,4811,462.42
267.00,300,4372.19,4343,4791,5767,1548.59
268.00,200,4108.41,4287,4631,4803,569.32
269.00,200,4180.44,4291,4803,5255,574.56
270.00,300,4404.08,4355,4903,8263,1631.42
271.00,200,4352.44,4371,4879,5563,1190.54
272.00,200,4578.24,4443,5059,16463,1771.46
273.00,200,4320.39,4363,4967,6347,870.80
274.00,300,4271.71,4371,4935,5419,558.26
275.00,200,4215.31,4299,4895,5047,553.45
276.00,200,4393.47,4495,4943,5323,1102.48
277.00,300,4407.41,4347,4911,9639,1712.17
278.00,200,4333.27,4383,4899,5223,1312.98
279.00,200,4166.55,4291,4715,4843,509.93
280.00,300,4330.88,4415,4803,5291,515.91
281.00,200,4192.72,4351,4883,5047,654.44
282.00,200,4377.49,4383,4843,5855,1488.09
283.00,300,4321.96,4375,4855,6895,996.56
284.00,200,4274.90,4323,4859,5203,482.33
285.00,200,4285.48,4391,4815,5043,558.26
286.00,300,4366.01,4367,4827,6883,885.19
287.00,200,4117.17,4219,4631,5019,552.06
288.00,200,4332.98,4271,4691,5871,1145.97
289.00,300,4307.46,4283,4859,7883,1021.01
290.00,200,4391.80,4415,4931,7431,656.74
291.00,200,4408.43,4343,4767,9007,1706.72
292.00,200,4347.53,4383,4855,5355,1087.93
293.00,300,4255.07,4299,4747,5143,1206.51
294.00,200,4214.76,4359,4747,5019,600.47
295.00,200,4329.44,4383,4787,4947,538.99
296.00,300,4466.05,4419,4931,6063,1005.12
297.00,200,4278.47,4343,4939,5131,572.41
298.00,200,4365.06,4395,4871,5099,429.84
299.00,300,4320.17,4371,4923,7163,1035.54
300.00,200,4222.43,4355,4783,5087,676.24
301.00,200,4346.91,4451,4867,5635,710.24
302.00,300,4380.66,4347,4799,5455,1722.13
303.00,200,4279.67,4347,4723,5567,1327.45
304.00,200,4308.80,4391,4711,5283,563.63
305.00,200,4362.84,4347,4811,6451,1173.62
306.00,300,4295.85,4343,4799,5887,629.81
307.00,200,4220.62,4315,4863,5263,622.16
308.00,200,4264.12,4347,4727,4855,462.43
309.00,300,4358.98,4323,4775,7427,1586.95
310.00,200,4277.91,4363,4847,5099,559.05
311.00,200,4136.49,4235,4615,4915,471.83
312.00,300,4356.59,4375,4863,7391,1010.31
313.00,200,4214.69,4319,4631,4855,455.26
314.00,200,4390.15,4391,4827,7859,1295.92
315.00,300,4217.78,4355,4823,4971,611.38
316.00,200,4248.39,4295,4715,5003,1093.58
317.00,200,4376.06,4391,4883,7011,1376.50
318.00,300,4201.67,4299,4655,5271,1038.31
319.00,200,4265.18,4359,4851,5131,1244.68
320.00,200,4104.93,4219,4743,4987,568.05
321.00,300,4267.77,4327,4867,6027,609.90
322.00,200,4320.16,4371,4823,7231,646.65
323.00,300,4103.47,4239,4551,4707,511.45
324.00,200,4277.41,4359,4871,7467,794.10
325.00,200,4122.35,4227,4787,5059,668.87
326.00,300,4182.20,4283,4891,5111,610.34
327.00,200,4242.11,4367,4871,5319,670.46
328.00,200,4235.04,4379,4723,5015,567.77
329.00,300,4185.63,4339,4759,5011,615.21
330.00,200,4276.07,4303,4799,7363,1187.38
331.00,200,4406.72,4359,4947,6695,1357.79
332.00,300,4188.44,4291,4695,4999,505.95
333.00,200,4168.45,4315,4679,5959,1234.88
334.00,300,4261.56,4359,4715,6151,971.89
335.00,200,4179.72,4219,4651,4863,1437.45
336.00,200,4265.86,4299,4675,7339,774.56
337.00,300,4098.66,4207,4639,6915,1395.10
338.00,200,4134.02,4255,4655,5499,573.00
339.00,300,4215.68,4347,4771,6359,748.75
340.00,200,4285.42,4387,4783,7471,705.19
341.00,200,4258.23,4363,4691,6039,1138.24
342.00,300,4111.41,4307,4707,5019,595.76
343.00,200,4226.66,4291,4799,6759,638.80
344.00,200,4281.35,4367,4735,5115,502.35
345.00,300,4277.75,4339,4759,5259,940.86
346.00,200,4270.23,4351,4731,5771,1430.90
347.00,200,4139.61,4291,4683,5527,627.06
348.00,300,3998.06,3995,4607,5507,1057.35
349.00,200,3932.58,4007,4631,4903,547.63
350.00,300,4081.14,4187,4759,5007,740.27
351.00,200,4236.69,4339,4751,7095,683.45
352.00,300,4078.89,4199,4631,5947,628.98
353.00,200,4072.07,4255,4651,4715,604.62
354.00,200,4373.71,4363,4811,6395,1662.34
355.00,300,4326.06,4215,4947,18127,2141.83
356.00,200,4250.38,4303,4791,7215,798.19
357.00,200,4187.23,4299,4635,5711,572.05
358.00,300,4167.85,4279,4735,5931,632.76
359.00,200,4078.07,4239,4703,4943,641.70
360.00,300,4211.55,4267,4907,5839,640.36
361.00,200,4246.00,4343,4755,5411,560.70
362.00,200,4200.77,4283,4719,6603,695.81
363.00,300,4128.58,4227,4771,5859,630.17
364.00,200,4183.97,4275,4639,5023,461.11
365.00,300,4171.31,4267,4683,5039,601.19
366.00,200,4322.42,4395,4807,8111,804.17
367.00,200,4241.13,4235,4683,7375,1783.84
368.00,300,4040.26,4199,4671,4979,558.13
369.00,200,4086.34,4163,4579,8063,1225.13
370.00,200,4272.96,4379,4807,5571,514.93
371.00,300,4248.79,4311,4731,7487,946.91
372.00,200,4366.52,4379,4875,6315,1464.70
373.00,300,4104.25,4191,4643,7955,780.16
374.00,200,4034.04,4187,4563,5967,692.16
375.00,200,4261.65,4219,4811,6839,1586.67
376.00,300,4160.04,4267,4767,5199,982.46
377.00,200,4299.12,4363,4855,5175,1461.68
378.00,200,4044.03,4219,4627,4807,547.26
379.00,300,4188.36,4311,4747,5167,528.72
380.00,200,4326.40,4235,4795,7295,1793.01
381.00,300,4189.03,4219,4675,5159,1244.10
382.00,200,4171.09,4143,4835,7551,1327.35
383.00,200,3980.50,4111,4419,4811,602.18
384.00,300,4241.53,4291,4603,7179,1337.14
385.00,200,4269.24,4267,4715,5107,1232.62
386.00,300,4200.59,4239,4739,5787,975.34
387.00,200,3975.85,4147,4639,5439,688.58
388.00,300,4025.44,4191,4543,5035,632.03
389.00,200,3980.18,4179,4623,4951,765.80
390.00,200,4073.20,4235,4651,4875,627.69
391.00,300,4113.42,4227,4691,7011,1125.00
392.00,200,4139.30,4247,4703,6603,700.74
393.00,300,4180.14,4275,4735,5511,1140.83
394.00,200,4255.00,4315,4723,5391,1323.52
395.00,300,4026.67,4235,4679,5095,641.05
396.00,200,4159.55,4271,4607,5007,611.43
397.00,200,4186.99,4319,4711,5319,529.32
398.00,300,4158.79,4247,4659,5111,542.23
399.00,200,4091.74,4247,4659,5783,1434.45
400.00,300,4074.01,4251,4679,5231,757.13
401.00,200,3936.34,4099,4519,6947,799.01
402.00,200,4236.22,4323,4695,5091,1415.94
403.00,300,4137.07,4235,4627,6343,693.42
404.00,200,4056.36,4263,4623,5051,606.70
405.00,300,3982.57,4171,4743,5199,676.63
406.00,200,4080.55,4123,4603,6407,1224.19
407.00,300,4146.33,4275,4883,5179,611.29
408.00,200,4143.32,4203,4715,5215,616.06
409.00,300,4057.84,4223,4639,6355,693.16
410.00,200,4369.58,4347,4803,6319,1201.97
411.00,200,4252.59,4279,4807,6091,597.63
412.00,300,4175.43,4259,4683,5295,915.03
413.00,200,3896.90,4029,4471,7451,789.12
414.00,300,4117.48,4223,4575,6003,619.29
415.00,200,4230.94,4351,4807,5315,634.17
416.00,200,4266.40,4315,4755,5919,513.37
417.00,300,4238.20,4251,4907,6607,1292.01
418.00,200,4023.84,4159,4487,4811,546.03
419.00,300,4060.84,4203,4691,6419,681.91
420.00,200,4253.61,4339,4827,6239,1096.59
421.00,200,4325.68,4347,4843,5019,1077.48
422.00,300,4165.94,4295,4835,7783,765.22
423.00,200,4163.32,4203,4747,4931,527.37
424.00,200,4154.89,4167,4763,5719,1316.94
425.00,300,4159.39,4219,4735,6247,1181.19
426.00,200,4307.73,4375,4835,8123,1245.32
427.00,300,4189.97,4263,4711,5735,1297.95
428.00,200,4163.34,4207,4707,5975,1048.08
429.00,200,4125.59,4203,4787,5063,546.97
430.00,300,4237.21,4279,4831,7651,701.67
431.00,200,4155.06,4263,4779,8311,857.95
432.00,200,4146.24,4283,4611,4915,521.36
433.00,300,4241.86,4243,4839,7895,1307.57
434.00,200,4174.40,4231,4847,4999,654.86
435.00,300,4189.47,4307,4839,4967,638.72
436.00,200,4242.40,4331,4667,5463,1046.32
437.00,200,4292.56,4279,4731,6191,503.42
438.00,300,4246.14,4371,4767,6359,656.46
439.00,200,4024.47,4131,4635,4775,591.02
440.00,300,4096.56,4207,4663,5691,632.52
441.00,200,4133.27,4227,4679,5055,530.61
442.00,200,4011.55,4207,4559,7151,1078.77
443.00,300,4179.76,4319,4779,5103,601.85
444.00,200,4177.03,4299,4811,4963,547.91
445.00,300,4213.10,4311,4771,5683,573.38
446.00,200,4253.64,4331,4795,5095,469.62
447.00,200,4122.51,4187,4583,5311,1179.34
448.00,300,4198.48,4299,4811,5331,1071.38
449.00,200,4238.88,4251,4767,7855,1405.61
450.00,200,4163.63,4315,4707,5131,712.22
451.00,300,4173.87,4247,4643,4795,1152.03
452.00,200,4010.27,4159,4623,5035,647.78
453.00,300,4171.99,4199,4695,5055,1075.00
454.00,200,4130.68,4275,4703,4839,580.23
455.00,200,4415.74,4355,4803,8303,1840.45
456.00,300,4269.97,4339,4755,6119,573.85
457.00,200,4047.79,4231,4579,5031,552.77
458.00,300,4093.53,4175,4667,4995,1212.99
459.00,200,4385.95,4267,4727,6491,1889.92
460.00,200,4331.09,4379,4855,5071,544.73
461.00,300,4142.70,4251,4647,5883,601.88
462.00,200,4235.97,4287,4707,5031,487.96
463.00,200,4276.93,4327,4691,4915,588.53
464.00,200,4525.49,4375,4795,9303,1781.51
465.00,300,4327.42,4303,4851,7923,1474.84
466.00,200,4278.73,4279,4635,9575,1277.14
467.00,300,4189.14,4263,4787,5023,969.21
468.00,200,4123.07,4315,4723,4987,587.98
469.00,200,4112.74,4307,4627,4747,588.13
470.00,300,4214.98,4335,4811,5523,563.43
471.00,200,4129.27,4191,4599,4859,461.00
472.00,300,4031.15,4159,4695,5831,630.65
473.00,200,4041.54,4127,4659,4963,470.37
474.00,200,4262.82,4279,4627,8719,822.34
475.00,300,4264.28,4299,4619,5075,1359.81
476.00,200,4256.69,4283,4723,5647,481.12
477.00,300,4095.20,4199,4647,5659,530.95
478.00,200,4079.67,4211,4607,4819,486.01
479.00,200,4172.11,4263,4615,5719,1275.03
480.00,300,4263.93,4303,4687,5195,1437.30
481.00,200,4171.68,4279,4735,5127,548.21
482.00,300,4149.18,4251,4771,6775,965.70
483.00,200,4047.93,4147,4759,4959,631.43
484.00,200,4098.90,4223,4667,4987,543.84
485.00,300,4104.99,4247,4647,5735,658.11
486.00,200,4141.48,4247,4603,6171,936.67
487.00,300,4268.43,4323,4667,4935,1120.13
488.00,200,4282.31,4275,4795,5299,1569.04
489.00,200,4133.65,4191,4767,5335,655.84
490.00,300,4196.11,4275,4739,5399,569.34
491.00,200,4091.70,4215,4731,4831,561.35
492.00,300,4148.90,4303,4655,5835,734.23
493.00,200,4146.35,4307,4663,8727,840.19
494.00,200,4054.93,4267,4731,5307,612.82
495.00,300,4166.39,4267,4739,4923,558.28
496.00,200,4283.07,4227,4667,7199,1375.62
497.00,300,4052.36,4215,4659,5319,680.50
498.00,200,4218.30,4295,4599,5175,1161.56
499.00,200,4102.99,4263,4543,4615,472.51
500.00,300,4167.51,4287,4723,5587,612.95
501.00,200,4141.77,4299,4667,6135,676.17
502.00,300,4254.91,4271,4719,5647,1370.46
503.00,200,4115.20,4243,4555,4899,567.47
504.00,200,4136.61,4251,4555,5743,684.32
505.00,300,4236.57,4303,4915,6003,528.88
506.00,200,4114.68,4299,4639,4895,554.56
507.00,300,4106.76,4243,4799,4979,617.54
508.00,200,4265.58,4267,4695,7019,1834.24
509.00,200,4175.64,4183,4655,9479,1578.26
510.00,300,4142.74,4239,4695,5583,1009.33
511.00,200,4250.20,4315,4659,6575,552.38
512.00,200,4269.47,4311,4711,6699,1393.96
513.00,300,4171.04,4263,4679,5543,655.64
514.00,200,4218.31,4215,4623,5535,1377.45
515.00,300,4196.53,4251,4611,8187,1149.94
516.00,200,4289.10,4343,4791,7163,692.00
517.00,200,4258.26,4367,4819,4963,529.86
518.00,300,4144.80,4219,4675,4931,957.34
519.00,200,4035.22,4179,4603,5047,646.66
520.00,200,4206.67,4279,4843,5823,688.53
521.00,300,4141.59,4275,4751,4879,930.38
522.00,200,4242.60,4367,4763,6527,716.53
523.00,300,4038.39,4187,4579,5095,557.90
524.00,200,4172.62,4279,4627,4731,424.14
525.00,200,4069.89,4215,4695,5647,789.13
526.00,300,4321.35,4379,4851,5387,901.13
527.00,200,4247.01,4395,4923,5623,657.52
528.00,200,3996.80,4187,4627,4695,568.96
529.00,300,4335.04,4291,4739,8751,1661.96
530.00,200,4131.52,4247,4775,5819,694.89
531.00,300,4247.21,4255,4807,6891,1241.57
532.00,200,4149.75,4235,4619,5419,614.44
533.00,200,4188.69,4223,4631,5395,1121.31
534.00,300,4193.55,4275,4815,5971,1059.17
535.00,200,4198.74,4219,4587,7263,1115.03
536.00,300,4108.61,4219,4735,6647,740.57
537.00,200,4164.12,4219,4695,5511,1340.84
538.00,200,4216.92,4271,4711,6187,609.38
539.00,300,4234.87,4283,4827,6403,678.78
540.00,200,4240.09,4307,4831,5019,1077.37
541.00,300,4137.77,4251,4743,4963,549.64
542.00,200,4186.49,4275,4643,6607,1005.44
543.00,200,4042.99,4211,4523,4723,665.54
544.00,300,4250.07,4315,4719,8335,1349.37
545.00,200,4237.76,4263,4747,5255,1677.78
546.00,200,4156.91,4279,4647,7019,653.46
547.00,300,4235.31,4263,4819,5315,484.90
548.00,200,4258.27,4271,4807,5007,1208.79
549.00,200,4178.97,4279,4915,5067,579.99
550.00,300,4175.01,4271,4767,5015,611.94
551.00,200,4118.79,4263,4567,5527,539.44
552.00,300,4230.59,4287,4675,7607,1101.76
553.00,200,4177.28,4223,4739,5839,1350.63
554.00,200,4203.40,4327,4739,4927,581.62
555.00,300,4173.00,4319,4735,4939,542.70
556.00,200,4318.29,4363,4759,5391,1446.95
557.00,300,4111.63,4227,4723,5063,567.62
558.00,200,4276.09,4275,4899,7883,1112.72
559.00,200,4014.24,4127,4679,4975,565.45
560.00,300,4140.92,4271,4603,5259,565.27
561.00,200,4178.05,4255,4655,6399,568.47
562.00,300,4055.26,4179,4603,4971,611.03
563.00,200,4008.64,4079,4595,5607,619.61
564.00,300,4132.53,4163,4635,6999,1154.09
565.00,200,4148.90,4255,4691,4899,633.78
566.00,200,4218.07,4279,4591,5943,1219.47
567.00,300,4196.35,4271,4583,7527,654.98
568.00,200,4006.88,4187,4567,6831,690.87
569.00,300,4019.57,4143,4715,4883,619.18
