elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
194.00,105200,0.00,0,0,0,0.00
195.00,88000,0.00,0,0,0,0.00
196.00,97400,0.00,0,0,0,0.00
197.00,102800,0.00,0,0,0,0.00
198.00,101500,0.00,0,0,0,0.00
199.00,93000,0.00,0,0,0,0.00
200.00,95600,0.00,0,0,0,0.00
201.00,106300,0.00,0,0,0,0.00
202.00,106000,0.00,0,0,0,0.00
203.00,90500,0.00,0,0,0,0.00
204.00,87400,0.00,0,0,0,0.00
205.00,114800,0.00,0,0,0,0.00
206.00,102700,0.00,0,0,0,0.00
207.00,88600,0.00,0,0,0,0.00
208.00,94700,0.00,0,0,0,0.00
209.00,100100,0.00,0,0,0,0.00
210.00,100100,0.00,0,0,0,0.00
211.00,101400,0.00,0,0,0,0.00
212.00,95000,0.00,0,0,0,0.00
213.00,91800,0.00,0,0,0,0.00
214.00,102900,0.00,0,0,0,0.00
215.00,101300,0.00,0,0,0,0.00
216.00,90100,0.00,0,0,0,0.00
217.00,91900,0.00,0,0,0,0.00
218.00,104800,0.00,0,0,0,0.00
219.00,107000,0.00,0,0,0,0.00
220.00,98400,0.00,0,0,0,0.00
221.00,93000,0.00,0,0,0,0.00
222.00,103900,0.00,0,0,0,0.00
223.00,104000,0.00,0,0,0,0.00
224.00,97700,0.00,0,0,0,0.00
225.00,90500,0.00,0,0,0,0.00
226.00,103500,0.00,0,0,0,0.00
227.00,105400,0.00,0,0,0,0.00
228.00,98700,0.00,0,0,0,0.00
229.00,94700,0.00,0,0,0,0.00
230.00,102300,0.00,0,0,0,0.00
231.00,103600,0.00,0,0,0,0.00
232.00,106700,0.00,0,0,0,0.00
233.00,94500,0.00,0,0,0,0.00
234.00,103200,0.00,0,0,0,0.00
235.00,101300,0.00,0,0,0,0.00
236.00,107700,0.00,0,0,0,0.00
237.00,83300,0.00,0,0,0,0.00
238.00,100900,0.00,0,0,0,0.00
239.00,112300,0.00,0,0,0,0.00
240.00,101100,0.00,0,0,0,0.00
241.00,88300,0.00,0,0,0,0.00
242.00,92400,0.00,0,0,0,0.00
243.00,95100,0.00,0,0,0,0.00
244.00,105400,0.00,0,0,0,0.00
245.00,101200,0.00,0,0,0,0.00
246.00,91100,0.00,0,0,0,0.00
247.00,104100,0.00,0,0,0,0.00
248.00,101600,0.00,0,0,0,0.00
249.00,104900,0.00,0,0,0,0.00
250.00,82200,0.00,0,0,0,0.00
251.00,103400,0.00,0,0,0,0.00
252.00,106500,0.00,0,0,0,0.00
253.00,104500,0.00,0,0,0,0.00
254.00,77800,0.00,0,0,0,0.00
255.00,97200,0.00,0,0,0,0.00
256.00,97800,0.00,0,0,0,0.00
257.00,107400,0.00,0,0,0,0.00
258.00,86700,0.00,0,0,0,0.00
259.00,89000,0.00,0,0,0,0.00
260.00,103400,0.00,0,0,0,0.00
261.00,102600,0.00,0,0,0,0.00
262.00,95700,0.00,0,0,0,0.00
263.00,98000,0.00,0,0,0,0.00
264.00,101900,0.00,0,0,0,0.00
265.00,108100,0.00,0,0,0,0.00
266.00,100500,0.00,0,0,0,0.00
267.00,81400,0.00,0,0,0,0.00
268.00,98900,0.00,0,0,0,0.00
269.00,103900,0.00,0,0,0,0.00
270.00,104000,0.00,0,0,0,0.00
271.00,86200,0.00,0,0,0,0.00
272.00,91900,0.00,0,0,0,0.00
273.00,101300,0.00,0,0,0,0.00
274.00,108000,0.00,0,0,0,0.00
275.00,96500,0.00,0,0,0,0.00
276.00,87100,0.00,0,0,0,0.00
277.00,102400,0.00,0,0,0,0.00
278.00,110600,0.00,0,0,0,0.00
279.00,101100,0.00,0,0,0,0.00
280.00,83800,0.00,0,0,0,0.00
281.00,101100,0.00,0,0,0,0.00
282.00,109000,0.00,0,0,0,0.00
283.00,106000,0.00,0,0,0,0.00
284.00,81700,0.00,0,0,0,0.00
285.00,100600,0.00,0,0,0,0.00
286.00,103000,0.00,0,0,0,0.00
287.00,104800,0.00,0,0,0,0.00
288.00,89100,0.00,0,0,0,0.00
289.00,93500,0.00,0,0,0,0.00
290.00,109300,0.00,0,0,0,0.00
291.00,102100,0.00,0,0,0,0.00
292.00,87700,0.00,0,0,0,0.00
293.00,86800,0.00,0,0,0,0.00
294.00,98700,0.00,0,0,0,0.00
295.00,100500,0.00,0,0,0,0.00
296.00,106100,0.00,0,0,0,0.00
297.00,85200,0.00,0,0,0,0.00
298.00,103500,0.00,0,0,0,0.00
299.00,103200,0.00,0,0,0,0.00
300.00,102300,0.00,0,0,0,0.00
301.00,86100,0.00,0,0,0,0.00
302.00,98200,0.00,0,0,0,0.00
303.00,109000,0.00,0,0,0,0.00
304.00,105400,0.00,0,0,0,0.00
305.00,79000,0.00,0,0,0,0.00
306.00,86200,0.00,0,0,0,0.00
307.00,112400,0.00,0,0,0,0.00
308.00,108000,0.00,0,0,0,0.00
309.00,89700,0.00,0,0,0,0.00
310.00,90700,0.00,0,0,0,0.00
311.00,99700,0.00,0,0,0,0.00
312.00,108300,0.00,0,0,0,0.00
313.00,95600,0.00,0,0,0,0.00
314.00,99700,0.00,0,0,0,0.00
315.00,89600,0.00,0,0,0,0.00
316.00,107300,0.00,0,0,0,0.00
317.00,101600,0.00,0,0,0,0.00
318.00,89100,0.00,0,0,0,0.00
319.00,99100,0.00,0,0,0,0.00
320.00,113700,0.00,0,0,0,0.00
321.00,98800,0.00,0,0,0,0.00
322.00,104800,0.00,0,0,0,0.00
323.00,87200,0.00,0,0,0,0.00
324.00,105400,0.00,0,0,0,0.00
325.00,97700,0.00,0,0,0,0.00
326.00,97900,0.00,0,0,0,0.00
327.00,93000,0.00,0,0,0,0.00
328.00,101900,0.00,0,0,0,0.00
329.00,96600,0.00,0,0,0,0.00
330.00,87300,0.00,0,0,0,0.00
331.00,111000,0.00,0,0,0,0.00
332.00,82500,0.00,0,0,0,0.00
333.00,99800,0.00,0,0,0,0.00
334.00,94300,0.00,0,0,0,0.00
335.00,102400,0.00,0,0,0,0.00
336.00,87800,0.00,0,0,0,0.00
337.00,102800,0.00,0,0,0,0.00
338.00,90900,0.00,0,0,0,0.00
339.00,100200,0.00,0,0,0,0.00
340.00,92900,0.00,0,0,0,0.00
341.00,94800,0.00,0,0,0,0.00
342.00,106400,0.00,0,0,0,0.00
343.00,80900,0.00,0,0,0,0.00
344.00,102000,0.00,0,0,0,0.00
345.00,106200,0.00,0,0,0,0.00
346.00,108700,0.00,0,0,0,0.00
347.00,98000,0.00,0,0,0,0.00
348.00,102500,0.00,0,0,0,0.00
349.00,101200,0.00,0,0,0,0.00
350.00,105300,0.00,0,0,0,0.00
351.00,85200,0.00,0,0,0,0.00
352.00,90400,0.00,0,0,0,0.00
353.00,107000,0.00,0,0,0,0.00
354.00,106000,0.00,0,0,0,0.00
355.00,92000,0.00,0,0,0,0.00
356.00,89500,0.00,0,0,0,0.00
357.00,101400,0.00,0,0,0,0.00
358.00,105700,0.00,0,0,0,0.00
359.00,101500,0.00,0,0,0,0.00
360.00,87500,0.00,0,0,0,0.00
361.00,105100,0.00,0,0,0,0.00
362.00,106600,0.00,0,0,0,0.00
363.00,104500,0.00,0,0,0,0.00
364.00,81800,0.00,0,0,0,0.00
365.00,103800,0.00,0,0,0,0.00
366.00,102400,0.00,0,0,0,0.00
367.00,110900,0.00,0,0,0,0.00
368.00,100600,0.00,0,0,0,0.00
369.00,99100,0.00,0,0,0,0.00
370.00,110300,0.00,0,0,0,0.00
371.00,108600,0.00,0,0,0,0.00
372.00,81000,0.00,0,0,0,0.00
373.00,93700,0.00,0,0,0,0.00
374.00,109600,0.00,0,0,0,0.00
375.00,109800,0.00,0,0,0,0.00
376.00,91400,0.00,0,0,0,0.00
377.00,89700,0.00,0,0,0,0.00
378.00,101300,0.00,0,0,0,0.00
379.00,106500,0.00,0,0,0,0.00
380.00,94900,0.00,0,0,0,0.00
381.00,87600,0.00,0,0,0,0.00
382.00,103400,0.00,0,0,0,0.00
383.00,108800,0.00,0,0,0,0.00
384.00,98600,0.00,0,0,0,0.00
385.00,83700,0.00,0,0,0,0.00
386.00,98600,0.00,0,0,0,0.00
387.00,107600,0.00,0,0,0,0.00
388.00,101100,0.00,0,0,0,0.00
389.00,91900,0.00,0,0,0,0.00
390.00,86400,0.00,0,0,0,0.00
391.00,103600,0.00,0,0,0,0.00
392.00,99400,0.00,0,0,0,0.00
393.00,101700,0.00,0,0,0,0.00
394.00,94400,0.00,0,0,0,0.00
395.00,103500,0.00,0,0,0,0.00
396.00,102500,0.00,0,0,0,0.00
397.00,99300,0.00,0,0,0,0.00
398.00,88600,0.00,0,0,0,0.00
399.00,96400,0.00,0,0,0,0.00
400.00,107800,0.00,0,0,0,0.00
401.00,100700,0.00,0,0,0,0.00
402.00,83100,0.00,0,0,0,0.00
403.00,105400,0.00,0,0,0,0.00
404.00,111400,0.00,0,0,0,0.00
405.00,100000,0.00,0,0,0,0.00
406.00,87400,0.00,0,0,0,0.00
407.00,99100,0.00,0,0,0,0.00
408.00,110700,0.00,0,0,0,0.00
409.00,108100,0.00,0,0,0,0.00
410.00,89900,0.00,0,0,0,0.00
411.00,93200,0.00,0,0,0,0.00
412.00,103400,0.00,0,0,0,0.00
413.00,108300,0.00,0,0,0,0.00
414.00,96100,0.00,0,0,0,0.00
415.00,94500,0.00,0,0,0,0.00
416.00,100900,0.00,0,0,0,0.00
417.00,102700,0.00,0,0,0,0.00
418.00,100400,0.00,0,0,0,0.00
419.00,85700,0.00,0,0,0,0.00
420.00,105700,0.00,0,0,0,0.00
421.00,104900,0.00,0,0,0,0.00
422.00,93400,0.00,0,0,0,0.00
423.00,84800,0.00,0,0,0,0.00
424.00,98200,0.00,0,0,0,0.00
425.00,106600,0.00,0,0,0,0.00
426.00,104200,0.00,0,0,0,0.00
427.00,86300,0.00,0,0,0,0.00
428.00,102400,0.00,0,0,0,0.00
429.00,110600,0.00,0,0,0,0.00
430.00,102800,0.00,0,0,0,0.00
431.00,89400,0.00,0,0,0,0.00
432.00,91400,0.00,0,0,0,0.00
433.00,105700,0.00,0,0,0,0.00
434.00,107900,0.00,0,0,0,0.00
435.00,95900,0.00,0,0,0,0.00
436.00,90600,0.00,0,0,0,0.00
437.00,105800,0.00,0,0,0,0.00
438.00,111700,0.00,0,0,0,0.00
439.00,95300,0.00,0,0,0,0.00
440.00,88600,0.00,0,0,0,0.00
441.00,108700,0.00,0,0,0,0.00
442.00,106800,0.00,0,0,0,0.00
443.00,92200,0.00,0,0,0,0.00
444.00,94400,0.00,0,0,0,0.00
445.00,97500,0.00,0,0,0,0.00
446.00,104100,0.00,0,0,0,0.00
447.00,96900,0.00,0,0,0,0.00
448.00,91800,0.00,0,0,0,0.00
449.00,94500,0.00,0,0,0,0.00
450.00,105300,0.00,0,0,0,0.00
451.00,107900,0.00,0,0,0,0.00
452.00,83900,0.00,0,0,0,0.00
453.00,98600,0.00,0,0,0,0.00
454.00,109400,0.00,0,0,0,0.00
455.00,106600,0.00,0,0,0,0.00
456.00,86500,0.00,0,0,0,0.00
457.00,98000,0.00,0,0,0,0.00
458.00,102400,0.00,0,0,0,0.00
459.00,111000,0.00,0,0,0,0.00
460.00,93500,0.00,0,0,0,0.00
461.00,90600,0.00,0,0,0,0.00
462.00,107700,0.00,0,0,0,0.00
463.00,110000,0.00,0,0,0,0.00
464.00,91100,0.00,0,0,0,0.00
465.00,97500,0.00,0,0,0,0.00
466.00,91600,0.00,0,0,0,0.00
467.00,107900,0.00,0,0,0,0.00
468.00,97000,0.00,0,0,0,0.00
469.00,104600,0.00,0,0,0,0.00
470.00,88900,0.00,0,0,0,0.00
471.00,95300,0.00,0,0,0,0.00
472.00,106300,0.00,0,0,0,0.00
473.00,110300,0.00,0,0,0,0.00
474.00,91600,0.00,0,0,0,0.00
475.00,98100,0.00,0,0,0,0.00
476.00,97800,0.00,0,0,0,0.00
477.00,93900,0.00,0,0,0,0.00
478.00,93400,0.00,0,0,0,0.00
479.00,96900,0.00,0,0,0,0.00
480.00,106100,0.00,0,0,0,0.00
481.00,99400,0.00,0,0,0,0.00
482.00,93400,0.00,0,0,0,0.00
483.00,94800,0.00,0,0,0,0.00
484.00,108800,0.00,0,0,0,0.00
485.00,96800,0.00,0,0,0,0.00
486.00,92300,0.00,0,0,0,0.00
487.00,87400,0.00,0,0,0,0.00
488.00,104400,0.00,0,0,0,0.00
489.00,101800,0.00,0,0,0,0.00
490.00,102000,0.00,0,0,0,0.00
491.00,87700,0.00,0,0,0,0.00
492.00,99100,0.00,0,0,0,0.00
493.00,104900,0.00,0,0,0,0.00
494.00,99300,0.00,0,0,0,0.00
495.00,89600,0.00,0,0,0,0.00
496.00,104700,0.00,0,0,0,0.00
497.00,101900,0.00,0,0,0,0.00
498.00,98800,0.00,0,0,0,0.00
499.00,97000,0.00,0,0,0,0.00
500.00,98100,0.00,0,0,0,0.00
501.00,100100,0.00,0,0,0,0.00
502.00,103200,0.00,0,0,0,0.00
503.00,95400,0.00,0,0,0,0.00
504.00,94900,0.00,0,0,0,0.00
505.00,108100,0.00,0,0,0,0.00
506.00,102800,0.00,0,0,0,0.00
507.00,86300,0.00,0,0,0,0.00
508.00,101100,0.00,0,0,0,0.00
509.00,104000,0.00,0,0,0,0.00
510.00,104900,0.00,0,0,0,0.00
511.00,90400,0.00,0,0,0,0.00
512.00,86400,0.00,0,0,0,0.00
513.00,103200,0.00,0,0,0,0.00
514.00,105300,0.00,0,0,0,0.00
515.00,92400,0.00,0,0,0,0.00
516.00,89500,0.00,0,0,0,0.00
517.00,99500,0.00,0,0,0,0.00
518.00,104300,0.00,0,0,0,0.00
519.00,96700,0.00,0,0,0,0.00
520.00,90100,0.00,0,0,0,0.00
521.00,96600,0.00,0,0,0,0.00
522.00,107700,0.00,0,0,0,0.00
523.00,104500,0.00,0,0,0,0.00
524.00,88100,0.00,0,0,0,0.00
525.00,95400,0.00,0,0,0,0.00
526.00,102600,0.00,0,0,0,0.00
527.00,106300,0.00,0,0,0,0.00
528.00,94500,0.00,0,0,0,0.00
529.00,84800,0.00,0,0,0,0.00
530.00,108700,0.00,0,0,0,0.00
531.00,95100,0.00,0,0,0,0.00
532.00,103700,0.00,0,0,0,0.00
533.00,98000,0.00,0,0,0,0.00
534.00,92400,0.00,0,0,0,0.00
535.00,109500,0.00,0,0,0,0.00
536.00,95900,0.00,0,0,0,0.00
537.00,95300,0.00,0,0,0,0.00
538.00,96000,0.00,0,0,0,0.00
539.00,101500,0.00,0,0,0,0.00
540.00,101500,0.00,0,0,0,0.00
541.00,91100,0.00,0,0,0,0.00
542.00,95600,0.00,0,0,0,0.00
543.00,105000,0.00,0,0,0,0.00
544.00,111200,0.00,0,0,0,0.00
545.00,77400,0.00,0,0,0,0.00
546.00,97400,0.00,0,0,0,0.00
547.00,94000,0.00,0,0,0,0.00
548.00,104000,0.00,0,0,0,0.00
549.00,102400,0.00,0,0,0,0.00
550.00,85800,0.00,0,0,0,0.00
551.00,98300,0.00,0,0,0,0.00
552.00,98800,0.00,0,0,0,0.00
553.00,98800,0.00,0,0,0,0.00
554.00,88900,0.00,0,0,0,0.00
555.00,104800,0.00,0,0,0,0.00
556.00,105900,0.00,0,0,0,0.00
557.00,98700,0.00,0,0,0,0.00
558.00,91600,0.00,0,0,0,0.00
559.00,92000,0.00,0,0,0,0.00
560.00,101000,0.00,0,0,0,0.00
561.00,104900,0.00,0,0,0,0.00
562.00,88400,0.00,0,0,0,0.00
563.00,85700,0.00,0,0,0,0.00
564.00,104800,0.00,0,0,0,0.00
565.00,106100,0.00,0,0,0,0.00
566.00,94600,0.00,0,0,0,0.00
567.00,84200,0.00,0,0,0,0.00
568.00,101100,0.00,0,0,0,0.00
569.00,105400,0.00,0,0,0,0.00
570.00,91500,0.00,0,0,0,0.00
571.00,88400,0.00,0,0,0,0.00
572.00,102600,0.00,0,0,0,0.00
573.00,110700,0.00,0,0,0,0.00
574.00,89600,0.00,0,0,0,0.00
575.00,90100,0.00,0,0,0,0.00
576.00,90200,0.00,0,0,0,0.00
577.00,108900,0.00,0,0,0,0.00
578.00,103800,0.00,0,0,0,0.00
579.00,89700,0.00,0,0,0,0.00
580.00,95500,0.00,0,0,0,0.00
581.00,101500,0.00,0,0,0,0.00
582.00,110400,0.00,0,0,0,0.00
583.00,86000,0.00,0,0,0,0.00
584.00,103600,0.00,0,0,0,0.00
585.00,90900,0.00,0,0,0,0.00
586.00,104600,0.00,0,0,0,0.00
587.00,95900,0.00,0,0,0,0.00
588.00,97900,0.00,0,0,0,0.00
589.00,98600,0.00,0,0,0,0.00
590.00,98900,0.00,0,0,0,0.00
591.00,100600,0.00,0,0,0,0.00
592.00,99500,0.00,0,0,0,0.00
593.00,76000,0.00,0,0,0,0.00
594.00,103100,0.00,0,0,0,0.00
595.00,104800,0.00,0,0,0,0.00
596.00,104700,0.00,0,0,0,0.00
597.00,91100,0.00,0,0,0,0.00
598.00,97300,0.00,0,0,0,0.00
599.00,100700,0.00,0,0,0,0.00
600.00,101600,0.00,0,0,0,0.00
601.00,90900,0.00,0,0,0,0.00
602.00,100600,0.00,0,0,0,0.00
603.00,109100,0.00,0,0,0,0.00
604.00,102100,0.00,0,0,0,0.00
605.00,85600,0.00,0,0,0,0.00
606.00,95800,0.00,0,0,0,0.00
607.00,96200,0.00,0,0,0,0.00
608.00,108900,0.00,0,0,0,0.00
609.00,96500,0.00,0,0,0,0.00
610.00,93300,0.00,0,0,0,0.00
611.00,99600,0.00,0,0,0,0.00
612.00,102700,0.00,0,0,0,0.00
613.00,95400,0.00,0,0,0,0.00
614.00,90000,0.00,0,0,0,0.00
615.00,101300,0.00,0,0,0,0.00
616.00,111400,0.00,0,0,0,0.00
617.00,89800,0.00,0,0,0,0.00
618.00,92900,0.00,0,0,0,0.00
619.00,98500,0.00,0,0,0,0.00
620.00,104500,0.00,0,0,0,0.00
621.00,95100,0.00,0,0,0,0.00
622.00,91600,0.00,0,0,0,0.00
623.00,92300,0.00,0,0,0,0.00
624.00,102400,0.00,0,0,0,0.00
625.00,103800,0.00,0,0,0,0.00
626.00,94800,0.00,0,0,0,0.00
627.00,91300,0.00,0,0,0,0.00
628.00,101700,0.00,0,0,0,0.00
629.00,108700,0.00,0,0,0,0.00
630.00,96200,0.00,0,0,0,0.00
631.00,86600,0.00,0,0,0,0.00
632.00,108600,0.00,0,0,0,0.00
633.00,109300,0.00,0,0,0,0.00
634.00,81300,0.00,0,0,0,0.00
635.00,97400,0.00,0,0,0,0.00
636.00,103300,0.00,0,0,0,0.00
637.00,103000,0.00,0,0,0,0.00
638.00,96700,0.00,0,0,0,0.00
639.00,86600,0.00,0,0,0,0.00
640.00,105100,0.00,0,0,0,0.00
641.00,109600,0.00,0,0,0,0.00
642.00,98200,0.00,0,0,0,0.00
643.00,104600,0.00,0,0,0,0.00
644.00,86000,0.00,0,0,0,0.00
645.00,102600,0.00,0,0,0,0.00
646.00,98800,0.00,0,0,0,0.00
647.00,105400,0.00,0,0,0,0.00
648.00,92500,0.00,0,0,0,0.00
649.00,98400,0.00,0,0,0,0.00
650.00,108800,0.00,0,0,0,0.00
651.00,87700,0.00,0,0,0,0.00
652.00,93400,0.00,0,0,0,0.00
653.00,105000,0.00,0,0,0,0.00
654.00,101700,0.00,0,0,0,0.00
655.00,93600,0.00,0,0,0,0.00
656.00,96400,0.00,0,0,0,0.00
657.00,97500,0.00,0,0,0,0.00
658.00,109900,0.00,0,0,0,0.00
659.00,92600,0.00,0,0,0,0.00
