elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
73.00,300,3323.34,3142,3818,4268,639.91
74.00,300,3425.89,3476,4356,4616,610.65
75.00,300,3330.71,3190,4310,4314,583.83
76.00,300,3380.65,3511,3897,4263,559.34
77.00,300,3373.57,3396,4154,4469,612.48
78.00,300,3174.31,3079,4219,4310,659.66
79.00,200,3308.27,3243,4074,4169,585.92
80.00,300,3319.43,3300,4318,4320,567.91
81.00,300,3506.94,3658,4446,4499,573.25
82.00,300,3342.85,3312,3955,4509,532.57
83.00,300,3265.29,3314,4372,4880,696.11
84.00,300,3176.15,3250,4283,4402,632.30
85.00,300,3260.53,3348,3998,4373,570.38
86.00,300,3473.75,3375,4193,4278,550.51
87.00,200,3173.99,3217,4198,4286,586.77
88.00,400,3387.64,3402,4599,4772,622.78
89.00,200,3423.16,3605,4271,4476,504.73
90.00,300,3249.00,3081,4181,4437,534.03
91.00,300,3367.78,3567,4150,4689,640.47
92.00,300,3254.18,3331,4136,4389,611.33
93.00,300,3361.70,3238,4362,4866,642.38
94.00,300,3173.31,3275,4406,4539,599.93
95.00,300,3280.72,3196,4353,4697,636.56
96.00,300,3208.76,3249,4274,4569,598.29
97.00,300,3314.29,3248,4283,4367,614.09
98.00,300,3374.42,3435,4268,4580,617.55
99.00,300,3338.78,3290,4293,4360,575.66
100.00,300,3304.18,3298,3882,4493,522.05
101.00,300,3482.52,3532,4390,4925,542.94
102.00,300,3422.49,3580,4460,4800,703.84
103.00,300,3234.81,3339,4277,4728,621.50
104.00,300,3181.00,3149,4288,4315,612.35
105.00,300,3310.56,3267,4273,4894,702.62
106.00,300,3451.15,3610,4274,4527,584.84
107.00,300,3305.30,3147,3990,4204,563.37
108.00,200,3382.50,3601,4319,4810,624.07
109.00,300,3357.90,3596,4195,4417,635.94
110.00,300,3385.29,3303,4194,4941,602.81
111.00,300,3427.95,3504,4353,4591,631.16
112.00,300,3019.81,3114,3882,4183,650.58
113.00,300,3385.24,3258,4544,4734,705.35
114.00,300,3230.16,3206,4229,4539,660.35
115.00,300,3360.25,3200,4267,4855,620.59
116.00,300,3173.49,3235,3719,4323,583.51
117.00,300,3226.29,3286,4443,4852,607.54
118.00,300,3344.92,3456,4337,4519,605.69
119.00,300,3228.96,3184,4151,4289,583.28
120.00,200,3368.55,3476,4288,4866,676.73
121.00,300,3255.65,3243,4158,4320,608.69
122.00,300,3240.71,3154,4321,4480,657.97
123.00,300,3398.45,3445,4428,4494,576.59
124.00,300,3377.22,3413,4239,4533,544.74
125.00,300,3368.18,3580,4432,4784,619.71
126.00,300,3202.81,3210,3951,3987,602.14
127.00,300,3238.66,3315,4273,4803,665.21
128.00,300,3282.46,3377,4210,4446,592.95
129.00,300,3235.61,3331,3922,4293,616.81
130.00,300,3418.08,3499,4203,4334,549.17
131.00,300,3091.24,3162,3957,4185,549.39
132.00,300,3190.15,3440,4184,4371,605.57
133.00,300,3338.01,3396,4406,4409,660.53
134.00,300,3226.56,3367,3860,4091,544.31
135.00,300,3276.56,3500,4421,4484,635.21
136.00,300,3183.11,3123,3899,4186,584.36
137.00,200,3289.61,3506,4250,4250,560.27
138.00,200,3438.26,3458,4171,4248,527.74
139.00,400,3253.07,3399,3830,4227,525.74
140.00,200,3313.46,3373,4203,4395,600.90
141.00,300,3205.66,3223,4157,4419,664.20
142.00,300,3082.89,3159,3713,3922,486.70
143.00,300,3350.55,3399,4254,4542,623.70
144.00,300,3461.03,3275,4167,4364,666.20
145.00,300,3317.25,3405,4312,4417,590.55
146.00,300,3184.60,3139,3977,4258,658.73
147.00,300,2995.61,3072,3780,4204,628.86
148.00,300,3334.67,3516,4343,4459,688.82
149.00,300,3148.00,3230,3760,4347,536.30
150.00,300,3440.72,3619,4262,4413,665.04
151.00,300,3074.25,3122,3824,3928,603.18
152.00,200,3210.45,3136,4268,4650,662.91
153.00,300,3361.81,3237,4190,4348,625.10
154.00,300,3214.94,3172,3782,3893,519.10
155.00,300,3419.43,3426,4179,4485,657.01
156.00,300,2993.50,3240,3910,4323,600.25
157.00,300,3404.40,3398,4238,4371,660.21
158.00,300,3205.40,3287,3926,3987,526.93
159.00,300,3245.76,3202,4182,4422,559.37
160.00,200,3277.02,3214,4273,4325,644.68
161.00,300,3010.02,3171,3717,3875,601.66
162.00,300,3254.87,3373,4245,4420,650.54
163.00,300,3124.51,3217,3915,4728,616.51
164.00,300,3332.32,3370,4249,4715,626.34
165.00,300,3276.58,3325,4155,4223,561.32
166.00,300,3022.10,3135,3806,3827,531.55
167.00,300,3368.70,3327,4209,4378,654.53
168.00,300,3055.23,3164,3759,3877,519.49
169.00,300,3294.51,3572,4250,4317,648.46
170.00,200,3109.75,3148,3824,4770,586.84
171.00,300,3166.15,3331,4243,4397,636.95
172.00,300,3310.44,3220,4031,4217,612.40
173.00,300,3053.25,3199,3691,3855,548.63
174.00,300,3429.15,3561,4256,4506,660.50
175.00,300,3039.58,3103,3841,3841,570.56
176.00,300,3337.15,3622,4277,4364,650.38
177.00,300,3121.84,3165,3854,3854,581.97
178.00,300,3064.46,3112,4018,4718,648.48
179.00,300,3494.71,3544,4195,4701,635.43
180.00,300,3099.76,3280,3788,3937,564.39
181.00,300,3560.46,3688,3904,3904,766.48
182.00,300,3186.44,3307,3796,4069,537.77
183.00,200,3204.89,3249,4342,4893,754.16
184.00,300,3237.46,3352,3967,4738,605.19
185.00,300,2999.84,3127,3666,3979,533.75
186.00,300,3434.41,3645,4587,4841,702.56
187.00,300,3200.50,3225,3813,3948,493.08
188.00,300,3311.49,3770,4555,4750,663.37
189.00,300,3234.06,3177,3749,4291,506.75
190.00,300,3278.52,3238,4387,4815,668.85
191.00,300,3320.05,3588,4285,4293,598.67
192.00,300,3074.10,3125,3743,3892,564.23
193.00,300,3399.06,3433,4149,4715,683.53
194.00,200,3122.84,3230,3883,4254,557.77
195.00,300,3381.22,3237,4627,4874,705.02
196.00,300,3291.94,3330,4280,4280,666.06
197.00,300,2987.64,3276,3883,3883,618.82
198.00,300,3374.08,3594,4313,4891,706.53
199.00,200,3029.92,3214,3855,3899,591.88
200.00,300,3441.81,3478,4727,4869,721.31
201.00,300,3081.77,3266,3756,3904,508.93
202.00,300,3354.46,3354,4515,4881,699.70
203.00,300,3166.47,3202,4004,4295,614.73
204.00,300,3096.86,3127,3819,4140,550.76
205.00,200,3648.02,3752,4237,4792,546.94
206.00,300,3091.97,3094,3784,3784,525.61
207.00,300,3515.77,3524,3984,4889,824.50
208.00,300,3349.09,3369,4178,4242,594.65
209.00,300,3027.81,3007,3685,3741,480.07
210.00,300,3511.85,3752,4318,4785,613.60
211.00,300,3083.71,3204,3838,4054,711.11
212.00,300,3806.26,3682,4649,4649,621.83
213.00,300,3050.86,3136,3857,3893,556.51
214.00,300,3041.02,3063,3899,4721,639.86
215.00,300,3245.67,3301,4372,4842,685.97
216.00,300,3060.79,3073,3922,4242,625.92
217.00,300,3391.24,3296,4599,4771,699.24
218.00,300,2941.68,3172,3781,3781,497.31
219.00,300,3519.13,3719,4195,4668,638.84
220.00,200,3227.65,3145,3896,4305,560.68
221.00,300,3112.67,3227,4272,4420,697.75
222.00,300,3499.26,3568,4903,5008,706.71
223.00,300,3174.42,3164,3834,4210,499.35
224.00,300,3661.15,3756,4488,4832,615.69
225.00,300,3006.56,3096,3793,4234,612.77
226.00,300,3338.53,3331,4625,4825,764.78
227.00,300,3246.20,3257,4323,4422,645.44
228.00,300,3108.85,3153,3730,3925,502.28
229.00,300,3512.34,3362,4370,4785,645.26
230.00,300,3071.04,3184,3777,4203,551.03
231.00,300,3465.94,3276,4359,4770,700.21
232.00,300,3085.62,3158,3879,4020,689.11
233.00,300,3177.60,3151,4186,4373,658.59
234.00,300,3298.01,3252,4218,4693,682.89
235.00,300,3057.44,3119,3729,4347,609.30
236.00,300,3417.67,3460,4455,4895,717.26
237.00,200,2982.21,3195,3782,3945,592.88
238.00,400,3417.41,3508,4431,4764,734.51
239.00,200,3228.56,3235,3833,4494,528.87
240.00,300,3273.76,3284,4238,4473,587.97
241.00,300,3492.83,3564,4832,5158,784.13
242.00,300,3023.80,3136,3827,3902,548.56
243.00,300,3560.39,3661,4459,4672,674.40
244.00,300,3235.89,3309,3865,3913,551.96
245.00,300,3337.32,3175,4627,4797,755.13
246.00,300,3466.35,3525,4431,4435,640.60
247.00,300,3062.60,3056,3914,4320,518.45
248.00,300,3654.86,3748,4819,4903,743.52
249.00,300,3058.11,3109,3810,4180,564.47
250.00,300,3490.99,3428,4503,4676,685.85
251.00,300,3140.93,3245,3739,4012,505.96
252.00,300,3217.93,3187,3744,3787,457.11
253.00,300,3592.75,3623,4743,5019,723.02
254.00,300,3015.77,3076,3659,4027,504.64
255.00,300,3536.34,3299,4238,4659,739.91
256.00,300,3126.65,3158,3796,4031,624.64
257.00,200,3129.84,3204,4307,4380,730.93
258.00,200,3342.37,3206,4348,4860,723.33
259.00,300,3098.24,3185,4389,4514,724.02
260.00,200,3420.15,3526,4309,5032,625.84
261.00,300,2920.41,3077,3743,4586,588.49
262.00,300,3520.52,3424,4749,4926,1241.20
263.00,300,3102.19,3131,3880,3954,568.29
264.00,300,3339.69,3408,4343,4845,687.42
265.00,300,3213.09,3121,4354,4522,658.07
266.00,300,2974.43,3090,3768,4249,532.70
267.00,300,3456.83,3455,4472,4881,747.63
268.00,300,2988.52,3087,3716,3880,538.99
269.00,200,3456.19,3655,4439,4745,684.58
270.00,300,3231.75,3231,3846,4057,569.64
271.00,300,3256.76,3191,4366,4808,648.83
272.00,300,3305.76,3252,4288,4784,711.48
273.00,300,3071.48,3013,3778,3863,562.83
274.00,300,3478.52,3483,4567,4989,688.45
275.00,300,3137.86,3220,3771,3915,567.30
276.00,300,3308.10,3417,4701,4859,815.30
277.00,300,3007.42,3100,3841,4023,619.30
278.00,300,2973.05,3180,3973,4166,581.40
279.00,300,3335.09,3262,4249,4720,627.15
280.00,300,3005.91,3128,3808,4243,543.83
281.00,200,3546.24,3641,4692,4852,700.41
282.00,300,3060.17,3217,3961,4016,573.09
283.00,300,3359.34,3387,4412,4513,699.40
284.00,300,3309.21,3319,4078,4260,612.04
285.00,300,3056.53,3162,3834,4265,623.13
286.00,300,3485.09,3589,4598,4746,728.71
287.00,300,2962.92,3091,3902,4274,584.87
288.00,300,3290.56,3323,4533,4883,740.41
289.00,300,3210.48,3256,3911,3987,585.71
290.00,300,3209.44,3361,4694,4786,761.75
291.00,300,3222.60,3341,4164,4380,676.52
292.00,300,2969.82,2984,3758,4342,620.03
293.00,300,3427.86,3586,4373,4595,665.25
294.00,300,3128.87,3195,3828,4385,550.96
295.00,300,3465.66,3562,4587,4690,731.58
296.00,300,3225.24,3290,4256,4718,587.69
297.00,300,3038.74,3125,3915,4676,583.81
298.00,300,3473.16,3567,4374,4416,649.06
299.00,300,3182.77,3167,3947,4378,538.64
300.00,300,3443.49,3491,4139,5053,691.69
301.00,300,3133.23,3186,4027,4164,558.04
302.00,200,3504.93,3634,4601,4877,678.63
303.00,200,3179.20,3335,4138,4473,614.92
304.00,300,3143.88,3127,3826,3997,539.30
305.00,300,3452.55,3552,4337,4693,686.20
306.00,300,3262.34,3276,4491,4867,1201.48
307.00,300,3167.95,3229,4079,4236,593.93
308.00,300,3433.49,3677,4225,4428,645.23
309.00,300,3313.03,3410,4261,4263,534.74
310.00,300,3319.83,3334,4264,4433,600.66
311.00,300,3425.25,3600,4270,4827,601.17
312.00,300,3244.66,3215,4025,4205,573.35
313.00,300,3373.81,3229,4129,4724,643.74
314.00,200,3192.85,3497,4072,4205,632.44
315.00,300,3229.37,3296,4316,4316,640.56
316.00,300,3334.09,3218,4149,4312,579.57
317.00,200,3274.12,3419,4342,4348,547.55
318.00,300,3458.06,3656,4719,4885,666.25
319.00,300,3264.59,3313,4111,4354,583.18
320.00,200,3444.86,3464,4237,4697,564.42
321.00,300,3393.68,3271,4240,4310,537.78
322.00,300,3277.16,3233,3884,4040,481.48
323.00,300,3515.38,3629,4044,4945,612.37
324.00,300,3312.59,3254,4389,4445,612.92
325.00,200,3293.67,3452,4281,4947,671.56
326.00,300,3238.02,3227,4064,4118,571.74
327.00,300,3209.50,3253,4092,4234,568.21
328.00,300,3246.86,3244,4179,4214,595.53
329.00,300,3377.61,3460,3994,4389,546.18
330.00,300,3508.87,3505,4710,4976,650.62
331.00,300,3322.51,3438,4201,4337,570.87
332.00,300,3466.63,3436,4521,4794,640.23
333.00,300,3046.53,3197,4062,4205,610.82
334.00,200,3276.53,3189,4120,4357,590.61
335.00,300,3441.31,3585,4702,4993,626.92
336.00,300,3211.09,3253,3893,4337,571.08
337.00,300,3382.94,3484,4328,4462,615.41
338.00,300,3278.78,3362,3938,4125,589.08
339.00,300,3249.94,3318,4024,4226,598.49
340.00,200,3531.79,3627,4246,4809,564.63
341.00,300,3393.03,3307,4259,4541,571.71
342.00,300,3373.72,3379,4240,4706,610.10
343.00,300,3171.23,3173,3781,4274,569.67
344.00,300,3416.77,3401,4356,4468,608.24
345.00,200,3423.43,3565,3877,4905,549.66
346.00,300,3351.65,3196,3912,4255,561.56
347.00,300,3363.61,3340,4331,4924,637.41
348.00,300,3311.42,3330,4004,4272,572.54
349.00,300,3475.87,3486,4185,4882,642.73
350.00,200,3221.62,3176,4374,4629,627.56
351.00,300,3311.28,3276,4190,4417,593.65
352.00,300,3514.32,3563,4337,4348,517.35
353.00,300,3195.06,3278,4239,4254,620.35
354.00,300,3487.80,3331,4248,4868,664.04
355.00,200,3245.71,3267,4227,4358,603.76
356.00,300,3298.63,3300,4161,4368,608.19
357.00,300,3399.41,3319,4387,4889,662.41
358.00,300,3273.79,3242,4168,4363,584.03
359.00,300,3526.30,3572,4421,4587,609.92
360.00,200,3389.46,3310,4233,4474,552.58
361.00,300,3350.69,3238,4486,4853,697.81
362.00,300,3323.64,3276,4046,4341,560.47
363.00,300,3198.88,3248,3893,4351,581.63
364.00,200,3537.80,3731,4631,4912,699.05
365.00,300,3307.19,3370,3879,4698,531.39
366.00,200,3327.55,3504,4308,4404,619.80
367.00,300,3368.10,3481,4368,4637,614.96
368.00,200,3277.76,3249,4094,4226,540.03
369.00,300,3416.08,3295,4190,4751,664.16
370.00,300,3142.54,3302,4177,4303,616.78
371.00,300,3254.91,3199,4302,4879,604.89
372.00,300,3226.31,3311,4341,4448,666.75
373.00,200,3282.57,3239,4215,4840,638.96
374.00,400,3365.07,3497,4294,4845,660.41
375.00,200,3294.07,3232,4089,4442,607.86
376.00,300,3389.00,3448,4377,4862,703.27
377.00,300,3168.25,3355,3824,4178,576.76
378.00,200,3357.40,3302,4020,4379,540.82
379.00,300,3387.79,3472,4215,4324,553.32
380.00,300,3287.73,3248,4290,4411,612.72
381.00,300,3445.61,3388,4323,4806,693.05
382.00,200,3281.16,3285,4277,4395,577.31
383.00,300,3262.98,3233,4203,4706,588.86
384.00,300,3302.31,3538,4223,4444,547.45
385.00,300,3212.98,3179,4231,4251,594.14
386.00,200,3294.32,3314,4317,4828,719.74
387.00,400,3087.62,3160,4198,4337,653.21
388.00,200,3439.62,2974,4433,4835,623.11
389.00,300,3329.15,3347,4029,4394,586.42
390.00,300,3331.21,3436,4309,4309,617.39
391.00,300,3320.62,3698,4146,4439,598.37
392.00,300,3339.51,3434,4099,4262,528.99
393.00,300,3340.77,3477,4710,4770,615.97
394.00,300,3237.98,3260,3883,4437,526.61
395.00,200,3351.39,3407,4240,4534,542.31
396.00,300,3489.93,3557,4504,4853,671.77
397.00,200,3447.47,3255,4281,4329,612.64
398.00,300,3397.47,3348,4716,4862,623.08
399.00,300,3127.48,3148,3773,4508,584.13
400.00,300,3397.81,3506,4347,4762,604.50
401.00,300,3164.75,3265,3950,4313,596.29
402.00,300,3551.62,3598,4220,4220,495.84
403.00,300,3509.97,3540,4452,4808,563.17
404.00,300,3155.33,3213,4108,4247,614.53
405.00,300,3411.47,3381,4666,4949,605.86
406.00,200,3403.55,3456,3876,4974,514.46
407.00,300,3185.01,3212,4189,4296,589.37
408.00,300,3541.85,3548,4347,4867,611.40
409.00,300,3307.38,3259,4103,4329,586.55
410.00,200,3427.83,3369,4101,4818,526.35
411.00,300,3368.45,3369,4338,4804,603.17
412.00,300,3273.61,3326,4143,4379,588.45
413.00,300,3357.08,3208,4117,4210,547.88
414.00,200,3289.53,3218,4261,4345,520.04
415.00,300,3374.05,3306,4265,4417,623.92
416.00,300,3139.97,3296,3906,4817,636.62
417.00,300,3294.65,3327,4470,4617,646.63
418.00,300,3454.68,3411,4348,4767,616.92
419.00,200,3368.63,3354,4433,4433,592.03
420.00,300,3336.58,3412,4313,4822,650.98
421.00,300,3127.16,3280,3818,4322,552.38
422.00,300,3350.96,3352,4206,4852,664.48
423.00,300,3237.53,3199,3841,4302,573.52
424.00,200,3322.82,3180,3943,4201,587.91
425.00,300,3542.17,3735,4924,4924,572.95
426.00,300,3151.86,3314,3883,4383,591.05
427.00,300,3326.31,3358,4279,4469,567.34
428.00,300,3254.21,3309,4204,4722,610.43
429.00,300,3204.58,3300,4235,4329,594.67
430.00,300,3470.29,3569,4677,4832,625.10
431.00,200,3256.09,3172,4267,4315,591.42
432.00,200,3521.05,3574,4276,4789,622.85
433.00,300,3244.88,3347,3857,4025,520.17
434.00,300,3222.10,3274,4179,4694,704.41
435.00,300,3315.57,3573,4251,4727,626.38
436.00,200,3208.26,3165,4160,4331,584.22
437.00,300,3372.95,3447,4656,4867,618.77
438.00,300,3298.18,3186,4017,4304,565.84
439.00,300,3331.76,3235,4278,4396,537.55
440.00,300,3385.78,3624,4332,4332,541.81
441.00,200,3285.06,3333,4118,4315,557.10
442.00,300,3462.11,3627,4238,4771,595.99
443.00,300,3223.99,3209,3848,4351,552.11
444.00,300,3410.47,3650,4202,4325,593.47
445.00,300,3494.09,3333,4063,4803,636.16
446.00,200,3288.08,3384,3921,4336,542.88
447.00,300,3607.25,3700,4576,4888,669.14
448.00,300,3315.39,3292,4255,4379,533.13
449.00,200,3306.15,3511,4239,4364,527.92
450.00,300,3403.88,3409,4453,4469,659.88
451.00,300,3290.34,3346,4195,4451,556.28
452.00,300,3533.73,3732,4298,4843,566.16
453.00,300,3243.87,3341,4134,4398,628.05
454.00,200,3319.01,3361,4198,4399,593.65
455.00,300,3431.14,3455,4191,4848,509.49
456.00,300,3215.53,3270,4180,4379,601.19
457.00,200,3521.48,3493,4261,4983,681.74
458.00,300,3234.67,3273,4188,4188,633.74
459.00,300,3522.63,3650,4253,4513,585.90
460.00,300,3278.37,3337,3996,4108,526.57
461.00,300,3522.60,3673,4455,4607,625.11
462.00,200,3342.22,3259,4206,4517,574.16
463.00,300,3255.01,3265,3947,4478,658.22
464.00,300,3439.96,3584,4401,4450,601.90
465.00,300,3301.95,3259,3934,4139,531.69
466.00,300,3457.90,3546,4497,4497,620.85
467.00,300,3337.27,3394,4058,4665,600.36
468.00,300,3409.27,3553,4322,5031,811.01
469.00,200,3355.23,3468,3933,4551,551.65
470.00,300,3234.55,3334,3946,4197,480.48
471.00,300,3515.78,3371,4482,4563,629.69
472.00,300,3512.65,3409,4354,4522,567.71
473.00,300,3429.97,3586,4209,4630,554.96
474.00,200,3478.46,3459,4217,4442,548.78
475.00,300,3198.50,3259,3890,4326,606.64
476.00,300,3306.71,3518,4353,4550,681.03
477.00,300,3274.63,3184,4051,4246,1233.78
478.00,300,3321.80,3310,4240,5554,877.62
479.00,300,3368.24,3337,4119,4326,568.64
480.00,200,3260.64,3215,3929,4434,538.10
481.00,300,3408.16,3428,4261,4323,626.71
482.00,300,3212.68,3235,3994,4205,604.24
483.00,200,3198.32,3247,4197,4375,643.17
484.00,300,3346.24,3416,4237,4574,552.49
485.00,200,3396.30,3238,4083,5291,1635.97
486.00,300,3520.84,3598,4356,4515,622.48
487.00,200,3223.97,3348,4162,4424,596.70
488.00,300,3339.44,3543,4358,4601,677.26
489.00,300,3256.41,3206,3950,4351,584.02
490.00,300,3264.52,3263,4251,4435,619.78
491.00,200,3306.44,3505,4203,4445,666.40
492.00,300,3317.82,3264,4226,6829,957.20
493.00,300,3420.79,3586,4452,4640,675.49
494.00,300,3292.86,3360,4018,4018,564.28
495.00,200,3278.30,3376,4018,4227,584.96
496.00,300,3442.33,3419,4447,4723,649.70
497.00,300,3152.58,3207,3839,4402,599.36
498.00,200,3346.59,3547,4279,4597,680.60
499.00,400,3244.05,3218,4241,4489,592.04
500.00,200,3349.84,3389,3967,4419,681.48
501.00,300,3209.20,3193,4228,4565,626.23
502.00,300,3186.50,3187,4101,4762,653.67
503.00,300,3487.93,3678,4331,4587,629.51
504.00,300,3227.71,3229,4322,4988,661.14
505.00,300,3427.60,3565,4277,4596,602.30
506.00,200,3195.49,3196,4048,4448,635.32
507.00,300,3202.72,3278,4080,4553,580.00
508.00,300,3359.25,3429,4169,4435,637.09
509.00,300,3267.15,3370,3926,4258,529.83
510.00,300,3418.71,3509,4300,4732,659.16
511.00,300,3258.78,3116,3985,4232,575.03
512.00,300,3297.77,3418,4078,4649,634.87
513.00,200,3266.62,3345,4259,4584,625.23
514.00,300,3208.90,3354,4191,4447,628.25
515.00,300,3277.16,3310,4182,4509,624.25
516.00,300,3292.14,3188,4002,4819,627.39
517.00,300,3328.91,3311,4264,4635,689.36
518.00,200,3280.25,3307,4253,4925,1026.43
519.00,300,3287.34,3306,4277,4698,602.89
520.00,300,3436.34,3365,4287,4701,613.81
521.00,300,3270.77,3381,4084,4462,585.63
522.00,300,3376.29,3448,4287,4363,582.97
523.00,200,3190.63,3377,4064,4504,597.58
524.00,300,3417.64,3567,4139,4644,537.63
525.00,200,3378.18,3371,4257,4350,583.44
526.00,300,3381.39,3268,4021,4408,568.54
527.00,300,3253.44,3803,4445,4695,622.46
528.00,200,3251.38,3212,4177,4540,533.32
529.00,300,3399.73,3398,4344,4513,589.23
530.00,300,3543.67,3518,4297,4563,583.30
531.00,300,3326.16,3346,4000,4258,517.81
532.00,300,3533.13,3534,4285,4790,583.69
533.00,200,3243.07,3356,4073,4573,535.37
534.00,300,3470.54,3513,4356,4660,621.84
535.00,300,3374.55,3679,4255,4813,666.65
536.00,300,3081.23,3198,4126,4416,626.10
537.00,300,3859.55,3610,3860,3860,570.09
538.00,300,3193.82,3175,4002,4377,564.36
539.00,200,3339.38,3627,4354,4676,622.45
540.00,300,3322.44,3396,4259,4392,659.14
541.00,300,3196.53,3356,3874,4062,543.49
542.00,300,3572.11,3639,4307,4562,548.50
543.00,300,3224.36,3383,3918,4755,602.93
544.00,300,3255.95,3279,4285,4599,665.54
545.00,200,3154.73,3121,4052,4266,586.91
546.00,300,3299.79,3395,4456,4915,645.42
547.00,300,3211.22,3262,4154,4323,622.18
548.00,300,3097.00,3302,3873,4420,595.59
549.00,200,3466.85,3517,4300,4618,652.67
550.00,300,3111.81,3301,3924,4614,645.99
551.00,300,3237.63,3395,4219,4408,631.50
552.00,300,3264.26,3290,4186,4342,613.00
553.00,300,3351.61,3414,4166,4338,595.85
554.00,300,3511.20,3519,4178,4560,556.89
555.00,200,3183.60,3212,3851,4431,531.22
556.00,300,3318.86,3447,4408,4452,609.93
557.00,300,3363.65,3437,4107,4388,611.08
558.00,300,3249.42,3355,4153,4278,619.24
559.00,200,3376.31,3522,4444,4802,636.28
560.00,300,3355.11,3402,3968,4742,775.48
561.00,300,3404.12,3474,4172,4568,613.68
562.00,300,3240.38,3327,4238,4465,644.37
563.00,300,3294.66,3459,4162,4630,586.66
564.00,200,3262.65,3306,4121,4414,591.45
565.00,300,3160.01,3245,4043,4177,606.82
566.00,300,3528.73,3399,4296,4643,604.82
567.00,300,3185.06,3195,3982,4785,603.47
568.00,300,3244.65,3275,3974,4066,530.07
569.00,300,3499.96,3393,4430,4553,642.36
570.00,200,3224.02,3269,3940,4226,536.52
571.00,200,3352.43,3321,4366,4477,643.69
572.00,400,3252.74,3365,4045,4290,579.35
573.00,200,3267.34,3303,4173,4551,645.48
574.00,300,3257.62,3339,4253,4482,664.46
575.00,300,3402.24,3359,4095,4437,596.45
576.00,300,3430.45,3721,4427,4568,610.87
577.00,200,3338.92,3193,3939,4222,594.25
