elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
102.00,200,4181.06,4259,4649,5148,966.48
103.00,300,4285.26,4350,4575,4924,585.70
104.00,200,4197.00,4256,4709,4873,438.71
105.00,200,4214.34,4417,4735,6807,1241.50
106.00,300,4305.34,4270,4802,4964,564.14
107.00,200,4321.15,4439,4886,5564,1014.61
108.00,300,4201.98,4269,4798,5494,554.53
109.00,300,4260.57,4164,4826,9557,1328.88
110.00,200,4224.77,4263,4735,8361,1052.00
111.00,200,4401.39,4327,4913,8613,1493.77
112.00,300,4251.27,4316,4821,6488,1154.70
113.00,200,4344.64,4411,4681,6200,995.70
114.00,300,4407.12,4428,4689,6749,1073.19
115.00,200,4531.68,4316,4938,17225,1917.25
116.00,300,4110.72,4379,4807,5861,661.58
117.00,200,4269.02,4495,4755,5168,508.61
118.00,200,4172.56,4253,4709,5458,514.63
119.00,300,4333.70,4377,4922,6700,797.17
120.00,200,4266.55,4200,4656,5821,567.78
121.00,200,4258.03,4454,4720,5578,508.41
122.00,300,4544.04,4344,4813,6555,1338.75
123.00,300,4322.59,4443,4939,5643,591.82
124.00,300,4269.65,4389,4795,5998,1129.20
125.00,200,4481.39,4521,4827,6051,555.41
126.00,200,4220.36,4336,4718,5112,547.63
127.00,300,4398.48,4475,4971,5796,618.44
128.00,200,4375.90,4356,4930,5051,1114.36
129.00,200,4481.32,4297,4957,7015,731.32
130.00,300,4465.91,4296,4993,5875,677.99
131.00,200,4284.24,4307,4818,5617,555.66
132.00,200,4441.90,4301,4801,5110,649.55
133.00,300,4309.29,4172,5012,7852,712.79
134.00,200,4492.23,4320,5032,5161,1156.15
135.00,200,4419.15,4312,4897,5973,1174.72
136.00,200,4488.76,4408,4967,6867,1614.44
137.00,300,4444.78,4447,4840,6318,582.54
138.00,200,4407.16,4294,4897,4921,578.19
139.00,200,4327.32,4373,4884,5064,502.92
140.00,200,4292.89,4244,4917,5136,1222.68
141.00,200,4268.22,4437,4731,5310,521.47
142.00,200,4289.36,4417,4883,4896,994.24
143.00,200,4332.10,4516,5043,6662,672.05
144.00,300,4392.38,4456,4899,5611,1292.05
145.00,200,4379.68,4273,4882,6746,530.03
146.00,200,4258.20,4402,4836,5001,548.08
147.00,200,4310.89,4301,4703,5536,597.61
148.00,300,4335.17,4412,4862,5410,492.79
149.00,200,4225.00,4345,4741,4743,547.17
150.00,200,4284.76,4426,4774,5898,646.53
151.00,300,4405.52,4397,4720,5446,626.37
152.00,200,4419.99,4451,4744,7669,1556.54
153.00,200,4331.44,4397,4812,4961,449.09
154.00,300,4223.88,4220,4837,4951,1144.05
155.00,200,4230.57,4433,4745,4878,519.11
156.00,200,4322.50,4334,4797,5675,510.08
157.00,300,4128.42,4248,4676,4839,388.02
158.00,200,4236.58,4386,4751,4941,1315.61
159.00,200,4300.18,4406,4975,4982,753.90
160.00,300,4279.32,4323,4935,5018,716.45
161.00,200,4169.90,4429,4771,4916,514.64
162.00,200,4361.66,4429,4949,5001,1221.03
163.00,200,4330.10,4420,4778,4887,1032.88
164.00,300,4308.55,4273,4857,5164,1033.07
165.00,200,4119.66,4392,4704,5289,679.58
166.00,200,4246.84,4462,4968,5615,727.52
167.00,300,4358.86,4339,4825,7210,810.23
168.00,300,4262.73,4435,4798,5139,652.38
169.00,200,4253.01,4265,4875,4922,622.22
170.00,200,4038.36,4277,4652,4973,582.20
171.00,300,4505.47,4348,4924,5311,1197.47
172.00,200,4409.07,4528,4843,5669,692.54
173.00,200,4479.55,4442,4896,5405,1111.69
174.00,300,4245.67,4322,4894,4957,548.35
175.00,200,4069.00,4292,4745,5036,671.68
176.00,200,4131.71,4373,4771,5062,601.94
177.00,300,4635.96,4424,4972,6338,1054.45
178.00,300,4399.06,4539,4900,5482,646.61
179.00,200,4535.24,4386,4921,7242,625.82
180.00,300,4281.17,4262,4870,6559,741.64
181.00,200,4519.78,4405,4984,7907,1305.01
182.00,200,4552.59,4495,4935,5978,601.91
183.00,300,4405.74,4487,4883,6395,1079.82
184.00,200,4225.77,4519,4802,6614,687.19
185.00,200,4411.51,4554,4936,8052,1447.27
186.00,300,4237.07,4355,4850,5787,586.18
187.00,200,4357.69,4472,4921,5325,1167.87
188.00,200,4359.40,4351,4854,4927,417.84
189.00,200,4419.46,4550,4855,7007,668.46
190.00,300,4297.86,4410,4933,6302,703.81
191.00,200,4466.38,4508,4988,5834,1288.55
192.00,200,4296.30,4267,4670,5017,1181.63
193.00,300,4389.18,4533,4841,5623,602.39
194.00,200,4570.07,4408,5054,7312,1354.04
195.00,200,4234.73,4217,5002,5157,513.80
196.00,300,4181.05,4368,4861,5058,513.64
197.00,200,4524.48,4321,4972,7436,1361.52
198.00,200,4366.61,4498,4987,5856,1390.55
199.00,300,4493.40,4383,4860,6212,673.02
200.00,200,4455.75,4336,4937,5084,528.98
201.00,200,4515.15,4390,4967,5777,882.08
202.00,200,4236.89,4414,4848,5471,1263.32
203.00,300,4398.47,4478,4968,5243,1073.40
204.00,200,4187.34,4407,4829,5607,714.35
205.00,200,4334.12,4383,4805,5198,583.87
206.00,300,4446.05,4442,4962,7102,612.74
207.00,200,4569.52,4545,4744,6404,1385.40
208.00,200,4476.01,4282,4959,5464,1230.96
209.00,300,4404.57,4264,4649,5391,407.52
210.00,200,4266.60,4503,4806,4944,533.32
211.00,200,4403.59,4397,4827,6412,1056.61
212.00,300,4428.68,4424,4750,5431,983.48
213.00,200,4244.96,4403,4729,6533,653.85
214.00,200,4353.70,4238,4738,5982,1094.70
215.00,200,4305.79,4444,4665,5256,577.48
216.00,300,4416.79,4417,4735,4964,1211.47
217.00,200,4238.89,4157,4644,4811,453.20
218.00,300,4246.83,4249,4817,5328,641.08
219.00,200,4391.86,4418,4899,5137,522.88
220.00,200,4403.40,4426,4824,5165,1037.64
221.00,300,4510.83,4280,5039,6814,578.38
222.00,200,4201.48,4284,4838,6372,610.71
223.00,200,4179.50,4309,4729,4827,498.68
224.00,300,4149.83,4308,4748,4904,1027.77
225.00,300,4315.65,4340,4923,4958,496.33
226.00,200,4373.21,4343,4769,5492,850.27
227.00,300,4431.56,4299,4807,5638,1056.06
228.00,200,4118.49,4241,4639,5115,535.26
229.00,200,4306.29,4276,4790,4956,1017.62
230.00,300,4400.21,4342,4826,6584,736.71
231.00,200,4087.88,4277,4726,5781,1114.84
232.00,200,4169.69,4256,4885,5028,653.64
233.00,300,4332.59,4356,4789,4938,344.66
234.00,200,4248.40,4300,4901,6353,1093.13
235.00,300,4408.88,4252,4628,5466,1218.61
236.00,200,4398.06,4453,4968,5648,702.19
237.00,300,4331.07,4318,4797,5350,571.44
238.00,200,4354.42,4450,4991,5075,510.03
239.00,300,4325.33,4367,4908,4972,614.62
240.00,200,4276.89,4235,4651,4913,526.88
241.00,200,4351.94,4436,4798,6226,995.32
242.00,300,4303.39,4301,4785,5551,492.42
243.00,200,4451.06,4426,4838,6815,703.70
244.00,200,4289.86,4331,4751,6314,606.80
245.00,300,4237.06,4416,4867,5891,607.91
246.00,200,4097.31,4229,4609,4904,439.32
247.00,300,4229.93,4196,4829,6186,1082.52
248.00,200,4852.17,4422,4885,8754,563.38
249.00,200,4415.17,4332,4803,5748,746.80
250.00,300,4352.75,4417,4974,6295,603.32
251.00,200,4319.11,4226,4952,4966,431.56
252.00,200,4323.15,4397,4750,5091,1167.92
253.00,300,4325.74,4497,4702,5081,579.60
254.00,200,4518.50,4536,4907,7706,991.60
255.00,200,4528.20,4475,5123,6505,1436.10
256.00,200,4328.79,4438,4881,5199,673.33
257.00,300,4451.80,4518,5068,5893,495.29
258.00,200,4621.29,4574,5087,7512,1233.94
259.00,200,4345.51,4640,5100,5768,503.08
260.00,300,4608.71,4641,5075,5677,1241.02
261.00,200,4588.19,4640,5142,5319,1343.86
262.00,200,4318.24,4433,4906,5124,614.89
263.00,200,4546.37,4453,5015,5612,1093.11
264.00,300,4162.15,4431,4963,4994,676.09
265.00,300,4544.47,4474,4930,5815,664.95
266.00,200,4401.13,4334,4680,5183,545.32
267.00,300,4379.28,4432,4809,5810,600.96
268.00,200,4437.82,4608,5028,5266,538.17
269.00,200,4452.89,4353,5044,5596,1315.02
270.00,300,4225.83,4453,4804,5145,634.56
271.00,200,4456.53,4479,4846,6541,1002.43
272.00,200,4607.25,4619,5058,5710,1854.43
273.00,200,4454.55,4577,4851,5096,615.10
274.00,300,4310.20,4446,4816,6005,1220.15
275.00,200,4210.20,4438,4790,5029,845.06
276.00,200,4415.03,4593,4965,6721,1216.99
277.00,300,4425.63,4611,5187,6642,1168.34
278.00,200,4533.61,4578,5166,6231,613.22
279.00,200,4473.84,4542,5097,8053,1059.88
280.00,300,4184.32,4457,4943,5832,735.41
281.00,200,4429.91,4408,5200,6082,718.37
282.00,200,4354.88,4420,4850,5352,1009.72
283.00,200,4508.49,4528,5068,5799,581.21
284.00,200,4476.24,4560,5056,6250,1173.51
285.00,200,4552.61,4609,5157,10910,992.42
286.00,300,4513.69,4641,4987,5601,551.36
287.00,200,4453.53,4616,5050,5082,464.11
288.00,200,4356.16,4461,4925,5416,561.21
289.00,300,4265.38,4503,5172,6474,652.83
290.00,200,4264.46,4405,4867,5706,564.70
291.00,200,4296.50,4473,4695,4904,659.85
292.00,200,4553.06,4430,4908,5727,1161.52
293.00,300,4323.44,4440,5013,5261,631.09
294.00,200,4641.32,4637,5122,8328,794.90
295.00,200,4455.06,4569,4958,6421,1257.91
296.00,300,4281.07,4313,4855,6025,679.72
297.00,200,4144.67,4456,4802,5195,678.98
298.00,200,4284.83,4366,4987,5682,611.47
299.00,300,4161.44,4375,4937,5172,578.47
300.00,200,4506.12,4442,4975,6345,1294.33
301.00,200,4442.67,4557,5049,5123,531.70
302.00,300,4382.61,4508,5082,7004,1411.15
303.00,200,4261.30,4307,4839,5460,629.34
304.00,200,4413.46,4386,4992,6114,669.83
305.00,200,4288.40,4432,4831,5040,1115.86
306.00,300,4518.57,4501,5053,7603,625.88
307.00,200,4364.08,4336,4813,6466,1451.69
308.00,200,4252.79,4390,4945,5052,657.91
309.00,300,4361.12,4359,4793,4935,616.23
310.00,200,4470.37,4573,4905,5540,1062.52
311.00,200,4608.94,4514,4784,7339,1725.50
312.00,300,4339.59,4495,4907,5086,562.27
313.00,200,4180.25,4571,4842,4974,595.31
314.00,200,4406.62,4359,4842,5403,961.27
315.00,200,4348.78,4393,4985,5287,824.03
316.00,200,4416.27,4421,4895,9441,817.78
317.00,200,4464.14,4512,4828,5707,542.70
318.00,300,4328.03,4397,4884,5239,616.92
319.00,200,4321.50,4408,4732,4944,502.11
320.00,200,4230.33,4380,4741,6780,1449.64
321.00,300,4310.01,4382,4796,5409,958.76
322.00,200,4630.25,4452,4832,8375,1322.22
323.00,300,4540.81,4564,4873,4873,559.29
324.00,200,4439.22,4537,4861,6055,1231.50
325.00,200,4455.98,4424,4910,7715,1144.00
326.00,300,4180.84,4321,4629,6572,1265.31
327.00,200,3974.59,4280,4611,5076,618.27
328.00,200,4296.86,4457,5148,5519,657.53
329.00,300,4428.86,4376,5198,6301,1579.65
330.00,200,4300.27,4445,4980,6476,640.10
331.00,200,4151.08,4330,4877,4987,660.33
332.00,300,4221.07,4337,4702,5798,534.59
333.00,300,4330.18,4305,4630,5496,476.50
334.00,300,4263.36,4454,5164,5381,728.11
335.00,200,4360.43,4309,4742,8706,1414.07
336.00,200,4554.82,4577,5334,8266,1013.35
337.00,300,4292.37,4235,4786,5444,610.88
338.00,200,4203.22,4258,4663,5336,530.66
339.00,300,4511.92,4513,4877,5118,456.31
340.00,200,4302.63,4398,4852,8253,688.92
341.00,200,4484.43,4519,5001,5072,923.83
342.00,300,4307.89,4429,4599,6284,702.41
343.00,200,4119.57,4245,4619,5086,920.90
344.00,200,4364.70,4345,4928,5291,642.41
345.00,300,4244.50,4409,4955,5453,702.65
346.00,200,4394.44,4372,4795,5158,1075.66
347.00,200,4188.56,4446,4749,5630,722.08
348.00,300,4211.55,4407,4793,5224,1329.45
349.00,200,4283.88,4359,4835,5303,784.00
350.00,300,4282.39,4396,4996,7159,720.41
351.00,200,4276.03,4564,4894,5289,716.13
352.00,300,4353.14,4346,4977,7440,1488.55
353.00,200,4246.01,4361,4824,6138,642.68
354.00,200,4376.62,4495,4993,5557,1073.52
355.00,300,4284.46,4376,4793,5144,624.32
356.00,200,4351.97,4424,4859,4982,1363.44
357.00,200,4424.67,4535,5101,5297,1223.87
358.00,300,4532.21,4369,4860,6394,1086.30
359.00,200,4411.45,4515,4786,6949,747.35
360.00,300,4299.57,4289,4872,5082,450.11
361.00,200,4468.84,4387,4789,6228,1047.68
362.00,200,4369.95,4365,4759,5319,566.36
363.00,300,4456.91,4612,5058,6898,690.38
364.00,200,4247.88,4401,4778,4852,449.55
365.00,300,4451.44,4309,4756,8977,1309.96
366.00,200,4378.36,4554,4941,5931,1059.34
367.00,200,4376.49,4432,5090,5434,1040.17
368.00,300,4385.83,4384,4848,5872,1007.49
369.00,200,4466.03,4528,4807,9909,1134.95
370.00,200,4499.92,4541,4805,5294,1429.91
371.00,300,4388.16,4338,4789,5077,614.16
372.00,200,4352.00,4346,4849,5119,539.87
373.00,300,4426.41,4556,4940,6263,925.62
374.00,200,4303.51,4312,4773,6760,728.37
375.00,200,4367.91,4452,4851,4896,667.64
376.00,300,4316.89,4564,4989,5076,750.06
377.00,200,4294.62,4547,4920,6035,852.04
378.00,200,4343.02,4466,4745,4983,432.71
379.00,300,4383.14,4435,4736,5464,682.36
380.00,200,4534.07,4462,4715,6834,1061.33
381.00,300,4382.31,4365,4798,10099,1528.15
382.00,200,4306.49,4497,4847,5180,638.56
383.00,200,4492.25,4536,5087,8378,1321.92
384.00,300,4524.40,4340,4876,7054,1154.32
385.00,200,4514.63,4454,4917,5679,554.74
386.00,300,4302.74,4407,4957,5428,622.77
387.00,200,4272.86,4355,5025,5173,622.59
388.00,300,4416.58,4570,5100,6645,1179.22
389.00,200,4375.88,4495,4747,5183,1351.89
390.00,200,4323.73,4441,4837,5364,544.41
391.00,300,4431.02,4323,4940,5298,953.39
392.00,200,4314.98,4489,4988,5290,674.66
393.00,300,4259.98,4532,4745,5259,574.09
394.00,200,4239.61,4449,4910,6066,932.41
395.00,300,4337.86,4418,4779,7854,1439.84
396.00,200,4252.41,4433,4997,5283,618.69
397.00,200,4385.58,4403,4943,5238,1021.04
398.00,300,4472.14,4489,4765,5220,1092.80
399.00,200,4332.79,4449,5007,6185,639.52
400.00,300,4325.48,4406,5118,6380,781.58
401.00,200,4308.95,4439,4974,5331,448.21
402.00,200,4306.24,4405,4874,7374,797.91
403.00,300,4230.65,4388,4755,4970,596.93
404.00,200,4346.55,4473,4747,4889,1106.88
405.00,300,4391.82,4528,4951,5062,436.09
406.00,200,4303.70,4424,4832,5808,641.62
407.00,300,4308.55,4323,4816,5260,864.06
408.00,200,4255.06,4489,4798,5296,542.50
409.00,300,4569.47,4434,4991,7295,1390.27
410.00,200,4510.36,4414,4964,10450,1285.33
411.00,300,4361.63,4366,4772,6581,712.13
412.00,200,4415.03,4376,4813,6822,803.77
413.00,200,4308.14,4402,4822,6389,683.13
414.00,300,4553.99,4402,4856,5378,659.46
415.00,200,4403.35,4338,5060,5153,556.49
416.00,200,4201.34,4390,4678,5521,1048.63
417.00,300,4271.80,4414,4670,5919,985.86
418.00,200,4406.06,4452,4863,7798,1191.08
419.00,300,4355.86,4444,5113,5437,1421.30
420.00,300,4277.76,4302,5116,6291,896.79
421.00,200,4337.99,4348,4869,5037,460.41
422.00,300,4220.46,4260,4612,5919,651.40
423.00,200,4383.55,4258,4812,5092,559.31
424.00,200,4327.04,4416,4929,5518,823.65
425.00,300,4230.74,4344,4658,5107,534.37
426.00,200,4317.16,4403,4795,5743,892.06
427.00,300,4330.87,4399,4847,4994,1268.14
428.00,200,4349.58,4191,4676,5387,554.17
429.00,200,4403.25,4499,4842,5425,816.50
430.00,300,4619.90,4386,5052,6999,1203.65
431.00,200,4270.85,4464,4724,5034,557.51
432.00,200,4193.81,4584,4840,4868,563.68
433.00,300,4469.78,4274,4872,5305,582.27
434.00,200,4375.52,4427,4863,4991,550.10
435.00,300,4299.72,4405,4913,5960,1184.71
436.00,200,4334.32,4424,4805,6946,1165.92
437.00,200,4408.42,4359,4847,5072,1047.89
438.00,300,4329.16,4445,4771,5203,746.37
439.00,200,4324.65,4324,4928,5344,668.93
440.00,300,4188.57,4397,4708,7689,667.86
441.00,200,4312.80,4432,4976,5125,545.76
442.00,200,4350.37,4456,4726,5333,1162.72
443.00,300,4475.82,4454,4924,6956,1030.29
444.00,200,4234.98,4445,4791,6620,976.43
445.00,300,4246.79,4336,4868,6230,1117.88
446.00,200,4198.99,4209,4630,5049,543.24
447.00,200,4406.40,4500,4855,6835,1316.25
448.00,300,4348.79,4345,5007,8901,1559.90
449.00,200,4373.58,4391,4828,5669,667.11
450.00,200,4260.58,4312,4825,5236,633.80
451.00,300,4314.50,4462,5024,5054,1439.73
452.00,200,4283.04,4459,4811,6148,1263.72
453.00,300,4302.90,4481,4799,5169,587.59
454.00,200,4352.51,4354,5122,7183,750.60
455.00,200,4182.87,4417,4718,7283,756.87
456.00,300,4455.45,4411,4996,5262,1442.55
457.00,200,4507.66,4331,4855,5608,1023.81
458.00,300,4261.21,4404,4708,5080,843.64
459.00,200,4293.27,4416,4777,5450,590.90
460.00,200,4233.90,4338,4812,4958,565.41
461.00,300,4286.52,4336,4946,6747,1305.00
462.00,200,4310.54,4281,4656,4981,632.84
463.00,200,4358.38,4402,4755,4898,1177.80
464.00,200,4235.15,4372,4835,5127,604.58
465.00,300,4344.17,4360,5024,5402,590.46
466.00,200,4280.30,4363,4822,5222,677.97
467.00,300,4455.42,4335,4929,5027,1406.32
468.00,200,4315.22,4379,4853,6890,1211.11
469.00,200,4336.23,4374,5008,6344,982.67
470.00,300,4122.19,4326,4824,5137,965.55
471.00,200,4183.06,4243,4740,5852,1006.77
472.00,300,4212.17,4269,4644,4845,596.66
473.00,200,4374.63,4468,5084,5728,535.21
474.00,200,4138.68,4389,4840,5014,642.74
475.00,300,4343.61,4217,4895,9145,1466.95
476.00,200,4120.19,4251,4772,6290,616.51
477.00,300,4344.47,4543,4921,6531,656.43
478.00,200,4331.85,4475,4932,10442,1343.72
479.00,200,4290.91,4226,4947,5063,596.44
480.00,300,4392.42,4280,4858,10056,849.97
481.00,200,4127.38,4384,4792,5873,686.97
482.00,300,4151.49,4219,4614,5028,709.89
483.00,200,4448.31,4479,4964,6717,1273.59
484.00,300,4404.88,4279,4907,6882,1533.63
485.00,300,4071.85,4295,4755,4960,647.63
486.00,200,4329.73,4343,4716,6210,771.11
487.00,300,4292.58,4369,4922,5903,693.33
488.00,200,4246.67,4296,4886,5438,687.42
489.00,200,4155.87,4355,4825,5198,676.27
490.00,300,4168.86,4377,4711,4711,533.55
491.00,200,4413.35,4377,4774,4913,673.03
492.00,300,4233.18,4278,4729,6434,591.87
493.00,200,4359.64,4345,4792,5338,612.38
494.00,200,4159.99,4297,4794,4995,682.33
495.00,300,4225.22,4324,4957,5252,694.14
496.00,200,4270.44,4309,4846,7413,1259.34
497.00,300,4269.47,4368,4814,5730,518.64
498.00,200,4470.47,4361,4956,8734,1355.25
499.00,200,4523.22,4389,5028,7292,1416.03
500.00,300,4298.49,4497,4960,8257,1358.69
501.00,200,4290.22,4489,4916,5117,562.96
502.00,300,4318.45,4334,4818,8542,1541.46
503.00,200,4314.31,4372,4809,7489,1131.48
504.00,200,4340.53,4315,4956,6052,582.74
505.00,300,4242.72,4321,4662,7032,1068.48
506.00,200,4500.08,4458,4824,8603,1345.46
507.00,200,4424.09,4423,4996,8170,873.24
508.00,200,4383.42,4445,4958,5795,1227.49
509.00,200,4257.36,4279,4667,4852,482.10
510.00,300,4366.91,4352,4775,5806,1515.92
511.00,200,4092.65,4368,4858,4947,561.60
512.00,200,4278.59,4351,4950,5157,578.96
513.00,300,4425.39,4393,4812,8508,1617.08
514.00,200,4356.21,4389,4811,5686,1202.04
515.00,300,4604.78,4418,4949,6473,927.81
516.00,200,4264.47,4366,4903,6444,874.80
517.00,200,4368.95,4356,4935,5618,560.20
518.00,300,4265.81,4264,4959,4959,560.93
519.00,200,4367.00,4467,5008,5361,1103.32
520.00,200,4392.11,4352,4971,9511,898.60
521.00,200,4353.39,4430,4928,5272,1298.14
522.00,200,4237.79,4312,4747,4933,514.36
523.00,300,4288.54,4424,4914,5232,504.10
524.00,200,4156.77,4391,4904,5024,634.58
525.00,200,4430.83,4325,4814,5874,1462.87
526.00,300,4301.78,4258,4966,7018,1030.97
527.00,200,4268.53,4248,4914,5308,494.80
528.00,200,4322.48,4444,4675,5102,563.44
529.00,300,4278.74,4497,4812,6942,877.42
530.00,200,4185.06,4215,4635,5042,561.55
531.00,300,4305.74,4323,4812,5978,1122.32
532.00,200,4449.55,4321,4882,7980,993.85
533.00,200,4531.17,4336,4896,7547,657.77
534.00,300,4518.35,4358,4708,9075,1711.78
535.00,200,4313.56,4498,4876,5275,1099.64
536.00,300,4203.79,4319,4836,5076,1198.98
537.00,200,4215.56,4274,4891,5078,597.16
538.00,200,4400.81,4368,4708,4933,555.52
539.00,300,4537.90,4349,4965,6132,1006.29
540.00,200,4283.39,4380,4927,5118,569.80
541.00,300,4221.34,4349,4882,5061,433.92
542.00,200,4346.09,4458,4887,7269,1031.69
543.00,200,4139.78,4308,4696,5007,696.97
544.00,300,4381.11,4406,4913,5707,716.48
545.00,200,4396.03,4471,4790,5447,955.32
546.00,200,4229.76,4270,4798,5526,1316.14
547.00,300,4440.56,4486,4737,5272,548.93
548.00,200,4384.83,4304,4948,6490,1182.03
549.00,200,4357.76,4292,4910,6067,624.34
550.00,300,4303.88,4389,5031,5323,607.71
551.00,200,4231.26,4366,4682,4955,455.74
552.00,300,4392.70,4270,4886,7537,936.41
553.00,200,4201.45,4342,4875,5135,559.30
554.00,200,4144.97,4149,4674,4904,474.99
555.00,300,4325.71,4293,4884,7375,1017.38
556.00,200,4224.55,4354,4662,4860,469.86
557.00,300,4396.86,4354,4819,8014,1287.21
558.00,200,4183.52,4462,4936,5165,612.52
559.00,200,4323.55,4259,4678,4998,1113.70
560.00,300,4425.90,4331,4905,7062,1381.65
561.00,200,4210.35,4300,4723,5298,1047.20
562.00,300,4445.26,4338,4846,5120,1246.28
563.00,200,4050.63,4205,4834,4858,563.32
564.00,300,4203.12,4280,4862,6179,622.51
565.00,200,4431.64,4396,4830,7319,646.50
566.00,200,4175.28,4237,4655,4768,516.90
567.00,300,4367.34,4448,4856,7439,800.51
568.00,200,4227.76,4374,4882,5129,634.33
569.00,300,4285.88,4255,4962,5043,611.74
