elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
98.00,200,4215.18,4344,4484,4705,520.86
99.00,300,4151.82,4234,4617,4763,523.21
100.00,200,4060.02,4340,4548,4869,562.37
101.00,300,3925.82,4200,4466,4713,544.21
102.00,300,3994.55,4226,4421,4722,593.12
103.00,300,3954.74,4184,4404,4642,574.35
104.00,300,3955.11,4142,4394,4544,556.84
105.00,200,3831.36,4138,4468,4523,587.69
106.00,300,3864.55,4178,4566,4566,651.69
107.00,200,4034.64,4327,4518,4518,592.50
108.00,300,3882.74,4120,4400,4400,541.44
109.00,200,3967.10,4150,4466,4677,641.31
110.00,300,4069.95,4116,4290,4667,507.54
111.00,200,3949.45,4228,4557,4617,603.09
112.00,300,4072.93,4146,4465,4469,556.13
113.00,200,3950.16,4265,4516,4618,567.70
114.00,300,3926.58,4264,4450,4594,585.56
115.00,200,4020.11,4196,4475,4675,613.10
116.00,300,3967.96,4187,4523,4731,525.69
117.00,200,3853.11,4261,4439,4524,582.93
118.00,300,3986.11,4208,4403,4599,548.88
119.00,300,4050.55,4336,4336,4490,558.43
120.00,200,3991.08,4229,4543,4721,611.29
121.00,200,4052.04,4213,4543,5043,544.03
122.00,300,3970.30,4139,4437,4873,545.95
123.00,200,4029.19,4294,4519,4707,542.80
124.00,300,4108.91,4248,4419,4567,562.54
125.00,200,4106.29,4248,4468,4874,575.31
126.00,300,4099.03,4233,4584,4745,566.73
127.00,200,4008.52,4210,4378,4843,761.11
128.00,300,4063.59,4167,4490,4960,514.75
129.00,200,3999.03,4161,4374,4672,542.68
130.00,300,3991.67,4139,4413,4614,573.32
131.00,200,4016.49,4245,4446,4804,579.06
132.00,300,4134.15,4236,4626,4781,544.34
133.00,300,3984.33,4219,4369,4588,532.95
134.00,300,4030.27,4162,4604,4791,522.08
135.00,200,4068.90,4154,4432,4432,525.39
136.00,300,4032.98,4286,4559,4635,516.23
137.00,200,3923.30,4237,4378,4475,512.28
138.00,300,4036.80,4134,4450,4747,518.05
139.00,200,4091.51,4254,4503,4761,552.24
140.00,300,4088.21,4353,4543,4691,573.36
141.00,200,4130.48,4278,4572,4599,520.28
142.00,300,3923.15,4155,4484,4552,556.67
143.00,200,3915.13,4173,4466,4887,542.24
144.00,300,4065.97,4341,4555,4806,571.21
145.00,200,4081.10,4263,4478,4796,498.88
146.00,200,3963.25,4224,4503,4650,578.28
147.00,300,3877.25,4155,4425,4637,564.45
148.00,200,3951.76,4232,4500,4878,531.96
149.00,300,4043.71,4300,4495,5011,589.95
150.00,200,3887.78,4183,4410,4720,554.13
151.00,200,4011.41,4174,4456,4456,546.69
152.00,200,4080.55,4325,4404,4444,469.02
153.00,300,4073.44,4203,4514,4872,585.00
154.00,200,3855.35,4221,4477,4498,622.70
155.00,300,3979.55,4198,4609,4666,569.24
156.00,200,4034.61,4272,4420,4776,583.45
157.00,300,3976.19,4245,4540,4708,544.01
158.00,200,4129.28,4232,4546,4654,548.02
159.00,300,3925.62,4168,4503,4615,577.18
160.00,200,4136.61,4337,4530,4973,495.68
161.00,300,3971.80,4337,4497,4674,586.24
162.00,300,4051.88,4244,4467,4663,517.80
163.00,300,4012.25,4187,4493,4733,557.42
164.00,200,3860.41,4209,4454,4784,634.98
165.00,300,3943.66,4189,4504,4777,561.82
166.00,200,3842.11,4289,4594,4777,605.93
167.00,300,3985.54,4388,4669,4669,605.40
168.00,200,4164.15,4325,4711,4793,566.07
169.00,300,4011.65,4327,4549,4693,549.42
170.00,300,4046.42,4321,4321,4827,473.65
171.00,300,3974.63,4203,4485,4622,567.52
172.00,200,3992.51,4209,4563,4965,543.55
173.00,300,4095.89,4273,4439,4809,587.13
174.00,200,3932.29,4198,4561,4612,544.08
175.00,300,3856.73,4129,4299,4517,656.57
176.00,200,3906.64,4154,4347,4491,589.79
177.00,300,3954.43,4190,4190,4610,503.16
178.00,200,3889.13,4190,4376,4766,571.98
179.00,300,4093.19,4281,4681,4906,579.46
180.00,200,4103.85,4283,4552,4918,522.20
181.00,200,4174.54,4364,4573,4756,560.14
182.00,200,3929.49,4122,4622,4730,599.34
183.00,300,3907.59,4171,4504,4592,521.88
184.00,200,4031.06,4126,4391,4534,503.65
185.00,300,3959.71,4038,4470,4840,591.69
186.00,300,3951.24,4212,4592,4827,655.72
187.00,300,3846.76,4068,4342,4607,592.55
188.00,200,3874.06,4013,4412,4612,537.51
189.00,300,3915.04,4179,4403,4763,740.81
190.00,200,3989.42,4160,4445,4588,633.55
191.00,300,3910.41,4242,4472,4647,567.00
192.00,200,3980.03,4264,4300,4611,501.05
193.00,200,4025.42,4210,4610,4917,601.04
194.00,300,3919.54,4279,4625,4700,625.67
195.00,200,3949.59,4276,4538,4749,592.55
196.00,300,4041.75,4097,4458,4785,632.08
197.00,200,3888.12,4054,4472,4620,573.12
198.00,300,3900.24,4228,4478,4602,619.79
199.00,300,4165.34,4384,4597,4597,456.27
200.00,200,3963.37,4227,4540,4690,571.79
201.00,300,4059.21,4027,4495,4652,572.24
202.00,200,3873.50,4326,4521,4663,589.57
203.00,300,4201.01,4113,4461,5245,849.83
204.00,200,3962.38,4330,4513,4701,565.22
205.00,200,3911.80,4050,4484,4835,536.40
206.00,300,4038.64,4164,4662,4832,585.66
207.00,200,4051.58,4280,4420,4711,557.34
208.00,300,3786.38,4181,4543,4797,643.44
209.00,200,3974.26,4310,4520,4847,568.14
210.00,300,3873.28,4144,4464,4561,519.33
211.00,200,4139.92,4290,4575,4583,529.06
212.00,300,4001.03,4312,4489,4690,534.71
213.00,200,4022.48,4160,4428,4763,567.43
214.00,200,3916.88,4188,4381,4718,587.78
215.00,300,3981.26,4113,4516,4743,615.14
216.00,200,3880.05,4287,4528,4687,604.17
217.00,300,4114.40,4242,4433,4699,502.45
218.00,200,3922.73,4311,4677,5155,635.93
219.00,300,3923.42,4133,4398,4681,527.54
220.00,300,3914.11,4036,4440,4760,506.92
221.00,300,4051.77,4077,4552,4796,519.91
222.00,200,3986.34,4260,4389,4596,562.40
223.00,200,4057.52,4268,4492,4858,547.65
224.00,300,4111.21,4276,4701,4914,532.04
225.00,300,4154.93,4280,4544,4740,472.56
226.00,200,4007.35,4191,4431,4763,533.07
227.00,200,3897.11,4098,4375,4781,1331.36
228.00,300,3889.67,4037,4395,4395,537.54
229.00,200,3922.13,4228,4337,4535,539.82
230.00,300,4010.40,4232,4419,4419,556.54
231.00,200,4024.49,4380,4501,4904,603.08
232.00,300,4005.09,4189,4588,4588,547.55
233.00,200,3983.50,4165,4426,5700,616.09
234.00,300,3900.06,4060,4356,4459,558.08
235.00,200,3890.45,4291,4354,4460,575.65
236.00,300,4027.88,4197,4446,4682,550.10
237.00,200,4033.34,4061,4355,4758,671.73
238.00,300,3966.67,4174,4417,4544,569.35
239.00,200,3929.79,4217,4506,4651,564.44
240.00,300,3946.19,4173,4425,4618,483.36
241.00,200,4037.14,4186,4505,4650,598.70
242.00,200,4041.86,4335,4612,4880,590.22
243.00,300,3887.66,4297,4524,4532,553.66
244.00,200,4008.37,4176,4457,4542,522.96
245.00,300,3956.01,4269,4391,4584,543.30
246.00,200,4085.12,4252,4396,4691,546.81
247.00,300,3910.36,4174,4248,4557,555.30
248.00,200,3887.99,4267,4394,4486,583.13
249.00,200,4057.45,4317,4386,4837,536.70
250.00,300,4112.87,4131,4464,4690,492.32
251.00,200,3975.69,4208,4248,4751,547.39
252.00,300,4028.23,4246,4406,4548,546.55
253.00,200,4026.08,4286,4366,4583,521.71
254.00,300,4046.09,4184,4593,4620,504.13
255.00,200,3997.42,4332,4336,4433,470.62
256.00,300,4027.28,4144,4501,4841,500.71
257.00,200,4039.70,4216,4515,4724,541.14
258.00,300,3857.05,4171,4481,4523,590.74
259.00,200,4008.03,4205,4423,4567,566.48
260.00,300,3945.79,4056,4222,4516,533.01
261.00,200,4058.78,4273,4283,4492,488.74
262.00,300,3975.64,4112,4347,4631,608.84
263.00,200,4067.55,4225,4529,4632,523.22
264.00,300,3959.75,4103,4346,4637,508.50
265.00,200,3851.19,4171,4484,4634,569.34
266.00,300,3937.44,4218,4324,4536,521.28
267.00,200,3938.07,4278,4353,4406,532.54
268.00,300,4085.86,4148,4410,4707,503.31
269.00,200,4055.84,4198,4465,4880,744.46
270.00,300,3836.03,4115,4431,4671,534.87
271.00,200,3852.48,4060,4213,4588,515.48
272.00,300,4045.28,4206,4295,4363,477.44
273.00,200,3978.33,4271,4377,4497,512.81
274.00,300,3963.40,4135,4483,4514,525.27
275.00,200,3912.29,4109,4518,4518,662.15
276.00,300,3881.03,4203,4365,4898,677.02
277.00,200,4111.95,4052,4148,4607,489.87
278.00,300,4020.24,4167,4370,4568,554.51
279.00,200,4017.56,4217,4483,4572,507.09
280.00,300,3980.79,4210,4552,4805,596.10
281.00,200,3969.41,4189,4325,4662,470.51
282.00,300,3890.57,4107,4318,4828,540.43
283.00,200,4110.34,4429,4429,4619,485.62
284.00,300,3925.99,4217,4451,4773,557.29
285.00,200,4087.16,4169,4441,4739,622.31
286.00,300,3941.59,4234,4329,4608,529.47
287.00,200,4029.76,4081,4397,4596,470.59
288.00,300,3937.82,4087,4441,4576,644.54
289.00,200,3984.35,4206,4445,4726,526.41
290.00,300,3914.49,4295,4482,4707,573.74
291.00,200,3967.92,4201,4413,4646,499.83
292.00,300,4133.10,4170,4547,4764,523.10
293.00,200,3968.11,4229,4406,4534,553.21
294.00,200,4010.11,4216,4434,4688,493.88
295.00,300,4018.20,4231,4467,4817,557.00
296.00,200,4032.25,4070,4292,4506,556.52
297.00,200,3865.66,4033,4353,4353,535.14
298.00,300,3852.56,4181,4577,4615,550.48
299.00,200,3917.60,4238,4687,4759,614.68
300.00,300,4021.37,4321,4592,4592,462.60
301.00,300,4069.52,4102,4597,4663,496.89
302.00,200,3971.67,4125,4468,4866,564.50
303.00,300,4001.10,4157,4452,4653,618.70
304.00,200,3982.66,4278,4544,4725,597.71
305.00,300,3904.64,4253,4432,4432,547.39
306.00,200,3942.72,4212,4278,4529,514.24
307.00,300,3914.65,4218,4289,4608,517.05
308.00,200,3946.02,4170,4443,4693,567.36
309.00,200,3914.12,4185,4519,4805,629.33
310.00,300,3836.63,4189,4481,4585,592.00
311.00,200,3913.76,4104,4289,4577,500.50
312.00,300,3974.93,4264,4408,4734,543.61
313.00,200,3992.21,4177,4487,4670,537.24
314.00,300,3921.37,4194,4476,4675,539.22
315.00,200,3958.42,4165,4504,4790,560.11
316.00,300,3927.66,4056,4548,4686,635.46
317.00,200,3880.95,4179,4472,4575,615.37
318.00,300,3943.65,4181,4513,4663,559.01
319.00,200,4000.59,4255,4568,4731,550.68
320.00,300,4110.73,4388,4552,4891,565.35
321.00,200,3998.12,4197,4434,4578,548.12
322.00,300,3948.73,4110,4390,4390,573.76
323.00,200,4012.38,4056,4396,4472,530.59
324.00,300,4028.83,4184,4451,4451,551.61
325.00,200,4047.34,4226,4557,4659,560.48
326.00,300,3826.63,4078,4423,4532,568.38
327.00,200,3848.17,4168,4403,4671,549.44
328.00,300,3912.00,4175,4376,4670,541.85
329.00,200,4029.95,4158,4395,4486,530.40
330.00,300,3874.23,4179,4567,4714,624.04
331.00,200,3931.25,4094,4586,4725,556.66
332.00,300,4048.62,4158,4490,4966,617.27
333.00,200,4018.08,4201,4359,4547,516.67
334.00,300,4026.82,4171,4389,4454,475.47
335.00,200,3955.61,4199,4339,4634,596.74
336.00,300,3922.48,4221,4600,4870,676.83
337.00,200,3938.81,4055,4290,4513,554.76
338.00,300,3772.65,4091,4368,4525,500.83
339.00,200,3861.00,4094,4495,4669,744.67
340.00,200,3898.81,4112,4465,4559,564.31
341.00,300,3958.25,4317,4476,4655,555.19
342.00,300,4034.52,4255,4573,4708,558.18
343.00,200,3896.19,4137,4470,4668,580.63
344.00,200,3903.19,4212,4452,4489,648.01
345.00,300,4122.29,4328,4473,4608,549.29
346.00,200,3931.63,4068,4512,4516,536.60
347.00,300,3846.11,4181,4370,4654,547.32
348.00,200,3846.51,4239,4402,4548,561.16
349.00,300,4022.40,4224,4349,4569,514.77
350.00,200,3953.17,4140,4533,4676,555.99
351.00,300,4063.60,4155,4426,4656,536.10
352.00,200,3990.29,4183,4552,4676,507.24
353.00,300,4089.52,4095,4454,4454,948.35
354.00,200,3876.92,4012,4453,4620,449.06
355.00,300,3761.99,4063,4181,4663,525.61
356.00,200,3949.21,4233,4382,4492,663.17
357.00,300,4034.02,4107,4498,4580,511.19
358.00,200,3957.61,4176,4509,4766,3055.04
359.00,300,3919.13,4093,4441,4508,493.69
360.00,200,3917.17,3930,4448,4503,509.78
361.00,300,3946.20,4101,4299,4546,525.16
362.00,200,3857.41,4216,4510,4552,625.75
363.00,300,3950.16,4261,4349,4646,535.12
364.00,200,4034.26,4278,4519,4758,539.73
365.00,300,3970.84,4191,4497,4497,525.09
366.00,200,3966.24,4215,4433,4670,540.19
367.00,300,3755.37,4084,4326,4423,641.92
368.00,200,4053.23,4230,4468,4780,629.35
369.00,300,3891.02,4018,4467,4673,563.55
370.00,200,4056.27,4140,4527,4708,527.49
371.00,300,4045.89,4278,4366,4422,436.14
372.00,200,3948.47,4169,4295,4400,517.67
373.00,300,3957.44,4210,4469,4739,540.09
374.00,200,4028.82,4182,4432,4684,516.61
375.00,300,3950.37,4155,4375,4544,489.30
376.00,200,3967.81,4107,4403,4559,502.13
377.00,300,4088.90,4055,4516,11150,1513.91
378.00,200,4080.88,4245,4516,4664,551.08
379.00,200,4091.05,4340,4478,4670,440.10
380.00,200,4022.33,4267,4387,4538,537.40
381.00,300,3995.40,4227,4554,4779,768.21
382.00,300,3970.97,4106,4467,4616,563.24
383.00,300,3966.84,4100,4480,4695,557.56
384.00,200,3868.50,4133,4468,4543,593.95
385.00,300,3856.26,4063,4456,4456,590.58
386.00,200,3998.37,4195,4507,4748,1256.00
387.00,200,3993.15,4018,4326,4359,446.48
388.00,300,3842.33,4187,4489,4489,572.46
389.00,200,4073.24,4200,4460,4650,575.53
390.00,300,4079.75,4291,4554,4632,564.97
391.00,200,3788.19,4026,4302,4554,561.27
392.00,300,3967.69,4144,4456,4456,549.58
393.00,200,3976.80,4298,4482,4586,533.25
394.00,300,3952.94,4139,4456,4604,526.74
395.00,200,4294.44,4463,4608,5996,588.74
396.00,300,3938.83,4174,4354,4476,408.05
397.00,300,4025.24,3917,4313,4350,451.17
398.00,300,3964.69,3989,4394,4553,517.56
399.00,200,4103.44,4203,4462,4577,510.82
400.00,300,4085.11,4058,4446,4917,563.99
401.00,200,4055.30,4310,4441,4739,586.86
402.00,300,3995.86,4109,4361,4553,501.77
403.00,200,3958.03,4141,4283,4483,531.64
404.00,300,3910.11,4277,4418,4731,612.46
405.00,300,4062.50,4152,4474,4568,417.25
406.00,200,4063.43,4296,4432,4592,534.49
407.00,300,3991.37,4154,4449,4488,524.47
408.00,300,4053.59,4229,4312,4562,515.88
409.00,300,3912.03,4230,4459,4509,521.03
410.00,300,4046.15,4114,4437,4437,482.39
411.00,200,4037.10,4286,4562,4564,569.90
412.00,200,3968.90,4205,4503,4673,503.40
413.00,300,4006.79,4174,4504,4623,513.94
414.00,200,4020.35,4236,4365,4705,590.12
415.00,300,3979.76,4257,4468,4592,533.04
416.00,200,3893.40,4143,4521,4857,654.72
417.00,300,3923.09,4247,4534,4785,580.31
418.00,200,3896.91,4207,4504,4562,578.39
419.00,200,3895.95,4154,4434,4623,570.92
420.00,200,3858.22,4128,4488,4632,584.96
421.00,300,3876.05,4187,4309,4703,534.94
422.00,200,4197.40,4142,4427,4767,482.41
423.00,300,3998.41,4198,4555,4577,602.17
424.00,200,4016.35,4121,4549,4688,552.87
425.00,300,3842.22,4189,4319,4319,566.23
426.00,200,3925.11,4179,4460,4460,549.77
427.00,300,3892.39,4200,4364,4371,553.07
428.00,200,4003.17,4183,4382,4650,509.17
429.00,300,3994.08,4161,4509,4743,572.37
430.00,200,4102.29,4133,4332,4637,392.25
431.00,300,3849.33,4091,4291,5142,819.49
432.00,200,3929.06,4170,4258,4481,485.70
433.00,300,3930.52,4124,4427,4674,832.08
434.00,200,3979.36,4090,4419,4464,448.84
435.00,200,4031.48,4216,4392,4693,447.17
436.00,300,4029.97,4294,4482,4650,459.53
437.00,300,4010.39,4213,4417,4632,483.75
438.00,200,4178.07,4311,4503,4626,542.23
439.00,300,3895.19,4157,4345,4491,444.84
440.00,200,3923.88,4134,4425,4464,547.31
441.00,300,3836.79,4191,4380,4704,574.26
442.00,200,4042.08,4034,4420,4553,0.00
443.00,300,4059.21,4192,4370,4634,518.13
444.00,200,3891.29,4232,4365,4469,516.49
445.00,300,3886.50,4118,4309,4309,531.59
446.00,200,3838.00,4201,4261,4261,516.88
447.00,300,3821.88,4174,4330,4566,551.65
448.00,200,3855.41,4149,4421,4596,535.40
449.00,300,4132.18,4192,4316,4994,975.39
450.00,200,3932.85,4065,4331,4331,461.77
451.00,300,3902.79,4118,4333,4414,478.27
452.00,200,3980.90,4306,4444,4702,585.71
453.00,300,3983.60,4358,4413,4460,466.50
454.00,200,3777.99,4101,4387,4411,571.08
455.00,300,3755.58,4192,4326,4404,548.50
456.00,200,3809.49,4093,4365,4829,580.40
457.00,300,3914.05,4273,4573,4918,603.99
458.00,200,4071.02,4204,4495,4901,560.14
459.00,300,4050.98,4236,4551,4753,542.99
460.00,200,3894.60,4242,4426,4426,536.91
461.00,300,4000.72,4143,4510,4792,559.21
462.00,200,3873.01,4045,4330,4474,600.53
463.00,200,3911.72,4204,4262,4445,591.99
464.00,200,4109.14,4202,4537,4783,587.49
465.00,300,3965.52,4209,4442,4611,545.52
466.00,200,4018.81,4213,4443,4700,543.37
467.00,300,3869.26,4177,4344,4528,592.72
468.00,200,3892.17,4108,4374,4374,521.19
469.00,300,3854.55,4174,4399,4501,484.07
470.00,200,3901.14,4235,4441,4665,644.32
471.00,300,4000.84,4131,4380,4546,565.59
472.00,200,4019.96,4232,4354,4803,514.02
473.00,300,3834.33,4119,4505,4806,621.50
474.00,200,3872.88,4249,4469,4770,552.47
475.00,300,3976.08,4241,4570,4570,601.19
476.00,200,3982.12,4205,4431,4556,537.89
477.00,300,3910.06,4215,4327,4619,459.68
478.00,200,4000.05,4168,4421,4616,581.84
479.00,300,4068.68,4179,4393,4583,504.48
480.00,200,3927.36,4298,4463,4906,556.53
481.00,300,4079.84,4240,4477,4622,522.01
482.00,200,4002.14,4247,4401,4663,540.75
483.00,300,4029.51,4281,4480,4522,567.90
484.00,200,3835.57,4276,4446,4811,599.46
485.00,300,3901.44,4142,4422,4448,541.15
486.00,200,4065.73,4134,4477,4937,586.73
487.00,300,4062.62,4276,4431,4562,567.92
488.00,200,4041.95,4181,4272,4577,543.70
489.00,300,3777.13,4198,4327,4812,590.44
490.00,200,3980.30,4165,4516,4667,980.08
491.00,300,3921.60,4152,4516,4582,599.02
492.00,200,3928.59,4224,4548,4678,603.92
493.00,300,3983.14,4227,4427,4693,547.68
494.00,200,4045.78,4192,4455,4710,503.74
495.00,300,3919.88,4077,4453,4480,572.70
496.00,200,3960.77,4139,4399,4638,581.63
497.00,300,3920.20,4123,4448,4632,548.19
498.00,200,4071.86,4211,4383,4647,535.23
499.00,200,4005.93,4232,4501,4752,553.29
500.00,300,3963.69,4194,4448,4448,512.13
501.00,200,3956.72,4193,4458,4703,532.35
502.00,300,4050.30,4176,4481,4645,514.94
503.00,200,3881.79,4121,4409,4533,516.66
504.00,300,4022.38,4243,4532,4971,596.27
505.00,200,3996.49,4303,4577,4620,588.61
506.00,300,3924.34,4164,4472,4611,519.34
507.00,200,4037.15,4043,4451,4610,540.08
508.00,300,4030.09,4123,4489,4706,499.07
509.00,200,3968.93,4132,4503,4797,594.75
510.00,300,4040.69,4107,4536,4763,686.42
511.00,200,3969.04,4177,4342,4461,508.61
512.00,300,3973.74,4231,4417,4663,559.63
513.00,200,4067.91,4239,4428,4658,612.21
514.00,300,3913.50,4239,4452,4650,599.33
515.00,200,3889.75,4002,4450,4629,525.68
516.00,300,4030.35,4249,4482,4773,552.19
517.00,200,3971.69,4220,4510,4551,536.45
518.00,300,4052.85,4137,4502,4581,569.13
519.00,200,3944.31,4106,4541,4722,663.50
520.00,300,3960.34,4147,4432,4519,569.04
521.00,200,3959.99,4253,4391,5230,591.05
522.00,300,3994.78,4061,4355,4537,500.75
523.00,300,3911.42,4106,4366,4451,519.24
524.00,300,4010.23,4157,4436,4841,572.96
525.00,200,4068.58,4274,4402,4598,571.18
526.00,300,3930.60,4117,4418,4668,550.45
527.00,200,3986.24,4155,4439,4688,564.22
528.00,300,3994.26,4163,4441,4753,561.60
529.00,200,3977.13,4099,4426,4448,528.77
530.00,300,3976.95,4093,4443,4562,543.72
531.00,200,3906.17,4240,4438,4733,568.28
532.00,300,3939.51,4285,4523,4720,562.38
533.00,200,4021.62,4179,4558,4843,596.02
534.00,300,3984.59,4192,4354,4665,527.60
535.00,200,3979.27,4189,4311,4539,521.82
536.00,300,3875.12,4151,4447,4577,548.73
537.00,200,3950.51,4158,4439,6086,2623.16
538.00,300,3824.16,4136,4452,4511,569.85
539.00,200,3940.15,4100,4344,4453,467.57
540.00,300,3953.34,4194,4465,4465,527.62
541.00,200,4056.44,4199,4440,4592,525.17
542.00,200,4130.43,4261,4360,4720,542.65
543.00,300,3870.27,4122,4334,4585,541.68
544.00,200,3855.85,4057,4392,4458,510.44
545.00,300,3933.47,4104,4383,4851,586.42
546.00,200,3995.15,4156,4398,4624,543.71
547.00,300,4106.77,4238,4563,4574,536.57
548.00,200,3994.17,4132,4302,4455,439.29
549.00,300,3936.77,4256,4307,4634,543.02
550.00,200,3991.26,4145,4505,4762,744.89
551.00,300,3765.75,4186,4298,4612,481.92
552.00,200,3845.32,4083,4255,4397,473.46
553.00,300,3963.01,4153,4582,4722,526.62
554.00,200,3942.42,4314,4512,4623,536.33
555.00,200,3813.50,4160,4388,4511,573.37
556.00,300,3971.98,4233,4319,4725,469.83
557.00,200,3963.69,4206,4438,4459,536.64
558.00,300,4102.55,4193,4441,4449,439.36
559.00,200,4052.21,4132,4737,14260,2120.68
560.00,200,3888.13,4142,4461,4617,526.56
561.00,200,3946.88,4085,4453,4735,590.39
562.00,300,3956.52,4173,4545,4632,495.09
563.00,200,4076.77,4232,4440,4600,517.95
564.00,300,3880.46,4205,4440,4539,539.02
565.00,200,4062.20,4242,4491,5569,737.38
566.00,300,3889.50,4107,4267,4481,501.04
567.00,200,3964.17,4283,4317,4507,550.34
568.00,200,3971.51,4214,4436,4473,513.01
569.00,300,3906.42,4184,4289,4289,518.85
570.00,200,4070.75,4312,4476,4556,478.54
571.00,300,4099.71,4165,4443,4510,518.71
572.00,200,4055.39,4174,4329,4731,457.24
573.00,300,3957.47,4308,4499,4634,583.54
574.00,200,4087.95,4277,4447,4736,497.22
575.00,300,3962.24,4223,4353,4452,480.20
576.00,200,3975.96,4126,4433,4608,569.74
577.00,300,4087.74,4202,4327,4816,495.89
