elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
112.00,202000,0.00,0,0,0,0.00
113.00,211000,0.00,0,0,0,0.00
114.00,189100,0.00,0,0,0,0.00
115.00,197000,0.00,0,0,0,0.00
116.00,204900,0.00,0,0,0,0.00
117.00,218700,0.00,0,0,0,0.00
118.00,200100,0.00,0,0,0,0.00
119.00,210000,0.00,0,0,0,0.00
120.00,208800,0.00,0,0,0,0.00
121.00,210200,0.00,0,0,0,0.00
122.00,197700,0.00,0,0,0,0.00
123.00,203200,0.00,0,0,0,0.00
124.00,208500,0.00,0,0,0,0.00
125.00,220800,0.00,0,0,0,0.00
126.00,209400,0.00,0,0,0,0.00
127.00,201500,0.00,0,0,0,0.00
128.00,201000,0.00,0,0,0,0.00
129.00,214900,0.00,0,0,0,0.00
130.00,200900,0.00,0,0,0,0.00
131.00,216500,0.00,0,0,0,0.00
132.00,189400,0.00,0,0,0,0.00
133.00,204900,0.00,0,0,0,0.00
134.00,188700,0.00,0,0,0,0.00
135.00,207700,0.00,0,0,0,0.00
136.00,205400,0.00,0,0,0,0.00
137.00,208300,0.00,0,0,0,0.00
138.00,179800,0.00,0,0,0,0.00
139.00,209700,0.00,0,0,0,0.00
140.00,219300,0.00,0,0,0,0.00
141.00,201500,0.00,0,0,0,0.00
142.00,181300,0.00,0,0,0,0.00
143.00,216700,0.00,0,0,0,0.00
144.00,213200,0.00,0,0,0,0.00
145.00,214900,0.00,0,0,0,0.00
146.00,195900,0.00,0,0,0,0.00
147.00,210300,0.00,0,0,0,0.00
148.00,206800,0.00,0,0,0,0.00
149.00,211700,0.00,0,0,0,0.00
150.00,189100,0.00,0,0,0,0.00
151.00,205800,0.00,0,0,0,0.00
152.00,208000,0.00,0,0,0,0.00
153.00,219300,0.00,0,0,0,0.00
154.00,198700,0.00,0,0,0,0.00
155.00,205500,0.00,0,0,0,0.00
156.00,171200,0.00,0,0,0,0.00
157.00,205400,0.00,0,0,0,0.00
158.00,198300,0.00,0,0,0,0.00
159.00,214700,0.00,0,0,0,0.00
160.00,221000,0.00,0,0,0,0.00
161.00,206300,0.00,0,0,0,0.00
162.00,199800,0.00,0,0,0,0.00
163.00,224100,0.00,0,0,0,0.00
164.00,209300,0.00,0,0,0,0.00
165.00,183700,0.00,0,0,0,0.00
166.00,195000,0.00,0,0,0,0.00
167.00,222500,0.00,0,0,0,0.00
168.00,221900,0.00,0,0,0,0.00
169.00,199500,0.00,0,0,0,0.00
170.00,194400,0.00,0,0,0,0.00
171.00,217600,0.00,0,0,0,0.00
172.00,230700,0.00,0,0,0,0.00
173.00,182600,0.00,0,0,0,0.00
174.00,200300,0.00,0,0,0,0.00
175.00,219500,0.00,0,0,0,0.00
176.00,223500,0.00,0,0,0,0.00
177.00,191900,0.00,0,0,0,0.00
178.00,197700,0.00,0,0,0,0.00
179.00,214600,0.00,0,0,0,0.00
180.00,222500,0.00,0,0,0,0.00
181.00,193700,0.00,0,0,0,0.00
182.00,199700,0.00,0,0,0,0.00
183.00,210400,0.00,0,0,0,0.00
184.00,221100,0.00,0,0,0,0.00
185.00,192400,0.00,0,0,0,0.00
186.00,202900,0.00,0,0,0,0.00
187.00,204300,0.00,0,0,0,0.00
188.00,222100,0.00,0,0,0,0.00
189.00,195500,0.00,0,0,0,0.00
190.00,203000,0.00,0,0,0,0.00
191.00,213700,0.00,0,0,0,0.00
192.00,218700,0.00,0,0,0,0.00
193.00,190200,0.00,0,0,0,0.00
194.00,206500,0.00,0,0,0,0.00
195.00,224800,0.00,0,0,0,0.00
196.00,207000,0.00,0,0,0,0.00
197.00,193100,0.00,0,0,0,0.00
198.00,205000,0.00,0,0,0,0.00
199.00,226100,0.00,0,0,0,0.00
200.00,207800,0.00,0,0,0,0.00
201.00,196600,0.00,0,0,0,0.00
202.00,207000,0.00,0,0,0,0.00
203.00,218600,0.00,0,0,0,0.00
204.00,205900,0.00,0,0,0,0.00
205.00,184400,0.00,0,0,0,0.00
206.00,206200,0.00,0,0,0,0.00
207.00,219200,0.00,0,0,0,0.00
208.00,215200,0.00,0,0,0,0.00
209.00,192200,0.00,0,0,0,0.00
210.00,202600,0.00,0,0,0,0.00
211.00,221800,0.00,0,0,0,0.00
212.00,211600,0.00,0,0,0,0.00
213.00,199500,0.00,0,0,0,0.00
214.00,198100,0.00,0,0,0,0.00
215.00,219700,0.00,0,0,0,0.00
216.00,207400,0.00,0,0,0,0.00
217.00,207100,0.00,0,0,0,0.00
218.00,200500,0.00,0,0,0,0.00
219.00,217600,0.00,0,0,0,0.00
220.00,208300,0.00,0,0,0,0.00
221.00,204900,0.00,0,0,0,0.00
222.00,204700,0.00,0,0,0,0.00
223.00,204300,0.00,0,0,0,0.00
224.00,195100,0.00,0,0,0,0.00
225.00,207500,0.00,0,0,0,0.00
226.00,201900,0.00,0,0,0,0.00
227.00,215900,0.00,0,0,0,0.00
228.00,198300,0.00,0,0,0,0.00
229.00,215300,0.00,0,0,0,0.00
230.00,204400,0.00,0,0,0,0.00
231.00,219200,0.00,0,0,0,0.00
232.00,186300,0.00,0,0,0,0.00
233.00,212500,0.00,0,0,0,0.00
234.00,210700,0.00,0,0,0,0.00
235.00,222000,0.00,0,0,0,0.00
236.00,195900,0.00,0,0,0,0.00
237.00,216100,0.00,0,0,0,0.00
238.00,209600,0.00,0,0,0,0.00
239.00,215100,0.00,0,0,0,0.00
240.00,198000,0.00,0,0,0,0.00
241.00,201900,0.00,0,0,0,0.00
242.00,209100,0.00,0,0,0,0.00
243.00,213600,0.00,0,0,0,0.00
244.00,199600,0.00,0,0,0,0.00
245.00,211500,0.00,0,0,0,0.00
246.00,212000,0.00,0,0,0,0.00
247.00,205300,0.00,0,0,0,0.00
248.00,202300,0.00,0,0,0,0.00
249.00,218400,0.00,0,0,0,0.00
250.00,204300,0.00,0,0,0,0.00
251.00,207200,0.00,0,0,0,0.00
252.00,207000,0.00,0,0,0,0.00
253.00,219300,0.00,0,0,0,0.00
254.00,190300,0.00,0,0,0,0.00
255.00,196200,0.00,0,0,0,0.00
256.00,207300,0.00,0,0,0,0.00
257.00,221300,0.00,0,0,0,0.00
258.00,215400,0.00,0,0,0,0.00
259.00,195000,0.00,0,0,0,0.00
260.00,205300,0.00,0,0,0,0.00
261.00,221300,0.00,0,0,0,0.00
262.00,210800,0.00,0,0,0,0.00
263.00,176700,0.00,0,0,0,0.00
264.00,198000,0.00,0,0,0,0.00
265.00,204400,0.00,0,0,0,0.00
266.00,212500,0.00,0,0,0,0.00
267.00,196100,0.00,0,0,0,0.00
268.00,175600,0.00,0,0,0,0.00
269.00,222200,0.00,0,0,0,0.00
270.00,211100,0.00,0,0,0,0.00
271.00,205400,0.00,0,0,0,0.00
272.00,198300,0.00,0,0,0,0.00
273.00,215500,0.00,0,0,0,0.00
274.00,209200,0.00,0,0,0,0.00
275.00,203200,0.00,0,0,0,0.00
276.00,192800,0.00,0,0,0,0.00
277.00,211900,0.00,0,0,0,0.00
278.00,205100,0.00,0,0,0,0.00
279.00,204400,0.00,0,0,0,0.00
280.00,202300,0.00,0,0,0,0.00
281.00,205300,0.00,0,0,0,0.00
282.00,208200,0.00,0,0,0,0.00
283.00,194000,0.00,0,0,0,0.00
284.00,213400,0.00,0,0,0,0.00
285.00,213900,0.00,0,0,0,0.00
286.00,187400,0.00,0,0,0,0.00
287.00,193100,0.00,0,0,0,0.00
288.00,198400,0.00,0,0,0,0.00
289.00,220900,0.00,0,0,0,0.00
290.00,211300,0.00,0,0,0,0.00
291.00,187300,0.00,0,0,0,0.00
292.00,197600,0.00,0,0,0,0.00
293.00,217300,0.00,0,0,0,0.00
294.00,229800,0.00,0,0,0,0.00
295.00,165700,0.00,0,0,0,0.00
296.00,194900,0.00,0,0,0,0.00
297.00,220100,0.00,0,0,0,0.00
298.00,218700,0.00,0,0,0,0.00
299.00,197200,0.00,0,0,0,0.00
300.00,192500,0.00,0,0,0,0.00
301.00,217100,0.00,0,0,0,0.00
302.00,228400,0.00,0,0,0,0.00
303.00,195900,0.00,0,0,0,0.00
304.00,197200,0.00,0,0,0,0.00
305.00,213900,0.00,0,0,0,0.00
306.00,224400,0.00,0,0,0,0.00
307.00,198700,0.00,0,0,0,0.00
308.00,194200,0.00,0,0,0,0.00
309.00,213800,0.00,0,0,0,0.00
310.00,222900,0.00,0,0,0,0.00
311.00,189300,0.00,0,0,0,0.00
312.00,203000,0.00,0,0,0,0.00
313.00,214400,0.00,0,0,0,0.00
314.00,203900,0.00,0,0,0,0.00
315.00,197500,0.00,0,0,0,0.00
316.00,196800,0.00,0,0,0,0.00
317.00,221600,0.00,0,0,0,0.00
318.00,217700,0.00,0,0,0,0.00
319.00,186100,0.00,0,0,0,0.00
320.00,206500,0.00,0,0,0,0.00
321.00,221100,0.00,0,0,0,0.00
322.00,214000,0.00,0,0,0,0.00
323.00,186500,0.00,0,0,0,0.00
324.00,205100,0.00,0,0,0,0.00
325.00,222300,0.00,0,0,0,0.00
326.00,214600,0.00,0,0,0,0.00
327.00,186600,0.00,0,0,0,0.00
328.00,191600,0.00,0,0,0,0.00
329.00,230600,0.00,0,0,0,0.00
330.00,216300,0.00,0,0,0,0.00
331.00,188700,0.00,0,0,0,0.00
332.00,196700,0.00,0,0,0,0.00
333.00,222800,0.00,0,0,0,0.00
334.00,228100,0.00,0,0,0,0.00
335.00,187900,0.00,0,0,0,0.00
336.00,195600,0.00,0,0,0,0.00
337.00,218400,0.00,0,0,0,0.00
338.00,212800,0.00,0,0,0,0.00
339.00,205400,0.00,0,0,0,0.00
340.00,197400,0.00,0,0,0,0.00
341.00,215300,0.00,0,0,0,0.00
342.00,224400,0.00,0,0,0,0.00
343.00,194000,0.00,0,0,0,0.00
344.00,198600,0.00,0,0,0,0.00
345.00,210500,0.00,0,0,0,0.00
346.00,222100,0.00,0,0,0,0.00
347.00,192400,0.00,0,0,0,0.00
348.00,207900,0.00,0,0,0,0.00
349.00,208900,0.00,0,0,0,0.00
350.00,219600,0.00,0,0,0,0.00
351.00,191800,0.00,0,0,0,0.00
352.00,216600,0.00,0,0,0,0.00
353.00,207800,0.00,0,0,0,0.00
354.00,215300,0.00,0,0,0,0.00
355.00,200100,0.00,0,0,0,0.00
356.00,203300,0.00,0,0,0,0.00
357.00,219000,0.00,0,0,0,0.00
358.00,202900,0.00,0,0,0,0.00
359.00,206800,0.00,0,0,0,0.00
360.00,204800,0.00,0,0,0,0.00
361.00,223400,0.00,0,0,0,0.00
362.00,203700,0.00,0,0,0,0.00
363.00,203100,0.00,0,0,0,0.00
364.00,209300,0.00,0,0,0,0.00
365.00,220900,0.00,0,0,0,0.00
366.00,207000,0.00,0,0,0,0.00
367.00,195400,0.00,0,0,0,0.00
368.00,204800,0.00,0,0,0,0.00
369.00,218400,0.00,0,0,0,0.00
370.00,195400,0.00,0,0,0,0.00
371.00,213300,0.00,0,0,0,0.00
372.00,203900,0.00,0,0,0,0.00
373.00,215500,0.00,0,0,0,0.00
374.00,201500,0.00,0,0,0,0.00
375.00,209200,0.00,0,0,0,0.00
376.00,196300,0.00,0,0,0,0.00
377.00,202300,0.00,0,0,0,0.00
378.00,195200,0.00,0,0,0,0.00
379.00,215200,0.00,0,0,0,0.00
380.00,205500,0.00,0,0,0,0.00
381.00,211600,0.00,0,0,0,0.00
382.00,197200,0.00,0,0,0,0.00
383.00,216700,0.00,0,0,0,0.00
384.00,215400,0.00,0,0,0,0.00
385.00,203600,0.00,0,0,0,0.00
386.00,207200,0.00,0,0,0,0.00
387.00,218300,0.00,0,0,0,0.00
388.00,209500,0.00,0,0,0,0.00
389.00,199700,0.00,0,0,0,0.00
390.00,187000,0.00,0,0,0,0.00
391.00,221400,0.00,0,0,0,0.00
392.00,214100,0.00,0,0,0,0.00
393.00,204800,0.00,0,0,0,0.00
394.00,187500,0.00,0,0,0,0.00
395.00,217800,0.00,0,0,0,0.00
396.00,208900,0.00,0,0,0,0.00
397.00,197900,0.00,0,0,0,0.00
398.00,187800,0.00,0,0,0,0.00
399.00,222100,0.00,0,0,0,0.00
400.00,220900,0.00,0,0,0,0.00
401.00,200100,0.00,0,0,0,0.00
402.00,209000,0.00,0,0,0,0.00
403.00,211600,0.00,0,0,0,0.00
404.00,214900,0.00,0,0,0,0.00
405.00,201000,0.00,0,0,0,0.00
406.00,210800,0.00,0,0,0,0.00
407.00,214700,0.00,0,0,0,0.00
408.00,219900,0.00,0,0,0,0.00
409.00,187400,0.00,0,0,0,0.00
410.00,212900,0.00,0,0,0,0.00
411.00,215900,0.00,0,0,0,0.00
412.00,214900,0.00,0,0,0,0.00
413.00,175700,0.00,0,0,0,0.00
414.00,201700,0.00,0,0,0,0.00
415.00,219700,0.00,0,0,0,0.00
416.00,224600,0.00,0,0,0,0.00
417.00,172300,0.00,0,0,0,0.00
418.00,214600,0.00,0,0,0,0.00
419.00,221600,0.00,0,0,0,0.00
420.00,223100,0.00,0,0,0,0.00
421.00,176200,0.00,0,0,0,0.00
422.00,207600,0.00,0,0,0,0.00
423.00,216900,0.00,0,0,0,0.00
424.00,233000,0.00,0,0,0,0.00
425.00,178800,0.00,0,0,0,0.00
426.00,211900,0.00,0,0,0,0.00
427.00,218200,0.00,0,0,0,0.00
428.00,211900,0.00,0,0,0,0.00
429.00,194300,0.00,0,0,0,0.00
430.00,198600,0.00,0,0,0,0.00
431.00,225400,0.00,0,0,0,0.00
432.00,209300,0.00,0,0,0,0.00
433.00,199700,0.00,0,0,0,0.00
434.00,207100,0.00,0,0,0,0.00
435.00,217100,0.00,0,0,0,0.00
436.00,208600,0.00,0,0,0,0.00
437.00,192700,0.00,0,0,0,0.00
438.00,213200,0.00,0,0,0,0.00
439.00,214000,0.00,0,0,0,0.00
440.00,207500,0.00,0,0,0,0.00
441.00,202000,0.00,0,0,0,0.00
442.00,208400,0.00,0,0,0,0.00
443.00,210100,0.00,0,0,0,0.00
444.00,205400,0.00,0,0,0,0.00
445.00,186300,0.00,0,0,0,0.00
446.00,201400,0.00,0,0,0,0.00
447.00,215200,0.00,0,0,0,0.00
448.00,194700,0.00,0,0,0,0.00
449.00,201000,0.00,0,0,0,0.00
450.00,211300,0.00,0,0,0,0.00
451.00,220000,0.00,0,0,0,0.00
452.00,196500,0.00,0,0,0,0.00
453.00,208200,0.00,0,0,0,0.00
454.00,198100,0.00,0,0,0,0.00
455.00,222000,0.00,0,0,0,0.00
456.00,206700,0.00,0,0,0,0.00
457.00,210100,0.00,0,0,0,0.00
458.00,199700,0.00,0,0,0,0.00
459.00,224200,0.00,0,0,0,0.00
460.00,197500,0.00,0,0,0,0.00
461.00,210900,0.00,0,0,0,0.00
462.00,203900,0.00,0,0,0,0.00
463.00,218400,0.00,0,0,0,0.00
464.00,195200,0.00,0,0,0,0.00
465.00,221900,0.00,0,0,0,0.00
466.00,197300,0.00,0,0,0,0.00
467.00,208700,0.00,0,0,0,0.00
468.00,204000,0.00,0,0,0,0.00
469.00,212900,0.00,0,0,0,0.00
470.00,207100,0.00,0,0,0,0.00
471.00,202100,0.00,0,0,0,0.00
472.00,201300,0.00,0,0,0,0.00
473.00,214700,0.00,0,0,0,0.00
474.00,214100,0.00,0,0,0,0.00
475.00,192900,0.00,0,0,0,0.00
476.00,198900,0.00,0,0,0,0.00
477.00,216100,0.00,0,0,0,0.00
478.00,214500,0.00,0,0,0,0.00
479.00,205900,0.00,0,0,0,0.00
480.00,198700,0.00,0,0,0,0.00
481.00,220800,0.00,0,0,0,0.00
482.00,218800,0.00,0,0,0,0.00
483.00,203600,0.00,0,0,0,0.00
484.00,204000,0.00,0,0,0,0.00
485.00,212000,0.00,0,0,0,0.00
486.00,206900,0.00,0,0,0,0.00
487.00,197500,0.00,0,0,0,0.00
488.00,203100,0.00,0,0,0,0.00
489.00,223900,0.00,0,0,0,0.00
490.00,208200,0.00,0,0,0,0.00
491.00,199900,0.00,0,0,0,0.00
492.00,219800,0.00,0,0,0,0.00
493.00,217600,0.00,0,0,0,0.00
494.00,202300,0.00,0,0,0,0.00
495.00,199200,0.00,0,0,0,0.00
496.00,216100,0.00,0,0,0,0.00
497.00,216000,0.00,0,0,0,0.00
498.00,212100,0.00,0,0,0,0.00
499.00,185500,0.00,0,0,0,0.00
500.00,219700,0.00,0,0,0,0.00
501.00,218500,0.00,0,0,0,0.00
502.00,197700,0.00,0,0,0,0.00
503.00,192000,0.00,0,0,0,0.00
504.00,217100,0.00,0,0,0,0.00
505.00,220900,0.00,0,0,0,0.00
506.00,203100,0.00,0,0,0,0.00
507.00,192000,0.00,0,0,0,0.00
508.00,216300,0.00,0,0,0,0.00
509.00,219200,0.00,0,0,0,0.00
510.00,208400,0.00,0,0,0,0.00
511.00,178200,0.00,0,0,0,0.00
512.00,217900,0.00,0,0,0,0.00
513.00,228700,0.00,0,0,0,0.00
514.00,213400,0.00,0,0,0,0.00
515.00,185300,0.00,0,0,0,0.00
516.00,204100,0.00,0,0,0,0.00
517.00,227900,0.00,0,0,0,0.00
518.00,209300,0.00,0,0,0,0.00
519.00,196800,0.00,0,0,0,0.00
520.00,200500,0.00,0,0,0,0.00
521.00,217400,0.00,0,0,0,0.00
522.00,204500,0.00,0,0,0,0.00
523.00,199200,0.00,0,0,0,0.00
524.00,208900,0.00,0,0,0,0.00
525.00,212100,0.00,0,0,0,0.00
526.00,184500,0.00,0,0,0,0.00
527.00,200500,0.00,0,0,0,0.00
528.00,217900,0.00,0,0,0,0.00
529.00,214800,0.00,0,0,0,0.00
530.00,196800,0.00,0,0,0,0.00
531.00,202700,0.00,0,0,0,0.00
532.00,210800,0.00,0,0,0,0.00
533.00,214700,0.00,0,0,0,0.00
534.00,189800,0.00,0,0,0,0.00
535.00,203600,0.00,0,0,0,0.00
536.00,217400,0.00,0,0,0,0.00
537.00,224200,0.00,0,0,0,0.00
538.00,189000,0.00,0,0,0,0.00
539.00,202400,0.00,0,0,0,0.00
540.00,214000,0.00,0,0,0,0.00
541.00,217400,0.00,0,0,0,0.00
542.00,202600,0.00,0,0,0,0.00
543.00,204200,0.00,0,0,0,0.00
544.00,206400,0.00,0,0,0,0.00
545.00,216800,0.00,0,0,0,0.00
546.00,198200,0.00,0,0,0,0.00
547.00,194600,0.00,0,0,0,0.00
548.00,215200,0.00,0,0,0,0.00
549.00,213900,0.00,0,0,0,0.00
550.00,204200,0.00,0,0,0,0.00
551.00,205100,0.00,0,0,0,0.00
552.00,209700,0.00,0,0,0,0.00
553.00,212400,0.00,0,0,0,0.00
554.00,209800,0.00,0,0,0,0.00
555.00,211400,0.00,0,0,0,0.00
556.00,199500,0.00,0,0,0,0.00
557.00,200600,0.00,0,0,0,0.00
558.00,202400,0.00,0,0,0,0.00
559.00,221400,0.00,0,0,0,0.00
560.00,201600,0.00,0,0,0,0.00
561.00,200300,0.00,0,0,0,0.00
562.00,205300,0.00,0,0,0,0.00
563.00,213600,0.00,0,0,0,0.00
564.00,207700,0.00,0,0,0,0.00
565.00,192100,0.00,0,0,0,0.00
566.00,204700,0.00,0,0,0,0.00
567.00,219800,0.00,0,0,0,0.00
568.00,204100,0.00,0,0,0,0.00
569.00,195300,0.00,0,0,0,0.00
570.00,198900,0.00,0,0,0,0.00
571.00,223700,0.00,0,0,0,0.00
572.00,205600,0.00,0,0,0,0.00
573.00,206100,0.00,0,0,0,0.00
574.00,203800,0.00,0,0,0,0.00
575.00,219900,0.00,0,0,0,0.00
576.00,206200,0.00,0,0,0,0.00
577.00,194900,0.00,0,0,0,0.00
578.00,213700,0.00,0,0,0,0.00
579.00,216200,0.00,0,0,0,0.00
580.00,212500,0.00,0,0,0,0.00
581.00,190100,0.00,0,0,0,0.00
582.00,212900,0.00,0,0,0,0.00
583.00,202000,0.00,0,0,0,0.00
584.00,199200,0.00,0,0,0,0.00
585.00,188400,0.00,0,0,0,0.00
586.00,210900,0.00,0,0,0,0.00
587.00,219600,0.00,0,0,0,0.00
588.00,207100,0.00,0,0,0,0.00
589.00,187500,0.00,0,0,0,0.00
590.00,216000,0.00,0,0,0,0.00
591.00,221000,0.00,0,0,0,0.00
592.00,207000,0.00,0,0,0,0.00
593.00,185700,0.00,0,0,0,0.00
594.00,214800,0.00,0,0,0,0.00
595.00,227000,0.00,0,0,0,0.00
596.00,207400,0.00,0,0,0,0.00
597.00,184600,0.00,0,0,0,0.00
598.00,214000,0.00,0,0,0,0.00
599.00,221000,0.00,0,0,0,0.00
600.00,214100,0.00,0,0,0,0.00
601.00,186400,0.00,0,0,0,0.00
602.00,213700,0.00,0,0,0,0.00
603.00,227300,0.00,0,0,0,0.00
604.00,200400,0.00,0,0,0,0.00
605.00,191600,0.00,0,0,0,0.00
606.00,210500,0.00,0,0,0,0.00
607.00,222300,0.00,0,0,0,0.00
608.00,204700,0.00,0,0,0,0.00
609.00,193400,0.00,0,0,0,0.00
610.00,199400,0.00,0,0,0,0.00
611.00,222500,0.00,0,0,0,0.00
612.00,210500,0.00,0,0,0,0.00
613.00,198400,0.00,0,0,0,0.00
614.00,212400,0.00,0,0,0,0.00
615.00,216700,0.00,0,0,0,0.00
616.00,201300,0.00,0,0,0,0.00
617.00,185000,0.00,0,0,0,0.00
618.00,218600,0.00,0,0,0,0.00
619.00,214400,0.00,0,0,0,0.00
620.00,211600,0.00,0,0,0,0.00
621.00,191900,0.00,0,0,0,0.00
622.00,214100,0.00,0,0,0,0.00
623.00,221300,0.00,0,0,0,0.00
624.00,202800,0.00,0,0,0,0.00
625.00,185500,0.00,0,0,0,0.00
626.00,217400,0.00,0,0,0,0.00
627.00,220900,0.00,0,0,0,0.00
628.00,190800,0.00,0,0,0,0.00
629.00,190800,0.00,0,0,0,0.00
630.00,215500,0.00,0,0,0,0.00
631.00,221600,0.00,0,0,0,0.00
632.00,202100,0.00,0,0,0,0.00
633.00,187500,0.00,0,0,0,0.00
634.00,214900,0.00,0,0,0,0.00
635.00,228800,0.00,0,0,0,0.00
636.00,207500,0.00,0,0,0,0.00
637.00,178200,0.00,0,0,0,0.00
638.00,210100,0.00,0,0,0,0.00
639.00,235900,0.00,0,0,0,0.00
640.00,203500,0.00,0,0,0,0.00
641.00,189900,0.00,0,0,0,0.00
642.00,209700,0.00,0,0,0,0.00
643.00,223000,0.00,0,0,0,0.00
644.00,186600,0.00,0,0,0,0.00
645.00,204400,0.00,0,0,0,0.00
646.00,203900,0.00,0,0,0,0.00
647.00,215400,0.00,0,0,0,0.00
648.00,199700,0.00,0,0,0,0.00
649.00,203800,0.00,0,0,0,0.00
650.00,207900,0.00,0,0,0,0.00
651.00,212100,0.00,0,0,0,0.00
652.00,202000,0.00,0,0,0,0.00
653.00,210700,0.00,0,0,0,0.00
654.00,212900,0.00,0,0,0,0.00
655.00,204700,0.00,0,0,0,0.00
656.00,196900,0.00,0,0,0,0.00
657.00,204000,0.00,0,0,0,0.00
658.00,213300,0.00,0,0,0,0.00
659.00,218200,0.00,0,0,0,0.00
