elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
288.00,300,3439.69,3536,4711,4711,718.95
289.00,300,3161.64,3129,3863,3951,545.01
290.00,300,3512.05,3853,4394,4821,655.35
291.00,300,3214.78,3297,4049,4294,589.65
292.00,300,3134.32,3277,4510,4572,728.17
293.00,300,3701.02,3704,4979,4979,713.76
294.00,300,3106.33,3126,3831,4357,511.35
295.00,300,3726.31,3782,4660,4996,644.99
296.00,300,3102.79,3192,3833,4306,605.77
297.00,300,3380.55,3363,4691,4969,789.40
298.00,300,3348.66,3331,4473,4518,656.59
299.00,300,3115.23,3321,3875,4058,531.42
300.00,300,3670.64,3805,4486,5000,674.76
301.00,300,3201.54,3233,3996,4338,572.14
302.00,200,3472.74,3381,4480,4839,728.13
303.00,300,3316.55,3215,3882,4151,699.98
304.00,300,3240.39,3314,4252,4681,678.56
305.00,300,3446.24,3260,4413,4936,712.94
306.00,300,3131.04,3271,3883,4303,622.30
307.00,300,3553.24,3726,4801,4991,745.63
308.00,300,3011.72,3245,3837,3972,593.16
309.00,300,3473.38,3685,4360,4974,777.46
310.00,300,3264.21,3284,4063,4484,545.04
311.00,300,3436.94,3371,4416,4555,625.89
312.00,300,3579.14,3722,4940,5188,827.14
313.00,300,3204.49,3238,3771,3976,570.83
314.00,300,3552.41,3725,4562,4779,695.40
315.00,300,3285.75,3355,3961,4153,564.95
316.00,300,3348.12,3258,4887,5050,767.69
317.00,200,3497.88,3667,4584,4615,674.66
318.00,300,3183.56,3252,3929,4565,535.80
319.00,300,3697.60,3800,4973,4988,768.97
320.00,200,3113.05,3204,3903,4282,575.34
321.00,300,3567.04,3626,4542,5093,705.41
322.00,300,3396.18,3346,3828,4102,507.58
323.00,300,3308.74,3313,3819,3819,464.16
324.00,300,3646.95,3843,4815,5050,742.33
325.00,200,3108.04,3235,3850,4080,523.18
326.00,300,3646.27,3780,4390,4800,733.56
327.00,300,3191.97,3247,4021,4157,616.80
328.00,300,3316.36,3263,4386,4425,749.31
329.00,300,3366.85,3311,4460,4977,739.77
330.00,300,3167.84,3247,4463,4595,745.24
331.00,300,3520.17,3677,4460,5057,621.67
332.00,300,3069.64,3167,3819,4442,609.13
333.00,300,3446.13,3427,4895,4895,1284.90
334.00,200,3192.30,3225,4065,4065,583.71
335.00,300,3303.64,3478,4435,4990,711.54
336.00,300,3315.62,3248,4432,4529,669.20
337.00,300,3059.55,3222,3811,4331,557.79
338.00,300,3595.07,3646,4599,4921,752.22
339.00,300,3086.14,3202,3730,3983,560.91
340.00,200,3554.99,3803,4509,4938,719.14
341.00,300,3228.09,3290,3898,4195,590.81
342.00,300,3262.79,3228,4343,4967,655.56
343.00,300,3408.85,3398,4457,4867,695.36
344.00,300,3065.90,3146,3915,3991,583.52
345.00,200,3526.85,3571,4512,5158,710.66
346.00,300,3169.56,3329,3884,4099,582.33
347.00,300,3414.83,3403,4901,5041,835.58
348.00,300,3106.22,3189,3932,4175,617.90
349.00,300,3100.31,3224,4076,4207,587.51
350.00,200,3363.44,3396,4241,4711,657.48
351.00,300,3120.47,3203,3884,4274,555.42
352.00,300,3584.18,3702,4941,5043,715.55
353.00,300,3137.19,3195,4003,4130,584.57
354.00,300,3470.33,3417,4516,4659,721.47
355.00,200,3403.97,3498,4165,4395,622.58
356.00,300,3095.18,3177,3879,4284,633.74
357.00,300,3530.25,3514,4563,4967,725.29
358.00,300,3036.82,3174,3915,4341,589.71
359.00,300,3462.42,3428,4499,5096,754.23
360.00,200,3119.76,3316,3971,3991,594.01
361.00,300,3328.61,3372,4833,5028,770.59
362.00,300,3361.28,3458,4439,4467,716.97
363.00,200,3034.27,3173,3856,4415,654.71
364.00,200,3426.00,3584,4544,4606,700.04
365.00,300,3261.20,3157,4071,4515,565.09
366.00,300,3578.01,3628,4929,4929,749.04
367.00,300,3265.50,3292,4388,4745,605.17
368.00,200,3099.21,3113,4064,4805,584.65
369.00,300,3443.55,3561,4577,4600,678.49
370.00,300,3306.87,3308,4013,4489,540.02
371.00,300,3568.43,3536,4845,5032,698.27
372.00,300,3251.63,3332,4122,4390,561.00
373.00,200,3460.86,3687,4595,5088,708.05
374.00,400,3318.70,3314,4201,4703,629.85
375.00,200,3156.62,3367,3932,4133,547.27
376.00,300,3428.58,3725,4558,4836,708.11
377.00,300,3386.87,3324,4570,5230,1234.51
378.00,200,3310.65,3361,4110,4429,622.77
379.00,300,3496.40,3762,4273,4551,668.78
380.00,300,3371.95,3527,4312,4312,543.36
381.00,300,3451.23,3477,4472,4544,620.61
382.00,200,3567.92,3637,4464,4886,617.65
383.00,300,3264.50,3343,4164,4415,600.73
384.00,300,3401.34,3347,4211,4763,669.06
385.00,200,3263.98,3431,4168,4317,650.31
386.00,200,3334.66,3387,4426,4455,650.46
387.00,400,3338.59,3392,4335,4344,603.34
388.00,200,3482.24,3453,4224,4568,562.31
389.00,300,3575.86,3640,4883,4983,683.70
390.00,300,3328.63,3377,4226,4474,601.11
391.00,300,3511.53,3500,4431,4912,570.24
392.00,200,3342.43,3352,4162,4300,558.55
393.00,300,3406.81,3494,4041,4113,488.56
394.00,300,3529.84,3687,4876,5044,642.94
395.00,200,3374.79,3401,4269,4510,618.52
396.00,300,3329.58,3389,4503,4972,701.95
397.00,300,3264.12,3298,4291,4348,601.20
398.00,300,3345.23,3354,4250,4250,586.00
399.00,300,3322.57,3329,4220,4450,616.85
400.00,200,3391.41,3616,4089,4496,548.91
401.00,300,3516.07,3575,4868,4943,690.61
402.00,300,3294.31,3449,4284,4522,595.23
403.00,300,3586.19,3516,4470,5059,657.87
404.00,300,3290.53,3270,4105,4452,636.10
405.00,300,3253.53,3296,4273,4505,602.54
406.00,200,3505.70,3635,4846,5095,640.41
407.00,300,3314.68,3376,4084,4417,605.15
408.00,300,3483.99,3599,4493,4493,611.56
409.00,300,3348.33,3521,4119,4229,608.58
410.00,200,3373.27,3389,4009,4414,620.40
411.00,300,3450.44,3694,4367,4939,581.51
412.00,300,3404.45,3434,4314,4526,618.53
413.00,300,3448.74,3468,4417,4875,635.59
414.00,300,3167.30,3244,3957,4353,588.52
415.00,300,3424.24,3537,4388,4508,648.52
416.00,300,3540.60,3654,3953,5089,546.11
417.00,300,3252.29,3356,4089,4313,587.27
418.00,300,3322.76,3456,4473,4890,644.91
419.00,200,3316.31,3350,4043,4370,590.17
420.00,300,3347.16,3556,4277,5082,694.74
421.00,300,3325.63,3390,4551,4732,621.75
422.00,300,3415.00,3457,4337,4375,615.79
423.00,300,3475.15,3725,4378,4496,543.05
424.00,200,3336.92,3242,4357,4577,645.04
425.00,300,3686.03,3425,4389,5004,664.61
426.00,300,3316.62,3357,4198,4368,622.52
427.00,300,3393.86,3353,4356,4477,596.95
428.00,300,3615.64,3695,4405,4975,670.03
429.00,300,3222.50,3212,4228,4269,587.32
430.00,300,3510.86,3722,4361,4847,624.72
431.00,200,3427.74,3404,4131,4702,574.73
432.00,300,3454.15,3338,4644,4972,715.56
433.00,300,3342.88,3365,3996,4307,571.39
434.00,300,3211.60,3323,4066,4519,583.48
435.00,300,3597.26,3758,4880,5060,634.85
436.00,200,3382.24,3385,4011,4013,539.67
437.00,300,3387.47,3537,4308,4646,621.15
438.00,300,3584.87,3596,4553,4655,620.57
439.00,300,3361.17,3423,4259,4476,557.28
440.00,300,3462.24,3386,4482,4887,666.29
441.00,200,3253.10,3346,4215,4244,621.22
442.00,300,3436.43,3442,4502,4985,615.12
443.00,300,3318.72,3341,4473,4514,686.45
444.00,300,3308.56,3480,4312,5066,631.12
445.00,300,3397.62,3483,4343,4807,681.59
446.00,200,3327.31,3239,4197,4532,643.31
447.00,300,3431.02,3460,4554,5095,720.20
448.00,300,3329.52,3295,3979,4304,590.92
449.00,200,3354.28,3438,4149,4469,549.20
450.00,300,3479.55,3631,4294,4294,592.64
451.00,300,3401.34,3379,4452,4452,627.88
452.00,300,3535.78,3550,4754,4973,716.08
453.00,300,3390.62,3489,4376,4377,598.08
454.00,200,3290.77,3308,4390,4791,603.90
455.00,300,3475.02,3701,4308,4420,573.76
456.00,300,3226.69,3255,4357,4369,618.23
457.00,200,3344.84,3322,4503,4860,730.69
458.00,300,3262.82,3191,4319,4365,705.19
459.00,300,3510.51,3662,4281,4994,641.25
460.00,300,3333.37,3329,4381,4571,591.68
461.00,300,3488.96,3594,4404,4501,604.00
462.00,200,3424.84,3464,4199,4537,600.81
463.00,300,3470.33,3501,4314,4398,537.82
464.00,300,3501.81,3518,4823,5011,631.14
465.00,300,3297.01,3286,4092,4365,570.90
466.00,300,3410.36,3397,4336,4543,552.47
467.00,300,3418.06,3560,4692,5020,673.43
468.00,300,3525.32,3411,4442,4537,642.10
469.00,200,3474.30,3457,4583,4906,649.56
470.00,300,3192.43,3270,4030,4690,582.33
471.00,300,3367.71,3506,4416,5028,600.78
472.00,300,3259.45,3423,3989,4311,599.79
473.00,300,3566.29,3699,4241,4468,643.56
474.00,200,3394.98,3647,4522,5092,565.71
475.00,300,3251.15,3419,4414,4459,622.97
476.00,300,3509.60,3448,4792,5181,650.07
477.00,300,3482.39,3525,4046,5062,553.45
478.00,300,3324.11,3265,4434,4473,619.21
479.00,300,3629.80,3597,4539,4950,625.44
480.00,200,3408.34,3322,4235,4480,608.00
481.00,300,3581.29,3761,4281,4932,530.80
482.00,300,3563.50,3435,4469,5069,741.21
483.00,200,3331.41,3458,4293,4398,600.59
484.00,300,3449.00,3360,4319,4537,566.38
485.00,300,3444.86,3307,4353,4517,542.95
486.00,300,3373.92,3419,4397,4538,633.17
487.00,200,3261.55,3370,4051,4786,661.82
488.00,300,3316.54,3407,4456,4760,682.51
489.00,300,3468.94,3546,4449,4887,628.82
490.00,300,3458.61,3358,4403,4555,585.50
491.00,200,3412.17,3381,4447,4839,667.50
492.00,200,3157.28,3315,3928,4415,542.01
493.00,300,3421.04,3430,4411,5050,707.86
494.00,300,3292.44,3371,4044,4322,599.01
495.00,200,3348.28,3309,4100,4208,605.81
496.00,300,3623.28,3459,4802,5069,607.51
497.00,300,3303.33,3214,3960,4606,613.17
498.00,200,3471.32,3384,4396,4500,572.39
499.00,400,3394.61,3364,4464,4950,628.67
500.00,200,3378.75,3237,4270,4542,629.96
501.00,300,3632.32,3650,4909,4909,639.16
502.00,300,3298.58,3323,4275,4521,592.37
503.00,300,3561.92,3745,4526,5032,635.23
504.00,300,3370.53,3316,3995,4179,550.06
505.00,300,3264.20,3384,4340,5058,665.11
506.00,200,3386.85,3585,4426,4737,639.39
507.00,300,3389.43,3431,4397,4480,582.20
508.00,300,3564.69,3614,4813,4972,661.11
509.00,300,3278.49,3283,4163,4393,558.41
510.00,300,3488.25,3352,4349,4478,554.15
511.00,300,3508.65,3716,4366,4479,534.28
512.00,300,3392.07,3373,4211,4305,578.61
513.00,200,3500.51,3626,4408,4844,618.30
514.00,300,3390.53,3410,3857,4495,592.81
515.00,300,3507.54,3820,4370,4390,632.44
516.00,300,3520.86,3453,4284,5151,675.94
517.00,300,3266.73,3513,4034,4332,544.21
518.00,200,3763.86,3765,4294,4997,685.42
519.00,300,3412.74,3350,4327,4550,552.99
520.00,300,3494.03,3502,4236,4517,552.51
521.00,300,3475.07,3529,4496,4976,665.88
522.00,300,3402.00,3358,4331,4563,583.24
523.00,200,3454.93,3770,4357,4897,578.35
524.00,300,3431.12,3406,4459,4625,645.42
525.00,300,3420.43,3506,4259,4490,590.89
526.00,300,3575.39,3735,4313,4919,532.80
527.00,300,3427.38,3227,4436,4558,620.25
528.00,200,3639.05,3682,4328,5181,695.96
529.00,300,3346.60,3357,4289,4570,659.75
530.00,300,3568.69,3790,4364,4598,592.85
531.00,300,3265.19,3459,3937,4088,539.38
532.00,300,3613.61,3466,4601,4669,644.25
533.00,200,3292.17,3332,4321,4553,603.54
534.00,300,3273.90,3401,4131,4530,684.38
535.00,300,3524.86,3660,4583,4623,618.13
536.00,300,3314.18,3456,4069,4412,553.13
537.00,300,3638.70,3537,4472,4815,647.65
538.00,300,3403.26,3436,4350,4635,592.36
539.00,200,3537.26,3671,4336,5240,804.10
540.00,300,3431.01,3656,4212,4713,570.67
541.00,300,3410.69,3501,4059,4080,492.65
542.00,300,3587.14,3705,4615,4671,660.99
543.00,300,3488.88,3484,4513,4635,591.40
544.00,300,3540.98,3594,4372,4892,583.47
545.00,200,3554.12,3681,4375,4704,558.10
546.00,300,3309.56,3306,3900,4472,630.11
547.00,300,3430.86,3652,4346,4679,698.09
548.00,300,3369.20,3407,4300,4422,681.34
549.00,200,3372.53,3497,4387,5674,913.40
550.00,300,3464.92,3431,4377,4487,574.32
551.00,300,3260.20,3324,4079,4576,540.63
552.00,300,3483.07,3510,4336,4687,647.27
553.00,200,3210.69,3328,4137,4404,604.89
554.00,300,3323.94,3339,4182,4451,654.82
555.00,200,3393.64,3422,4321,4666,575.86
556.00,300,3385.30,3325,4189,5424,1615.54
557.00,300,3648.81,3635,4472,4759,685.27
558.00,300,3331.19,3377,4283,4532,576.37
559.00,200,3531.31,3564,4414,4508,680.65
560.00,300,3335.33,3407,4247,4544,603.48
561.00,300,3363.88,3382,4214,4527,634.51
562.00,300,3361.35,3538,4322,4464,673.10
563.00,300,3412.20,3295,4347,4806,966.04
564.00,200,3536.96,3751,4612,4737,674.43
565.00,300,3366.38,3453,4002,4279,564.03
566.00,300,3307.67,3450,4072,4354,633.11
567.00,300,3545.47,3498,4560,4816,642.68
568.00,300,3229.16,3288,3973,4437,598.76
569.00,300,3518.44,3594,4526,4700,683.27
570.00,300,3277.15,3349,4285,4743,616.14
571.00,200,3368.14,3505,4156,4488,722.21
572.00,400,3305.77,3212,4275,4734,638.14
573.00,300,3243.16,3322,4148,4871,658.47
574.00,300,3511.73,3702,4395,5029,632.64
575.00,300,3212.32,3368,4305,5061,696.84
576.00,300,3406.59,3504,4460,4759,617.73
577.00,300,3276.52,3235,4166,4584,610.14
