elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
152.00,200,3771.13,3899,4739,4999,655.95
153.00,300,3415.84,3441,4355,4979,625.91
154.00,300,3483.30,3577,4383,4755,661.50
155.00,300,3495.85,3573,4371,4919,638.64
156.00,300,3496.41,3615,4111,4347,533.74
157.00,300,3659.43,3733,4579,4743,627.34
158.00,300,3462.28,3475,4057,4283,498.47
159.00,300,3521.18,3585,4467,4791,626.68
160.00,200,3636.79,3723,4439,5059,543.13
161.00,300,3384.38,3415,4027,4399,547.01
162.00,300,3489.07,3517,4371,4799,594.17
163.00,300,3376.49,3433,4053,4463,587.41
164.00,300,3553.26,3679,4495,4679,619.34
165.00,300,3461.69,3531,4271,4427,558.84
166.00,300,3451.76,3677,4203,4443,603.05
167.00,300,3475.87,3511,4439,4691,594.59
168.00,300,3322.84,3369,4071,4847,595.24
169.00,300,3502.15,3515,4447,4811,671.07
170.00,200,3418.03,3375,4047,4967,573.46
171.00,300,3511.13,3651,4227,4547,507.55
172.00,300,3613.40,3677,4607,4895,674.69
173.00,300,3399.68,3435,4195,5175,638.09
174.00,300,3443.77,3477,4387,4791,645.25
175.00,300,3372.53,3375,4231,5071,634.75
176.00,300,3445.90,3483,4435,4707,630.64
177.00,300,3479.56,3465,4467,4791,701.53
178.00,300,3314.33,3429,4013,4395,594.95
179.00,300,3570.33,3679,4403,4691,598.67
180.00,300,3388.94,3397,4267,4443,596.69
181.00,300,3476.47,3513,4303,4611,595.63
182.00,300,3351.48,3375,4243,4395,642.81
183.00,200,3479.11,3547,4283,4427,558.67
184.00,300,3612.80,3721,4611,4867,685.58
185.00,300,3304.08,3369,4115,4599,553.86
186.00,300,3500.29,3555,4355,4499,584.76
187.00,300,3460.48,3413,4415,4775,649.78
188.00,300,3334.73,3391,4239,4475,605.07
189.00,300,3467.32,3599,4343,4503,645.54
190.00,300,3229.97,3381,3955,4049,634.13
191.00,300,3576.15,3749,4435,4851,647.19
192.00,300,3347.24,3407,4091,4383,624.56
193.00,300,3509.69,3567,4243,4659,523.78
194.00,300,3287.05,3355,4267,4435,643.02
195.00,300,3349.33,3473,4015,4139,583.09
196.00,300,3530.48,3567,4387,4699,589.73
197.00,300,3312.47,3377,4051,4263,594.48
198.00,300,3437.59,3463,4463,4823,694.66
199.00,300,3306.56,3417,4065,4463,605.29
200.00,300,3399.67,3375,4503,5127,658.50
201.00,300,3407.56,3513,4335,4779,662.54
202.00,300,3208.83,3293,3985,4415,617.27
203.00,300,3532.01,3657,4543,4707,710.75
204.00,300,3297.16,3337,4107,4355,605.72
205.00,200,3452.20,3489,4471,4727,605.28
206.00,300,3506.59,3723,4435,4571,654.33
207.00,300,3233.62,3299,4017,4483,654.29
208.00,300,3514.90,3633,4439,4671,661.89
209.00,300,3405.08,3517,4323,4663,671.17
210.00,300,3440.01,3491,4323,4739,595.72
211.00,300,3441.01,3453,4127,4331,529.38
212.00,300,3436.06,3459,4359,4743,632.66
213.00,300,3528.47,3575,4399,4659,654.18
214.00,300,3362.07,3417,4059,4403,574.12
215.00,300,3586.29,3703,4459,4691,601.94
216.00,300,3293.42,3357,4183,4787,629.94
217.00,300,3386.01,3425,4343,4595,626.53
218.00,300,3428.79,3573,4307,4491,621.20
219.00,300,3443.05,3479,4135,5019,595.75
220.00,200,3612.65,3701,4495,4603,608.21
221.00,300,3354.94,3379,4067,4383,554.97
222.00,300,3313.00,3379,4347,5035,737.23
223.00,300,3404.22,3449,4235,4559,606.11
224.00,300,3391.80,3475,4079,4859,591.48
225.00,300,3549.28,3631,4399,4571,625.48
226.00,300,3362.25,3429,4371,4767,644.97
227.00,300,3498.19,3593,4343,4515,589.56
228.00,300,3518.99,3629,4395,4967,629.61
229.00,300,3346.41,3373,4339,4583,666.39
230.00,300,3597.16,3759,4395,4587,597.48
231.00,300,3323.54,3355,4073,4455,587.64
232.00,300,3484.46,3669,4403,4491,659.65
233.00,300,3345.78,3323,4287,4403,631.99
234.00,300,3428.03,3537,4335,4583,641.11
235.00,300,3298.38,3331,4383,4583,692.05
236.00,300,3324.57,3423,4103,4459,654.54
237.00,200,3596.98,3667,4863,4967,747.26
238.00,400,3307.36,3375,4219,4443,637.95
239.00,200,3637.68,3769,4543,4639,636.32
240.00,300,3361.05,3409,4223,4447,599.12
241.00,300,3208.11,3317,3959,4351,591.26
242.00,300,3500.69,3539,4419,4683,669.04
243.00,300,3421.89,3413,4427,4623,637.71
244.00,300,3627.57,3785,4511,4659,643.48
245.00,300,3382.98,3353,4155,4527,575.47
246.00,300,3388.92,3421,4399,4635,590.69
247.00,300,3365.96,3407,4379,4543,685.08
248.00,300,3238.16,3307,4063,4439,631.31
249.00,300,3569.37,3725,4443,4595,650.43
250.00,300,3330.37,3409,4065,4407,618.52
251.00,300,3483.86,3559,4387,4659,666.12
252.00,300,3506.78,3511,4347,4915,615.84
253.00,300,3432.71,3657,4047,4419,604.62
254.00,300,3445.12,3445,4395,4559,623.94
255.00,300,3208.74,3301,3949,4439,616.84
256.00,300,3485.38,3467,4511,4559,685.28
257.00,300,3358.60,3333,4359,4883,764.19
258.00,200,3427.09,3499,4003,4363,564.56
259.00,300,3481.16,3659,4451,4571,644.32
260.00,300,3456.75,3619,3981,4199,521.96
261.00,300,3492.49,3671,4471,4539,663.94
262.00,300,3329.89,3417,4239,4551,671.45
263.00,300,3497.33,3691,4491,4751,640.16
264.00,300,3523.92,3743,4275,4483,607.56
265.00,300,3454.60,3509,4139,4423,538.82
266.00,300,3552.44,3477,4419,4667,647.18
267.00,300,3355.68,3441,4037,4223,559.92
268.00,300,3491.84,3665,4391,4515,672.58
269.00,200,3525.51,3579,4375,4827,596.26
270.00,300,3392.82,3429,4003,4399,528.25
271.00,300,3655.22,3747,4363,4515,523.43
272.00,300,3375.37,3343,4311,4515,633.32
273.00,300,3367.76,3409,4423,4639,686.48
274.00,300,3414.37,3495,4327,4575,659.16
275.00,300,3370.67,3383,4315,4407,592.98
276.00,300,3562.68,3733,4331,4515,553.26
277.00,300,3258.83,3291,4065,4415,622.08
278.00,300,3481.79,3631,4395,4487,660.24
279.00,300,3385.90,3463,4071,4387,587.68
280.00,300,3519.60,3589,4543,4811,651.32
281.00,200,3677.62,3781,4459,4587,592.27
282.00,300,3392.45,3473,4455,4731,645.49
283.00,300,3467.77,3531,4339,4567,660.12
284.00,300,3417.86,3395,4107,4347,543.47
285.00,300,3362.13,3387,4315,4539,614.27
286.00,300,3367.74,3389,4331,4463,642.56
287.00,300,3288.51,3353,4057,4415,605.57
288.00,300,3539.79,3709,4463,4643,635.01
289.00,300,3248.65,3365,4143,4471,696.53
290.00,300,3458.05,3553,4423,4535,657.80
291.00,300,3410.04,3491,4239,4563,600.28
292.00,300,3524.73,3713,4427,4639,608.68
293.00,300,3468.51,3465,4391,4535,660.87
294.00,300,3234.00,3299,4031,4635,622.25
295.00,300,3474.07,3569,4363,4503,634.54
296.00,300,3341.80,3383,4247,4571,646.15
297.00,300,3558.90,3683,4463,4915,661.01
298.00,300,3382.99,3399,4371,4555,639.85
299.00,300,3385.86,3473,4155,4359,615.95
300.00,300,3402.65,3453,4343,4619,687.42
301.00,300,3429.38,3653,4087,4347,613.16
302.00,200,3576.64,3677,4367,4475,596.49
303.00,300,3499.09,3695,4535,4895,681.88
304.00,300,3349.43,3451,4025,4135,594.41
305.00,300,3632.78,3765,4523,4651,639.60
306.00,300,3366.97,3487,4003,4103,570.54
307.00,300,3324.34,3389,4271,4383,638.24
308.00,300,3377.56,3393,4371,4951,649.29
309.00,300,3418.05,3541,4287,4955,669.80
310.00,300,3263.69,3299,4327,4583,656.27
311.00,300,3350.49,3403,4279,5003,674.92
312.00,300,3439.43,3457,4455,4623,698.54
313.00,300,3199.48,3271,3943,4099,575.91
314.00,300,3391.76,3499,4227,4363,606.88
315.00,300,3719.19,3815,4983,5075,759.05
316.00,300,3565.98,3667,4543,5015,701.87
317.00,200,3776.11,3853,4655,4867,676.99
318.00,300,3674.62,3825,4879,5071,732.38
319.00,300,3745.34,3877,4907,5055,797.09
320.00,200,3502.32,3697,4475,4583,623.48
321.00,300,3468.42,3577,4791,5027,750.78
322.00,300,3663.27,3855,4579,4739,679.86
323.00,300,3759.50,3863,4967,5503,821.55
324.00,300,3364.23,3343,4527,4671,677.30
325.00,200,3892.68,4043,4579,4723,587.80
326.00,300,3462.77,3439,4639,4967,701.41
327.00,300,3606.48,3777,4543,4663,679.10
328.00,300,3719.05,3841,4743,5039,780.17
329.00,300,3311.11,3365,4467,4659,670.93
330.00,300,3741.30,3887,4779,5359,775.12
331.00,300,3121.25,3203,3997,4475,613.69
332.00,300,3592.03,3771,4431,4731,684.59
333.00,300,3488.65,3373,4683,5331,791.98
334.00,200,3398.47,3425,4463,4531,678.57
335.00,300,3740.53,3871,4643,5019,728.41
336.00,300,3279.79,3257,4547,4775,679.44
337.00,300,3547.77,3725,4559,4755,710.63
338.00,300,3627.66,3737,4751,5091,790.73
339.00,300,3518.27,3499,4555,4687,701.69
340.00,200,3660.79,3703,4723,4983,710.71
341.00,300,3384.56,3335,4615,4815,713.02
342.00,300,3663.47,3835,4487,4599,651.98
343.00,300,3541.19,3557,4711,4815,746.54
344.00,300,3507.08,3609,4515,4699,701.97
345.00,200,3670.05,3825,4623,4827,737.00
346.00,300,3543.56,3469,4763,4939,770.91
347.00,300,3741.08,3807,4587,4859,652.26
348.00,300,3877.66,3897,4907,5147,699.49
349.00,300,3418.95,3367,4579,4743,694.56
350.00,200,3814.20,3891,4531,4623,589.31
351.00,300,3617.33,3555,4983,5327,774.09
352.00,300,3526.15,3659,4495,4643,669.34
353.00,300,3719.10,3819,4963,5427,756.74
354.00,300,3304.31,3307,4359,4451,583.00
355.00,200,3767.10,3887,4399,4591,603.25
356.00,300,3674.94,3755,4719,4763,678.97
357.00,300,3457.33,3647,4467,4651,720.09
358.00,300,3790.83,3845,4735,4895,651.99
359.00,300,3369.69,3325,4455,4575,649.71
360.00,200,3778.18,3835,4639,4795,618.48
361.00,300,3735.12,3805,4899,5403,743.71
362.00,300,3505.36,3397,4627,4707,728.15
363.00,300,3809.90,3861,4971,5391,759.25
364.00,200,3299.21,3305,4291,4535,578.06
365.00,300,3780.05,3831,4627,4755,658.50
366.00,300,3710.95,3843,4679,5023,742.33
367.00,300,3443.06,3387,4511,4643,685.83
368.00,200,3750.05,3911,4627,5011,722.61
369.00,300,3454.55,3391,4631,4859,665.45
370.00,300,3577.58,3707,4519,4667,680.79
371.00,300,3776.12,3905,4631,4859,692.80
372.00,300,3430.98,3399,4447,4599,649.04
373.00,200,3657.86,3777,4535,4759,703.90
374.00,400,3397.36,3329,4531,4803,734.46
375.00,200,3785.44,3871,4567,4827,633.15
376.00,300,3860.60,3923,4767,4959,662.73
377.00,300,3360.20,3389,4463,4611,667.52
378.00,200,3754.07,3807,4619,4743,667.43
379.00,300,3599.42,3555,4763,4979,769.38
380.00,300,3762.90,3819,4635,4879,662.27
381.00,300,3890.60,4009,4719,5099,662.97
382.00,200,3248.73,3307,3945,4231,525.05
383.00,300,3761.96,3831,4543,4607,656.63
384.00,300,3653.83,3573,4939,5371,758.16
385.00,300,3466.22,3473,4503,4611,702.20
386.00,200,3837.52,4025,4703,5159,718.56
387.00,400,3393.86,3385,4535,4799,724.48
388.00,200,3546.98,3755,4439,4583,661.08
389.00,300,3639.63,3727,4615,4839,718.92
390.00,300,3391.83,3407,4447,4555,686.84
391.00,300,3789.89,3893,4711,5095,704.34
392.00,300,3215.23,3273,4183,4511,625.10
393.00,300,3547.55,3701,4471,4819,708.30
394.00,300,3425.29,3339,4667,4807,779.27
395.00,200,3420.39,3377,4435,4619,662.03
396.00,300,3920.76,3991,4787,5067,678.54
397.00,300,3367.32,3323,4495,4639,643.14
398.00,300,3671.29,3787,4539,4735,632.51
399.00,300,3540.15,3423,4767,5263,802.29
400.00,200,3490.05,3549,4483,4715,651.54
401.00,300,3804.18,3911,4951,5359,752.54
402.00,300,3376.60,3383,4483,4755,683.86
403.00,300,3572.84,3737,4503,4627,714.17
404.00,300,3635.56,3789,4711,4931,804.28
405.00,300,3401.81,3409,4411,4547,639.88
406.00,200,3961.23,4099,4643,4907,614.50
407.00,300,3405.35,3395,4471,4883,676.31
408.00,300,3749.16,3851,4467,4599,573.67
409.00,300,3660.07,3685,4719,5067,747.24
410.00,200,3329.47,3373,4179,4603,600.11
411.00,300,3741.10,3845,4555,4755,640.92
412.00,300,3468.30,3419,4727,4827,732.24
413.00,300,3666.55,3791,4491,4727,635.27
414.00,200,4068.15,4135,4971,5083,701.06
415.00,300,3207.41,3315,4255,4507,657.35
416.00,300,3761.22,3849,4619,4827,674.33
417.00,300,3686.76,3609,5091,5487,1031.78
418.00,300,3587.09,3687,4523,4755,624.37
419.00,200,3966.91,4055,5071,5559,714.67
420.00,300,3346.41,3335,4543,4699,688.18
421.00,300,3586.34,3755,4455,4627,670.25
422.00,300,3555.23,3693,4691,4979,808.49
423.00,300,3570.47,3715,4571,4847,735.90
424.00,200,3560.60,3667,4615,5067,745.45
425.00,300,3359.29,3309,4567,4895,662.36
426.00,300,3722.23,3799,4563,4671,645.34
427.00,300,3716.79,3825,4695,4939,732.22
428.00,300,3374.45,3331,4531,4687,715.31
429.00,300,3628.22,3779,4599,4775,706.07
430.00,300,3273.49,3315,4415,4603,665.47
431.00,200,3759.97,3847,4499,4767,630.30
432.00,300,3700.46,3761,4815,4935,754.85
433.00,300,3461.62,3419,4511,4775,707.37
434.00,300,3839.31,3855,4831,5139,675.33
435.00,300,3420.20,3423,4387,4591,570.88
436.00,200,3758.69,3815,4563,4695,625.35
437.00,300,3715.04,3819,4755,5215,741.06
438.00,300,3378.32,3367,4535,4703,684.07
439.00,300,3729.33,3821,4747,5003,719.21
440.00,300,3387.16,3357,4319,4691,580.52
441.00,200,3647.63,3793,4399,4855,587.93
442.00,300,3795.18,3915,4651,4815,672.72
443.00,300,3279.45,3315,4463,4627,673.95
444.00,300,3885.53,3975,4643,4987,631.47
445.00,300,3469.60,3409,4459,4723,596.27
446.00,200,3957.65,3989,4815,4983,609.27
447.00,300,3853.91,3953,4967,5311,767.71
448.00,300,3427.47,3361,4451,4623,606.67
449.00,200,3761.36,3867,4523,4687,622.01
450.00,300,3682.78,3807,4759,5043,725.07
451.00,300,3388.41,3367,4491,4771,688.36
452.00,300,3835.88,3997,4723,5131,717.51
453.00,300,3367.46,3345,4419,4587,562.72
454.00,200,3782.91,3873,4491,4555,584.00
455.00,300,3813.12,3897,4659,5071,668.55
456.00,300,3465.61,3461,4459,4615,620.80
457.00,200,3755.34,3835,4667,4775,644.33
458.00,300,3677.86,3487,4775,5075,710.25
459.00,300,3592.46,3701,4507,4719,645.02
460.00,300,3773.65,3849,4815,4975,713.65
461.00,300,3327.03,3331,4487,4679,667.05
462.00,200,3771.23,3867,4443,4551,592.85
463.00,300,3580.52,3457,4831,5335,822.04
464.00,300,3407.14,3453,4507,4687,674.02
465.00,300,3802.19,3921,4959,5435,763.33
466.00,300,3322.56,3357,4059,4495,599.78
467.00,300,3655.12,3821,4507,4767,705.73
468.00,300,3342.92,3353,4507,4731,725.26
469.00,200,3724.05,3855,4495,4647,633.19
470.00,300,3809.31,3963,4751,5039,731.69
471.00,300,3264.11,3269,4443,4515,636.75
472.00,300,3810.93,3857,4615,4791,637.97
473.00,300,3454.77,3411,4647,4843,765.91
474.00,200,3507.13,3683,4459,4619,699.75
475.00,300,3750.38,3895,4799,4911,729.45
476.00,300,3341.77,3355,4359,4591,595.29
477.00,300,3700.84,3793,4499,4823,634.72
478.00,300,3506.25,3467,4771,4947,738.30
479.00,300,3559.21,3531,4603,4883,721.59
480.00,200,4159.45,4383,5059,5451,701.67
481.00,300,3513.26,3441,4511,4695,731.33
482.00,300,3833.09,3919,4595,4747,656.65
483.00,200,3883.94,3999,5023,5395,765.06
484.00,300,3366.25,3379,4367,4531,617.83
485.00,300,3838.72,3951,4663,4799,631.60
486.00,300,3356.70,3323,4523,4823,748.17
487.00,200,3701.32,3827,4547,4727,653.91
488.00,300,3833.60,3991,4879,5015,729.28
489.00,300,3591.46,3417,4555,4715,2106.92
490.00,300,3739.93,3861,4567,4787,678.41
491.00,200,3769.72,3799,4731,5091,684.74
492.00,300,3599.48,3545,4659,4831,694.99
493.00,300,3865.29,3917,5015,5371,749.21
494.00,300,3363.04,3307,4467,4583,597.56
495.00,200,3745.10,3863,4459,4667,589.82
496.00,300,3693.18,3809,4631,4995,698.47
497.00,300,3492.16,3405,4523,4699,664.52
498.00,200,3856.17,4033,4643,4967,699.54
499.00,400,3401.62,3377,4679,4883,788.84
500.00,200,3659.80,3823,4467,4587,666.75
501.00,300,3759.23,3867,4719,5043,694.48
502.00,300,3288.97,3317,4455,4655,672.88
503.00,300,3687.54,3765,4683,4983,755.31
504.00,300,3290.17,3311,4419,4579,677.69
505.00,300,3661.78,3827,4487,4655,666.51
506.00,200,3729.61,3821,4755,4911,716.59
507.00,300,3310.52,3323,4371,4583,637.19
508.00,300,3719.21,3861,4603,4863,706.07
509.00,300,3286.25,3315,4511,4915,736.28
510.00,300,3588.13,3745,4535,4723,680.02
511.00,300,3608.86,3691,4759,5111,759.96
512.00,300,3554.44,3483,4623,4787,708.88
513.00,200,3757.48,3879,4751,4927,705.90
514.00,300,3435.01,3337,4715,5115,717.66
515.00,300,3708.09,3807,4607,4835,680.47
516.00,300,3759.75,3813,4751,5031,738.09
517.00,300,3339.88,3343,4495,4759,686.05
518.00,200,3788.83,3881,4611,4787,671.50
519.00,300,3413.05,3365,4743,5147,746.46
520.00,300,3465.95,3493,4451,4655,649.20
521.00,300,3757.08,3899,4779,5167,726.42
522.00,300,3361.85,3393,4463,4547,662.24
523.00,200,3760.55,3941,4499,4675,686.57
524.00,300,3650.39,3717,4735,4855,750.49
525.00,300,3559.70,3755,4523,4635,723.19
526.00,300,3816.50,3969,4707,4959,704.38
527.00,300,3322.76,3309,4451,4623,649.83
528.00,200,3638.07,3781,4547,4747,697.42
529.00,300,3744.51,3875,4831,5067,766.76
530.00,300,3393.43,3371,4435,4535,699.84
531.00,300,3777.66,3873,4807,4931,713.66
532.00,300,3351.33,3337,4455,4643,637.55
533.00,200,3712.35,3865,4603,4751,703.55
534.00,300,3582.90,3581,4787,5031,751.96
535.00,300,3501.63,3487,4531,4731,667.04
536.00,300,3909.00,4011,4899,5159,704.87
537.00,300,3272.55,3311,4323,4575,606.35
538.00,300,3642.03,3787,4555,4823,706.14
539.00,200,3621.29,3719,4959,5331,779.67
540.00,300,3472.84,3473,4447,4583,643.00
541.00,300,3717.81,3815,4499,4595,677.40
542.00,300,3384.50,3377,4443,4555,662.71
543.00,300,3682.29,3815,4487,4615,647.46
544.00,300,3466.91,3435,4491,4587,701.63
545.00,200,3450.51,3435,4399,4519,577.27
546.00,300,3855.10,3875,4539,4843,596.62
547.00,300,3244.50,3245,4439,4707,660.81
548.00,300,3712.83,3845,4495,4607,637.87
549.00,200,3951.82,4033,4935,5095,660.64
550.00,300,3396.03,3353,4447,4619,639.36
551.00,300,3792.00,3921,4623,4999,719.39
552.00,300,3231.28,3241,4387,4643,671.60
553.00,300,3586.93,3719,4463,4559,628.57
554.00,300,3644.83,3813,4563,4683,748.54
555.00,200,3468.02,3337,4507,4711,635.14
556.00,300,3735.08,3841,4475,4619,596.89
557.00,300,3360.09,3283,4415,4483,655.13
558.00,300,3739.47,3869,4463,4567,571.68
559.00,200,4081.42,4323,5023,5139,693.36
560.00,300,3336.77,3299,4463,4583,574.19
561.00,300,3757.72,3857,4479,4559,635.16
562.00,300,3478.02,3393,4511,4967,672.61
563.00,300,3558.84,3755,4475,4583,672.46
564.00,200,3975.18,4127,4631,4935,659.49
565.00,300,3339.36,3329,4423,4519,601.52
566.00,300,3652.61,3809,4439,4599,643.44
567.00,300,3469.64,3431,4463,4659,666.90
568.00,300,3459.02,3427,4439,4535,680.58
569.00,300,3599.90,3741,4607,4707,734.61
570.00,300,3328.93,3347,4287,4455,554.90
571.00,200,3587.70,3777,4455,4583,719.40
572.00,400,3422.81,3355,4471,4599,703.03
573.00,200,3479.30,3433,4515,4643,720.99
574.00,300,3732.35,3847,4651,4787,730.97
575.00,300,3266.54,3339,4379,4583,652.06
576.00,300,3579.77,3737,4471,4591,685.85
577.00,300,3323.43,3287,4563,4779,729.28
