elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
58.00,200,3898.99,4110,4254,4339,521.29
59.00,200,3895.82,4152,4479,4737,613.50
60.00,300,4166.45,4136,4513,4745,437.21
61.00,200,4012.45,4213,4481,4627,545.28
62.00,300,4018.05,4286,4394,4394,499.16
63.00,200,4028.98,4163,4351,4433,519.96
64.00,300,3999.10,4214,4356,4458,519.13
65.00,200,3966.85,4176,4388,4480,475.43
66.00,300,3963.89,4180,4438,4584,577.25
67.00,200,4026.66,4324,4348,4543,503.25
68.00,300,4010.72,4197,4260,4613,510.37
69.00,200,3895.18,4334,4549,4613,587.91
70.00,300,3993.11,4218,4574,4668,536.39
71.00,200,3854.85,4144,4606,4829,647.60
72.00,300,3884.76,4243,4511,4823,599.28
73.00,200,4008.04,4176,4455,4745,582.48
74.00,300,3865.94,4240,4416,4544,558.28
75.00,200,3829.95,4104,4383,4553,588.44
76.00,300,3875.08,4051,4448,4582,526.80
77.00,200,4081.21,4215,4502,4747,461.82
78.00,300,3940.45,4321,4494,4726,610.84
79.00,300,4060.36,4165,4551,4566,531.37
80.00,300,3776.98,4150,4449,4487,592.88
81.00,200,3828.71,4104,4427,4540,534.39
82.00,200,3805.76,4220,4239,4429,530.18
83.00,200,4031.38,4166,4426,4532,507.44
84.00,200,4089.05,4166,4316,5189,987.17
85.00,300,4094.49,4102,4324,4464,376.67
86.00,200,3908.06,4002,4300,5028,856.07
87.00,300,3902.82,3958,4271,4458,457.35
88.00,200,3827.47,4015,4367,4603,825.72
89.00,300,3998.44,4023,4202,4445,447.42
90.00,200,4088.95,4189,4555,4699,449.84
91.00,300,4040.22,4261,4354,4530,474.85
92.00,300,3971.28,4140,4422,4582,494.46
93.00,200,4052.95,4191,4428,4655,533.17
94.00,200,3935.69,3994,4284,4487,439.87
95.00,300,4041.72,4211,4404,4511,563.28
96.00,200,3930.43,4153,4328,4817,567.28
97.00,300,4012.21,4158,4375,4502,430.66
98.00,200,4066.32,4242,4384,4657,493.57
99.00,300,3890.24,4142,4358,4426,512.13
100.00,200,3845.27,4250,4254,4303,524.62
101.00,300,3088.99,4062,4329,4329,502.99
102.00,200,3819.56,4058,4282,4409,538.52
103.00,300,3775.36,4036,4298,4503,533.18
104.00,300,4006.64,4141,4289,4891,993.27
105.00,200,3887.07,4008,4235,4307,453.46
106.00,300,3860.60,4044,4322,4492,474.85
107.00,200,3950.72,4140,4336,4879,577.07
108.00,300,4079.12,4198,4459,4610,1620.93
109.00,200,3830.18,3973,4415,4475,576.27
110.00,300,3791.02,4042,4237,4404,546.09
111.00,200,3851.87,4034,4248,4780,556.39
112.00,300,4177.82,4103,4500,4793,659.31
113.00,200,4015.01,4189,4527,4881,555.86
114.00,300,3983.72,4189,4472,4608,522.86
115.00,200,3871.16,4173,4485,4571,512.03
116.00,300,3944.31,4215,4396,4653,547.08
117.00,200,3747.84,4033,4279,4440,598.97
118.00,300,3820.43,4106,4273,4273,585.21
119.00,300,4036.71,4304,4662,4810,568.87
120.00,200,3979.67,4324,4481,4601,543.21
121.00,200,3976.83,4136,4375,4490,539.87
122.00,300,3918.86,4248,4342,4612,583.37
123.00,200,3922.41,3989,4257,4539,521.08
124.00,300,3928.73,3969,4470,4489,492.62
125.00,200,3959.25,4329,4417,4532,644.44
126.00,300,3891.29,4199,4313,4554,556.37
127.00,200,4002.02,4145,4421,4665,499.78
128.00,300,3896.62,4244,4482,4838,629.75
129.00,200,3943.27,4146,4519,4740,558.99
130.00,300,3876.60,4106,4481,4693,597.46
131.00,300,3993.24,4137,4363,4442,544.69
132.00,200,4005.18,4098,4327,4600,462.05
133.00,200,3767.03,4096,4356,4609,590.27
134.00,300,3962.75,4112,4480,4529,502.10
135.00,200,3989.56,4128,4490,4792,547.70
136.00,300,3963.07,4124,4505,4604,516.08
137.00,200,4073.98,4189,4453,4499,528.62
138.00,300,4054.64,4236,4325,4581,559.94
139.00,200,3789.76,4152,4517,4717,590.59
140.00,300,3829.53,4138,4367,4415,542.42
141.00,300,3969.40,4040,4469,4764,587.70
142.00,300,3964.59,4149,4332,4461,561.36
143.00,200,4019.14,4268,4446,4610,548.63
144.00,300,3825.79,4070,4478,4741,594.12
145.00,200,3815.90,3963,4557,4710,570.96
146.00,200,3913.18,4192,4397,4687,583.92
147.00,300,3935.18,4214,4600,4930,587.00
148.00,200,3914.63,4123,4564,4626,561.66
149.00,300,4085.23,4121,4406,4554,509.84
150.00,200,3805.32,4105,4455,4532,566.12
151.00,300,3878.98,4066,4456,4488,585.96
152.00,200,3891.02,4031,4440,4687,542.00
153.00,300,3988.28,4094,4474,4678,510.89
154.00,200,3908.94,4104,4354,4440,545.32
155.00,300,4024.85,4185,4415,4415,504.96
156.00,200,3980.88,4138,4388,4647,551.90
157.00,300,4047.94,4183,4371,4555,526.41
158.00,200,4048.87,4272,4504,4517,533.83
159.00,300,4167.66,4267,4478,4899,591.42
160.00,200,3945.34,4316,4502,4694,599.62
161.00,300,4104.62,4187,4387,4387,523.03
162.00,200,3919.81,4129,4271,4641,548.45
163.00,300,3965.74,4211,4435,4550,501.27
164.00,200,3958.47,4113,4526,4759,578.84
165.00,300,4125.70,4128,4479,4834,693.06
166.00,200,3918.45,4154,4307,4488,506.50
167.00,300,3811.34,4136,4465,4623,551.22
168.00,200,4016.00,4122,4491,4632,568.93
169.00,300,3911.64,4189,4342,4690,599.23
170.00,200,3917.16,4231,4393,4694,512.14
171.00,300,3936.61,4298,4519,4639,558.90
172.00,200,3978.74,4118,4525,4675,524.68
173.00,300,4009.48,4214,4536,4645,566.61
174.00,200,3852.69,4113,4344,4706,654.53
175.00,300,3932.21,4150,4513,4623,546.44
176.00,200,4102.32,4242,4445,5147,602.05
177.00,300,4007.69,4193,4305,4409,500.52
178.00,200,3939.40,4106,4296,4588,512.16
179.00,300,3972.24,4183,4574,4860,569.04
180.00,200,3970.14,4307,4452,4452,589.91
181.00,300,3914.18,4132,4316,4816,539.28
182.00,200,3875.70,3952,4497,4579,577.67
183.00,300,3875.63,4137,4479,4592,565.69
184.00,200,3882.40,4057,4293,4365,533.84
185.00,300,3856.55,4144,4440,4547,547.69
186.00,200,3931.82,4222,4377,4567,561.60
187.00,300,4139.84,4107,4600,4600,581.98
188.00,200,3886.38,4292,4403,4783,591.14
189.00,300,4039.65,4055,4334,4696,528.32
190.00,200,4025.61,4115,4421,4538,525.80
191.00,300,3924.93,4130,4415,4470,561.35
192.00,200,4164.76,4069,4307,5892,867.16
193.00,200,3940.21,4039,4442,4484,565.06
194.00,300,4069.31,4135,4326,4466,469.44
195.00,200,4011.87,4186,4415,4544,528.09
196.00,300,4011.80,4146,4436,4722,517.07
197.00,200,4054.68,4287,4444,4585,530.08
198.00,300,3931.52,4135,4383,4612,527.98
199.00,300,3939.60,4034,4273,4533,508.65
200.00,200,3907.07,4097,4445,4675,561.28
201.00,300,3974.97,4243,4444,4618,525.89
202.00,200,4047.00,4164,4349,4545,518.00
203.00,300,4011.38,4161,4350,4375,450.25
204.00,200,4062.91,4164,4410,4551,551.65
205.00,200,4030.04,4143,4356,4662,771.96
206.00,300,3919.84,4049,4432,4752,470.29
207.00,200,3755.22,4164,4243,4398,469.17
208.00,300,4069.15,4115,4464,4786,522.27
209.00,200,4016.77,4253,4528,4658,522.04
210.00,300,3885.41,4037,4367,4406,554.75
211.00,200,4047.61,4175,4291,4499,479.89
212.00,300,3905.30,4211,4424,4494,537.66
213.00,200,4034.78,4153,4461,4500,434.28
214.00,200,4038.73,4202,4400,4499,2177.97
215.00,300,3845.30,4125,4425,4534,538.66
216.00,200,3904.84,4139,4400,4723,590.11
217.00,300,3944.41,4133,4526,4860,497.57
218.00,200,3982.81,4126,4320,4573,504.14
219.00,300,4024.03,4094,4373,4472,557.97
220.00,200,4037.52,4166,4396,5384,754.31
221.00,300,3984.09,4043,4424,4424,508.47
222.00,200,3980.07,4176,4176,4553,549.76
223.00,200,3955.91,4177,4435,4582,517.99
224.00,300,3904.72,4145,4413,4445,517.04
225.00,300,4163.02,4136,4444,4491,491.03
226.00,200,4001.93,4208,4409,4439,526.35
227.00,200,4006.54,4145,4294,4640,464.40
228.00,300,3992.91,4132,4515,4567,590.81
229.00,200,4046.33,4192,4436,4786,482.54
230.00,300,4099.31,4136,4357,4434,471.77
231.00,200,3986.92,4107,4453,4635,552.77
232.00,300,4091.90,4119,4299,4784,486.86
233.00,200,4086.16,4290,4394,4672,571.68
234.00,300,3885.06,4107,4489,4619,586.52
235.00,200,3866.46,4172,4429,4708,600.62
236.00,300,3823.97,4051,4317,4643,511.26
237.00,200,3987.65,4203,4439,4630,502.02
238.00,300,3916.48,4163,4483,4779,848.68
239.00,200,4034.82,4186,4478,4530,541.19
240.00,300,3918.95,4179,4304,4599,658.72
241.00,200,4048.52,4219,4369,4578,480.27
242.00,200,4021.10,4279,4396,4511,522.59
243.00,300,3935.60,4185,4429,4442,577.13
244.00,200,3932.45,4184,4476,4512,537.33
245.00,300,3941.80,4132,4527,4607,584.52
246.00,200,3970.37,4046,4580,5237,537.04
247.00,300,3994.23,4153,4451,4728,428.83
248.00,200,3986.59,4118,4357,4587,487.21
249.00,200,4091.03,4138,4446,4719,460.74
250.00,300,3965.87,4175,4466,4688,563.75
251.00,200,3955.71,4171,4536,4627,548.62
252.00,300,4007.62,4188,4438,4648,575.71
253.00,200,3876.60,4199,4335,4647,513.94
254.00,300,4027.74,4083,4490,5114,594.89
255.00,200,4044.26,4075,4429,4720,507.10
256.00,300,4042.79,4182,4408,4697,663.42
257.00,200,4039.11,4132,4340,4633,533.57
258.00,300,3923.21,4251,4524,4829,605.09
259.00,200,4006.60,4252,4498,5086,694.25
260.00,300,3956.20,4364,4612,4670,639.06
261.00,200,4065.19,4316,4473,4619,584.62
262.00,300,4036.34,4215,4298,4534,557.91
263.00,200,3984.92,4170,4393,4543,531.96
264.00,300,3940.24,4158,4447,4577,545.07
265.00,200,4020.08,4116,4375,4632,403.21
266.00,300,4043.81,4181,4336,4668,553.80
267.00,300,3922.38,4211,4384,4579,481.50
268.00,300,3996.59,4114,4538,4627,466.72
269.00,200,4008.84,4115,4312,4482,450.75
270.00,300,3905.05,4210,4532,4532,533.11
271.00,200,4068.01,4303,4360,4360,437.91
272.00,300,3913.83,4134,4249,4507,557.35
273.00,200,3922.68,4196,4405,4535,489.41
274.00,300,3928.78,4159,4553,5140,842.32
275.00,200,3995.83,4074,4392,4486,390.61
276.00,300,4004.12,4041,4259,4259,545.61
277.00,200,3993.78,4146,4377,4377,500.20
278.00,300,3942.95,4131,4279,4470,537.39
279.00,200,3970.41,4126,4414,4414,472.02
280.00,300,3917.87,4001,4326,4326,526.40
281.00,200,4113.20,4095,4403,4688,511.90
282.00,300,4069.96,4149,4481,4715,564.08
283.00,200,3931.78,4258,4450,4652,576.39
284.00,300,4039.36,4104,4421,4461,527.19
285.00,200,4019.11,4149,4359,4629,445.48
286.00,300,3993.50,4241,4487,4747,514.39
287.00,200,4049.47,4205,4503,4503,1131.69
288.00,300,4024.60,4044,4521,4521,544.48
289.00,200,3994.62,4214,4245,4709,471.61
290.00,300,4029.42,4085,4430,4620,548.34
291.00,200,4101.84,4188,4417,4420,495.00
292.00,300,4026.83,4176,4443,4704,578.17
293.00,200,4039.46,4075,4382,4431,477.03
294.00,300,3947.69,4233,4405,4895,542.73
295.00,300,4005.05,4259,4539,4622,533.79
296.00,200,3956.16,4165,4377,4683,550.46
297.00,200,3919.82,4172,4302,4404,529.58
298.00,300,4136.69,4135,4444,4718,521.49
299.00,200,3970.14,4076,4237,4416,458.68
300.00,300,3951.17,4045,4302,4476,556.15
301.00,300,3919.75,4183,4488,4488,549.68
302.00,200,3964.97,4218,4485,4628,605.28
303.00,300,3900.26,4229,4419,4627,516.68
304.00,200,3996.65,4125,4318,4318,545.94
305.00,300,4020.18,4182,4382,4476,471.98
306.00,200,3996.89,4184,4339,4434,562.38
307.00,300,4034.73,4237,4517,4583,545.35
308.00,200,4133.30,4268,4409,4721,531.88
309.00,200,4095.54,4041,4367,5099,840.67
310.00,300,3913.28,4114,4276,4429,491.63
311.00,200,4070.20,4099,4443,4883,646.92
312.00,300,3956.42,4134,4402,4607,574.28
313.00,200,3853.21,4263,4521,4788,603.37
314.00,300,4014.28,4208,4404,4522,512.15
315.00,200,4003.68,4166,4426,4567,485.12
316.00,300,4040.14,4203,4439,5008,504.86
317.00,200,3937.69,4141,4302,4486,436.66
318.00,300,3918.11,4129,4313,4530,530.98
319.00,200,4073.91,4313,4430,4756,564.84
320.00,300,3899.59,4248,4458,4630,541.45
321.00,200,3981.08,4166,4521,4650,542.53
322.00,300,3898.48,4134,4591,4664,573.48
323.00,200,3790.24,4121,4413,4523,614.51
324.00,300,3864.77,4254,4407,4622,603.00
325.00,200,3914.10,4197,4449,5021,598.90
326.00,300,4063.65,4210,4457,4601,442.37
327.00,200,4008.34,4227,4464,4595,544.75
328.00,300,3839.47,3959,4431,4644,1287.78
329.00,200,3980.40,4058,4292,4687,532.96
330.00,300,4043.53,4177,4409,4526,581.85
331.00,200,3883.12,4134,4446,4561,525.25
332.00,300,4028.45,4167,4649,4872,569.18
333.00,200,3993.48,4168,4528,4624,509.47
334.00,300,3917.47,4103,4462,4470,518.95
335.00,200,4046.52,4052,4443,4621,498.99
336.00,300,3796.47,4168,4412,4503,571.18
337.00,200,3972.75,4104,4343,4589,526.29
338.00,300,4016.75,4176,4350,4564,517.14
339.00,200,3984.22,4151,4515,4686,563.97
340.00,200,3956.05,4036,4442,4635,618.49
341.00,300,3866.82,4218,4442,4496,541.89
342.00,300,4038.96,4178,4413,5153,661.90
343.00,200,3921.17,4236,4499,4510,586.16
344.00,200,4056.68,4207,4529,4892,664.66
345.00,300,3910.09,4180,4576,4847,638.87
346.00,200,3848.78,4107,4293,4503,536.96
347.00,300,3920.63,4148,4361,4721,549.62
348.00,300,4026.77,4284,4500,5253,592.29
349.00,300,3851.76,4165,4502,4635,1328.90
350.00,200,3784.39,4064,4276,4685,600.63
351.00,300,3938.61,3962,4257,4432,535.78
352.00,200,3909.44,3982,4352,4558,550.06
353.00,300,4069.69,4149,4574,4818,488.53
354.00,200,4188.90,4285,4638,4779,539.07
355.00,300,3948.48,4121,4330,4621,530.87
356.00,200,3980.83,4145,4371,4897,515.84
357.00,300,3818.71,4180,4505,4746,721.28
358.00,200,3901.71,4332,4428,4556,584.91
359.00,300,3875.24,4158,4459,4882,590.97
360.00,200,4141.21,4067,4425,4538,468.94
361.00,300,4174.95,4256,4532,4532,439.80
362.00,200,4070.53,4312,4544,4866,541.58
363.00,300,4025.12,4167,4681,4900,670.05
364.00,200,3839.84,4143,4406,4511,564.61
365.00,300,3943.67,4073,4235,4634,539.55
366.00,200,3973.52,4119,4433,4947,647.12
367.00,300,3969.40,4124,4615,4615,560.03
368.00,200,3898.01,4108,4354,4939,612.93
369.00,300,4023.25,4211,4538,4596,537.84
370.00,200,3895.62,4294,4511,4511,556.18
371.00,300,3970.70,4204,4392,4779,553.51
372.00,200,4139.61,4221,4493,4619,493.73
373.00,300,3970.72,4215,4529,4599,553.53
374.00,200,4027.71,4052,4418,4847,489.10
375.00,300,3991.33,4165,4361,4619,548.77
376.00,200,3919.67,4309,4437,4437,520.96
377.00,300,3918.14,4195,4419,4616,582.21
378.00,200,4017.21,4284,4506,4643,467.29
379.00,300,3977.49,4367,4493,4714,570.52
380.00,200,4034.38,4287,4453,4522,508.52
381.00,300,4109.59,4273,4339,4552,527.86
382.00,200,3933.38,4165,4359,4532,505.26
383.00,300,3967.74,4261,4528,4551,525.54
384.00,200,3922.53,4287,4406,4522,506.92
385.00,300,3870.90,4309,4419,4419,567.63
386.00,200,3942.37,4139,4285,4764,590.47
387.00,200,3774.77,4026,4472,4722,610.08
388.00,300,3928.47,4192,4384,4505,576.09
389.00,200,4057.00,4288,4453,4676,517.34
390.00,300,4013.78,4270,4451,4551,542.82
391.00,200,3852.59,4088,4247,4442,581.86
392.00,300,4005.32,4147,4345,4583,489.31
393.00,200,4095.25,4318,4506,4782,580.05
394.00,300,3887.56,4185,4459,4793,570.69
395.00,200,3974.27,4189,4486,4605,559.48
396.00,300,3937.19,4177,4377,4664,557.34
397.00,200,3991.23,4200,4513,4950,621.58
398.00,300,3955.99,4229,4463,4682,556.64
399.00,200,3875.96,4143,4432,4524,562.06
400.00,300,4047.81,4201,4577,4699,486.81
401.00,200,4063.62,4232,4536,4646,571.63
402.00,300,4023.52,4134,4497,5150,980.93
403.00,200,3910.67,4041,4427,4513,495.06
404.00,300,4077.57,3979,4373,4513,768.78
405.00,200,3876.26,3928,4418,4468,492.59
406.00,200,3777.40,4025,4442,4661,549.23
407.00,300,3974.72,4236,4487,4667,575.03
408.00,200,4062.29,4252,4523,4839,564.77
409.00,300,4007.10,4219,4569,4599,546.97
410.00,300,3947.56,4123,4357,4556,592.98
411.00,200,3893.22,4045,4388,5709,717.51
412.00,200,3932.17,4177,4424,4442,430.65
413.00,300,4115.10,4164,4456,4655,458.77
414.00,200,4157.90,4250,4312,4674,517.05
415.00,300,3969.03,4238,4450,4471,537.03
416.00,200,3901.23,4268,4419,4419,532.40
417.00,300,3956.01,4167,4378,4378,517.22
418.00,200,3854.14,4108,4379,4517,551.82
419.00,300,4142.97,4183,4372,5846,1448.61
420.00,200,3890.59,4067,4286,4545,584.01
421.00,300,3882.67,4060,4316,4377,480.41
422.00,200,4065.81,4106,4468,5041,1323.82
423.00,300,4015.00,4170,4348,4440,469.07
424.00,200,3926.09,4200,4342,4584,508.08
425.00,300,4005.28,4299,4539,4559,463.88
426.00,200,4042.43,4141,4483,5140,551.69
427.00,300,4020.60,4287,4460,4685,556.34
428.00,200,3945.01,4108,4436,4580,534.23
429.00,300,3881.79,4151,4419,4560,581.47
430.00,200,3963.66,4270,4618,6060,1655.85
431.00,300,3960.99,4144,4471,4674,606.85
432.00,200,3937.66,4085,4287,4364,575.09
433.00,300,3847.05,4134,4520,4535,563.24
434.00,200,3957.47,4162,4576,4721,564.66
435.00,200,4152.77,4262,4429,4846,510.20
436.00,300,3982.27,4228,4476,4680,571.08
437.00,300,3952.10,4178,4377,4799,499.57
438.00,200,3889.10,4140,4361,4497,553.96
439.00,300,3863.17,4083,4328,4628,465.16
440.00,200,3908.38,4133,4485,4520,506.13
441.00,300,4102.62,4165,4533,5297,776.00
442.00,200,3978.30,4111,4428,4514,526.94
443.00,300,3906.49,4126,4471,4577,547.12
444.00,200,4142.08,4208,4419,4623,484.49
445.00,300,4208.78,4184,4500,4509,427.44
446.00,200,4061.34,4214,4476,4831,524.12
447.00,300,3999.03,4124,4395,4395,529.53
448.00,300,4174.89,4229,4514,4579,506.51
449.00,300,4146.11,4418,4521,4959,533.80
450.00,300,4038.28,4095,4467,4581,554.19
451.00,300,3876.35,4057,4346,4762,564.60
452.00,200,4072.10,4259,4429,4782,499.08
453.00,300,4021.82,4141,4481,4571,566.79
454.00,200,4189.59,4243,4409,4576,532.87
455.00,300,4081.45,4254,4342,4475,465.94
456.00,200,4176.56,4130,4229,4943,584.48
457.00,300,3938.96,4090,4440,4440,553.81
458.00,200,3958.51,3979,4321,4430,521.22
459.00,300,4062.53,4191,4357,4710,536.03
460.00,200,4141.51,4244,4392,4461,523.28
461.00,300,3982.44,4343,4417,4685,476.53
462.00,200,3977.91,4150,4343,4438,501.50
463.00,300,4049.03,4168,4571,4773,547.74
464.00,200,4110.84,4186,4461,4664,535.43
465.00,300,4075.25,4138,4420,4638,542.30
466.00,200,3825.55,4082,4435,4435,611.66
467.00,300,3961.77,4295,4556,4708,537.68
468.00,200,4010.86,4242,4364,4567,502.47
469.00,300,3950.55,4282,4590,4914,685.29
470.00,200,3981.57,4101,4470,4470,539.26
471.00,200,4006.53,4257,4356,4652,518.63
472.00,200,4163.26,4118,4422,4449,422.50
473.00,300,4069.73,4255,4472,4739,537.36
474.00,200,4107.98,4249,4422,4570,460.18
475.00,300,3862.71,4240,4276,4427,519.64
476.00,200,4013.27,4231,4450,4503,442.09
477.00,300,4146.58,4246,4711,4806,1765.36
478.00,200,3898.09,4171,4342,4569,476.57
479.00,300,3973.23,4031,4316,4397,510.76
480.00,200,3969.27,4128,4411,4581,517.62
481.00,300,3989.09,4235,4449,4599,465.51
482.00,200,4051.90,4312,4599,4715,531.23
483.00,300,4115.79,4225,4345,4622,485.58
484.00,200,4010.01,4175,4322,4572,558.86
485.00,300,4037.91,4219,4454,4884,789.01
486.00,200,3982.11,4167,4388,4388,537.73
487.00,300,3981.72,4245,4393,4504,543.15
488.00,200,3993.24,4087,4576,4669,603.60
489.00,300,3967.99,4151,4281,4394,522.39
490.00,200,3924.25,4102,4348,4504,572.48
491.00,300,3925.75,4157,4468,4468,510.22
492.00,200,3970.53,4128,4350,4509,480.08
493.00,300,4024.52,4124,4387,4909,426.36
494.00,200,3804.71,3983,4134,4255,519.67
495.00,300,3854.73,4104,4248,4543,539.71
496.00,200,3923.07,4158,4291,4591,519.41
497.00,300,3974.10,4210,4393,4578,510.05
498.00,200,4011.73,4046,4320,4503,495.38
499.00,200,4109.58,4226,4432,4560,546.64
500.00,300,3967.89,4161,4412,4663,571.26
501.00,200,4027.35,4059,4440,4629,553.20
502.00,300,3877.40,4128,4232,4445,577.22
503.00,200,3990.42,4153,4313,4501,560.50
504.00,300,3983.12,4253,4450,4466,559.80
505.00,200,3905.90,4264,4389,4587,567.79
506.00,300,3934.64,4134,4391,4391,460.74
507.00,200,3974.14,4107,4284,4633,505.46
508.00,300,3965.94,4170,4375,4401,443.02
509.00,200,3833.90,4125,4429,4538,499.01
510.00,300,3910.30,4139,4338,4418,527.90
511.00,200,3901.25,4112,4507,4649,542.21
512.00,300,4033.17,4140,4348,4602,488.07
513.00,200,3939.46,4062,4316,4601,506.57
514.00,300,3977.06,4117,4447,4594,551.68
515.00,200,4028.40,4065,4387,4580,532.23
516.00,300,3971.47,4149,4399,4599,531.46
517.00,200,3805.92,4090,4401,4465,562.83
518.00,300,3987.94,4154,4351,4494,534.38
519.00,200,3827.42,4102,4416,4416,548.96
520.00,300,3969.97,4123,4227,4472,502.45
521.00,200,3937.11,4183,4426,5022,564.48
522.00,300,3961.59,4145,4527,4540,559.83
523.00,200,3915.51,4215,4310,4595,578.76
524.00,300,3935.89,4261,4430,4729,545.63
525.00,200,3934.48,4157,4353,4444,596.10
526.00,200,3820.45,4075,4443,4608,581.65
527.00,200,3908.35,4056,4286,4440,532.24
528.00,300,3914.84,4200,4464,4464,521.41
529.00,200,4098.32,4170,4490,4748,566.15
530.00,300,4032.26,4211,4562,4659,523.25
531.00,200,4015.15,4138,4428,4723,568.12
532.00,300,3758.83,4169,4514,4734,649.60
533.00,200,3940.46,4074,4407,4633,510.76
534.00,300,3811.48,4154,4386,4532,605.81
535.00,200,3999.77,4219,4552,4585,589.63
536.00,300,3886.61,4109,4504,4624,573.13
537.00,200,3924.16,4177,4313,4775,552.54
538.00,300,4021.25,4068,4527,4600,580.23
539.00,200,3976.75,4316,4552,4778,591.75
540.00,300,4073.61,4133,4558,4698,561.64
541.00,200,4029.92,4229,4492,4721,487.92
542.00,200,4091.60,4184,4334,4548,503.04
543.00,300,4026.15,4228,4449,4631,502.03
544.00,200,4064.56,4164,4408,4530,474.06
545.00,300,3777.99,4193,4291,4439,540.99
546.00,200,3988.53,4246,4411,4522,465.19
547.00,300,3964.57,4148,4533,4533,540.20
548.00,200,3947.50,4246,4456,4722,561.07
549.00,300,3953.09,4060,4449,4490,576.05
550.00,200,3862.83,4087,4384,4554,540.74
551.00,300,3891.72,4128,4364,4610,555.13
552.00,200,3998.75,4168,4405,4731,445.41
553.00,300,4045.85,4206,4339,4355,425.53
554.00,200,3834.49,4249,4411,4495,564.52
555.00,200,3982.00,4122,4454,4520,527.23
556.00,300,3851.01,4265,4525,4642,594.21
557.00,200,4013.36,4292,4412,4646,593.54
558.00,300,3947.04,4132,4321,4568,552.92
559.00,200,4001.00,4144,4392,4639,561.16
560.00,300,3968.02,4228,4441,4581,475.96
561.00,200,3956.07,4144,4367,4690,582.99
562.00,300,3877.54,4124,4402,4742,677.70
563.00,200,3906.91,4147,4483,4484,510.05
564.00,300,3827.17,4237,4412,4533,548.23
565.00,200,3969.87,4164,4539,4682,547.37
566.00,200,3986.02,4150,4535,4550,528.58
567.00,200,4092.95,4155,4447,4520,474.50
568.00,200,4004.97,4149,4372,4413,436.41
569.00,300,3981.77,4142,4408,4531,454.88
570.00,200,4047.54,4145,4341,4522,515.05
571.00,300,4026.79,4160,4520,4655,433.76
572.00,200,3914.58,4217,4455,4483,522.57
573.00,300,4015.38,4206,4493,4649,1331.95
574.00,200,3875.52,4174,4309,4556,533.84
575.00,300,3789.40,4181,4250,4486,521.54
576.00,200,3864.53,4015,4217,4654,537.79
