elapsed_seconds,interval_throughput,interval_latency_mean_us,interval_latency_p50_us,interval_latency_p95_us,interval_latency_p99_us,interval_std_dev_us
58.00,200,4095.72,4271,4535,4719,543.38
59.00,300,3910.52,4183,4431,4547,568.20
60.00,300,3908.13,4159,4463,4999,587.04
61.00,200,3935.02,4143,4447,4503,542.90
62.00,300,3917.51,4159,4455,4835,586.40
63.00,200,3973.07,4219,4547,4603,578.68
64.00,300,4007.57,4235,4495,4591,746.20
65.00,300,3813.25,4139,4407,4503,603.60
66.00,200,3896.99,4167,4403,4515,560.13
67.00,300,3897.38,4159,4471,4635,572.24
68.00,200,4097.47,4255,4687,4803,540.24
69.00,300,4186.07,4315,4671,4859,498.44
70.00,200,4074.45,4243,4599,4727,526.24
71.00,300,4171.68,4287,4627,4747,466.07
72.00,200,4187.95,4275,4671,4843,442.62
73.00,200,4076.47,4267,4687,4783,539.83
74.00,300,4041.84,4227,4551,4807,540.36
75.00,300,3980.17,4235,4691,4847,630.96
76.00,200,4271.91,4355,4651,4863,418.58
77.00,200,4169.68,4243,4615,4795,415.87
78.00,300,4215.89,4295,4587,4655,374.60
79.00,200,3989.88,4203,4611,4711,593.17
80.00,300,4176.06,4355,4691,4791,514.14
81.00,200,4099.66,4231,4703,4791,534.52
82.00,300,4082.05,4275,4619,4819,559.34
83.00,200,4024.32,4231,4519,5339,577.71
84.00,300,4077.51,4275,4639,5051,1138.41
85.00,200,3953.93,4259,4491,4587,589.50
86.00,300,3892.37,4119,4523,4723,593.14
87.00,300,3881.45,4059,4563,4751,560.59
88.00,200,3819.61,4059,4579,4831,626.97
89.00,300,4037.71,4215,4499,4835,502.70
90.00,200,3998.38,4227,4511,4583,549.75
91.00,300,4131.64,4215,4559,4879,434.73
92.00,200,4099.35,4223,4615,4835,477.44
93.00,300,4015.80,4231,4623,4839,574.50
94.00,200,4207.79,4323,4615,4775,446.99
95.00,300,4039.96,4191,4591,4707,516.00
96.00,200,4086.22,4235,4591,4727,503.04
97.00,200,4141.02,4251,4619,4735,459.54
98.00,300,4287.95,4399,4703,4811,453.83
99.00,200,4252.73,4295,4719,4811,374.07
100.00,300,4074.84,4191,4555,4703,500.47
101.00,200,4020.77,4179,4547,4999,516.60
102.00,300,4095.97,4223,4543,4659,439.67
103.00,200,4214.16,4295,4635,4767,416.69
104.00,200,4251.16,4295,4711,4827,398.93
105.00,300,4232.00,4363,4679,4843,489.13
106.00,200,4072.39,4239,4595,4687,513.29
107.00,300,4029.88,4075,4595,4731,445.82
108.00,200,4258.19,4327,4671,4783,400.96
109.00,300,4149.82,4319,4651,4799,528.13
110.00,200,4334.51,4467,4819,5023,523.71
111.00,300,4098.36,4267,4687,4783,569.42
112.00,200,4146.43,4279,4595,4671,476.27
113.00,200,4048.51,4223,4531,4647,506.09
114.00,300,4088.23,4195,4515,4627,443.40
115.00,200,4099.05,4287,4631,4715,538.80
116.00,300,4174.42,4375,4675,4823,564.09
117.00,200,4029.80,4235,4599,4763,620.63
118.00,300,4061.48,4227,4539,4923,525.21
119.00,200,4058.91,4159,4487,4627,426.56
120.00,300,4175.05,4335,4715,4787,507.40
121.00,200,4116.88,4327,4715,4843,583.73
122.00,300,4166.79,4303,4607,4791,490.53
123.00,200,4016.68,4155,4499,4599,487.43
124.00,300,4074.20,4191,4547,4715,507.28
125.00,200,3862.59,4131,4483,4671,604.37
126.00,300,4129.73,4247,4547,4715,454.02
127.00,200,4126.48,4323,4639,4695,559.28
128.00,300,4173.19,4363,4703,4883,552.35
129.00,200,4043.09,4255,4623,4835,575.85
130.00,300,4044.14,4171,4619,4847,531.73
131.00,200,3854.51,4089,4515,4615,620.35
132.00,300,4040.97,4263,4607,4979,609.39
133.00,200,4147.80,4279,4587,4707,483.28
134.00,300,4187.83,4295,4659,4883,452.05
135.00,200,3959.53,4215,4603,4675,599.46
136.00,300,4006.04,4207,4527,4767,537.06
137.00,200,4087.13,4247,4635,4751,549.37
138.00,300,4139.89,4291,4623,4727,497.89
139.00,200,3839.02,4073,4359,4491,541.76
140.00,300,4166.63,4259,4627,4735,436.42
141.00,200,4207.72,4323,4659,4803,471.12
142.00,200,4289.90,4387,4759,4939,423.10
143.00,300,4164.69,4231,4599,4719,390.85
144.00,200,3845.30,4111,4459,4531,595.77
145.00,300,4054.52,4251,4591,4835,558.97
146.00,200,4145.97,4279,4575,4703,471.74
147.00,300,4190.09,4267,4551,4695,388.15
148.00,200,4042.65,4183,4515,4799,800.45
149.00,300,4205.03,4303,4703,5131,564.01
150.00,200,3964.34,4139,4603,4723,557.73
151.00,300,4042.44,4171,4487,4599,479.01
152.00,200,4126.57,4295,4751,4935,553.89
153.00,200,4524.60,4299,4771,23407,3416.83
154.00,300,3903.00,4037,4523,4711,558.41
155.00,300,4065.52,4139,4743,4923,509.50
156.00,200,4233.08,4319,4775,4911,464.76
157.00,200,4228.23,4339,4747,4927,498.27
158.00,300,4155.85,4263,4563,4723,436.66
159.00,200,4037.16,4199,4619,4839,575.93
160.00,300,4077.74,4231,4547,4719,524.65
161.00,200,4047.43,4175,4535,4699,485.87
162.00,300,4257.82,4407,4763,4899,508.85
163.00,200,4096.40,4279,4611,4775,548.35
164.00,300,4060.65,4223,4559,4695,500.04
165.00,200,3979.76,4159,4583,4699,559.85
166.00,300,4097.66,4199,4535,4727,443.08
167.00,200,4136.48,4295,4663,4807,532.30
168.00,200,4146.80,4275,4639,4767,490.75
169.00,300,4059.46,4231,4583,4663,509.06
170.00,200,4093.76,4211,4611,4747,479.84
171.00,300,4170.13,4311,4735,4919,542.70
172.00,200,4200.64,4331,4727,4831,519.51
173.00,300,4155.64,4287,4651,4819,494.49
174.00,200,4103.41,4231,4551,4751,459.42
175.00,300,4120.59,4307,4667,4775,540.56
176.00,200,4330.93,4415,4727,4799,409.07
177.00,200,4154.85,4299,4703,4851,511.62
178.00,300,4158.46,4287,4787,4903,527.86
179.00,200,4061.11,4187,4559,4643,484.05
180.00,300,4231.25,4347,4763,4923,496.76
181.00,200,4047.03,4287,4639,4743,592.24
182.00,300,4205.78,4311,4727,4887,442.55
183.00,200,4187.48,4307,4723,4879,459.73
184.00,200,4145.88,4351,4771,4915,576.19
185.00,300,4240.03,4375,4695,4807,483.49
186.00,200,4197.56,4315,4683,4859,484.08
187.00,300,4167.59,4279,4615,4795,451.81
188.00,200,4193.98,4279,4711,4779,437.06
189.00,200,4181.35,4339,4731,4927,554.36
190.00,300,4278.93,4407,4743,4879,471.15
191.00,200,4120.30,4303,4675,4863,547.83
192.00,300,4217.73,4351,4679,4775,494.13
193.00,200,4212.24,4331,4707,4847,509.01
194.00,200,4155.31,4275,4695,4791,503.76
195.00,300,4096.50,4215,4591,4767,488.64
196.00,200,4012.55,4207,4543,4747,561.49
197.00,300,4050.05,4231,4623,4731,550.82
198.00,200,4125.90,4267,4607,4707,486.19
199.00,300,4048.04,4203,4659,4795,557.62
200.00,200,4092.66,4259,4687,4763,551.05
201.00,300,4205.63,4267,4699,4923,471.14
202.00,200,3970.53,4131,4491,4651,530.02
203.00,300,4177.95,4283,4615,4755,432.09
204.00,200,3984.51,4263,4611,4763,634.30
205.00,300,4048.56,4255,4587,4715,559.18
206.00,200,4075.55,4187,4679,4731,511.85
207.00,300,4227.70,4267,4627,5039,1433.21
208.00,200,4141.36,4271,4635,4891,555.43
209.00,200,4090.60,4151,4623,4771,431.36
210.00,300,4237.07,4319,4639,4811,392.77
211.00,200,4139.94,4267,4595,4707,466.46
212.00,300,4169.70,4283,4615,4803,457.55
213.00,200,4119.48,4279,4699,4771,530.46
214.00,300,4198.25,4307,4683,4811,451.27
215.00,200,4118.09,4291,4563,4679,515.44
216.00,200,4090.18,4251,4563,4631,498.75
217.00,300,4244.48,4331,4667,4799,468.39
218.00,200,4218.06,4279,4699,4799,431.69
219.00,300,4131.80,4291,4647,4807,519.89
220.00,200,4137.46,4307,4611,4679,512.74
221.00,300,4084.15,4247,4563,4687,519.91
222.00,200,4157.78,4319,4695,4899,577.97
223.00,200,4258.25,4331,4627,4719,396.03
224.00,300,4110.55,4223,4695,4811,500.56
225.00,200,3967.03,4053,4399,4527,403.03
226.00,300,4149.72,4287,4731,4903,521.60
227.00,200,4292.63,4399,4743,4815,451.04
228.00,300,4282.20,4415,4747,4859,494.29
229.00,200,4152.85,4307,4687,4867,548.32
230.00,200,4174.35,4275,4619,4791,432.36
231.00,300,4240.50,4311,4699,4867,393.86
232.00,200,4135.65,4231,4703,4811,477.13
233.00,300,4235.89,4343,4671,4887,437.43
234.00,200,4157.88,4295,4575,4755,482.89
235.00,300,4156.41,4263,4619,4727,459.74
236.00,200,4166.60,4343,4747,4895,560.21
237.00,200,4153.44,4251,4603,4907,489.23
238.00,300,4011.81,4211,4599,4715,562.42
239.00,200,4026.41,4179,4571,4711,507.84
240.00,300,4241.83,4343,4651,4795,439.05
241.00,200,4178.73,4291,4679,4823,499.41
242.00,300,4179.63,4259,4651,4739,437.84
243.00,200,4111.48,4171,4531,4663,365.97
244.00,200,4233.36,4335,4715,4875,437.53
245.00,300,4232.15,4343,4667,4895,471.10
246.00,200,4244.99,4367,4763,4831,488.78
247.00,300,4237.79,4355,4743,4839,473.20
248.00,200,4189.87,4275,4655,4751,486.16
249.00,300,4120.12,4187,4695,4887,481.36
250.00,200,4061.76,4231,4643,4771,555.34
251.00,200,4252.52,4279,4755,4939,464.34
252.00,300,4289.52,4343,4923,5099,502.38
253.00,200,4194.10,4391,4691,4803,580.91
254.00,300,4183.60,4347,4763,4911,540.01
255.00,200,4040.39,4195,4527,4603,510.55
256.00,300,4129.10,4263,4643,4783,483.01
257.00,200,4256.84,4287,4631,4775,389.46
258.00,200,4211.91,4331,4655,4807,472.28
259.00,300,4229.43,4335,4731,4847,476.53
260.00,200,4230.36,4367,4767,4847,512.95
261.00,300,4084.70,4247,4707,4943,566.59
262.00,200,4122.58,4227,4583,4899,476.48
263.00,200,4137.95,4215,4551,4659,402.74
264.00,300,4277.14,4303,4627,4751,296.75
265.00,200,4126.05,4347,4683,4763,574.44
266.00,300,4148.96,4311,4627,4755,513.79
267.00,200,4134.20,4315,4623,4735,545.04
268.00,300,4263.79,4319,4695,4811,407.26
269.00,200,4137.85,4227,4783,4959,505.49
270.00,200,4178.36,4251,4679,4855,452.89
271.00,300,4262.77,4343,4679,4851,410.76
272.00,200,4245.06,4315,4691,4879,420.75
273.00,300,4052.70,4135,4499,4627,419.79
274.00,200,4073.94,4219,4587,4667,490.37
275.00,300,4108.11,4255,4615,4775,510.35
276.00,200,4094.70,4247,4615,4707,506.18
277.00,300,3931.12,4111,4455,4627,517.13
278.00,200,3908.88,4089,4443,4543,515.18
279.00,300,4048.73,4159,4559,4667,464.82
280.00,200,3986.32,4211,4595,4715,586.58
281.00,300,4000.01,4219,4511,4711,554.55
282.00,200,4116.89,4219,4531,4611,432.52
283.00,300,4193.35,4267,4579,4679,380.19
284.00,200,4151.50,4331,4563,4687,518.10
285.00,200,4217.38,4259,4655,4827,397.90
286.00,300,4195.47,4267,4651,4779,406.82
287.00,200,4069.59,4199,4627,4719,522.10
288.00,300,4200.88,4299,4623,4751,390.85
289.00,200,4187.53,4267,4543,4667,382.92
290.00,200,4141.05,4295,4595,4751,495.53
291.00,300,4199.82,4303,4643,4723,459.32
292.00,200,4240.41,4339,4619,4739,452.86
293.00,300,4169.21,4279,4527,4759,433.85
294.00,200,4218.48,4255,4515,4667,301.95
295.00,200,4193.15,4243,4567,4627,356.21
296.00,300,4223.02,4291,4631,4807,398.60
297.00,200,4001.49,4159,4703,5031,593.16
298.00,300,4207.01,4247,4567,4671,353.08
299.00,200,4171.40,4263,4595,4815,425.73
300.00,300,4213.04,4359,4659,4807,502.17
301.00,200,3987.75,4147,4559,4691,544.61
302.00,300,4080.89,4203,4647,4779,501.06
303.00,200,3906.62,4111,4519,4711,586.87
304.00,300,3995.12,4207,4563,4735,577.05
305.00,200,4193.65,4283,4631,4843,876.17
306.00,300,4010.16,4227,4603,4695,570.48
307.00,200,4266.85,4351,4655,4835,398.33
308.00,300,4166.50,4339,4615,5019,519.68
309.00,200,4133.99,4295,4631,4799,513.70
310.00,200,4142.34,4283,4679,4827,516.89
311.00,300,4052.74,4255,4615,4703,564.28
312.00,200,4073.41,4331,4731,4991,634.74
313.00,300,4181.63,4315,4675,4815,504.02
314.00,200,4218.92,4355,4683,5051,516.56
315.00,300,4224.03,4363,4719,4859,504.33
316.00,200,4120.88,4267,4575,4835,488.69
317.00,300,4088.15,4267,4587,4663,534.25
318.00,200,4167.19,4287,4523,4687,421.32
319.00,200,4264.51,4351,4747,5015,470.19
320.00,300,4309.13,4447,4755,5019,545.07
321.00,200,4127.94,4331,4635,4703,522.87
322.00,300,4077.17,4243,4579,4767,506.96
323.00,200,4180.60,4295,4639,4747,459.40
324.00,200,4320.69,4375,4823,5191,453.86
325.00,300,4087.93,4263,4675,4919,559.23
326.00,200,4151.12,4331,4667,4775,528.37
327.00,300,4151.88,4287,4667,4851,548.10
328.00,200,4121.76,4303,4643,4731,532.35
329.00,300,4182.43,4303,4663,4807,483.75
330.00,200,4258.23,4307,4727,5299,441.00
331.00,200,4191.07,4339,4719,4795,518.61
332.00,300,4192.17,4355,4707,4839,523.34
333.00,200,4253.57,4311,4675,4795,367.87
334.00,300,4193.15,4323,4695,4967,526.13
335.00,200,4195.98,4383,4715,4871,565.33
336.00,300,4119.11,4331,4647,4767,554.96
337.00,200,4041.99,4283,4599,4719,574.23
338.00,300,4058.94,4247,4595,4699,536.81
339.00,200,4244.07,4335,4711,4847,448.93
340.00,200,4198.01,4351,4711,4899,516.55
341.00,300,4200.66,4287,4591,4911,420.22
342.00,200,4282.57,4355,4807,5031,429.94
343.00,300,4200.96,4299,4531,4643,399.33
344.00,200,4250.05,4323,4711,4791,412.86
345.00,200,4165.64,4307,4675,4719,497.29
346.00,300,4057.57,4235,4567,4807,525.06
347.00,200,4095.59,4251,4619,4815,527.54
348.00,300,4243.95,4351,4703,4867,451.71
349.00,200,4250.34,4339,4691,4899,445.38
350.00,200,4239.06,4355,4639,4791,462.10
351.00,300,4114.52,4303,4679,4799,563.76
352.00,200,4321.26,4455,4811,5003,488.30
353.00,300,4235.42,4343,4711,4883,481.42
354.00,200,4395.84,4419,4843,4999,348.75
355.00,300,3969.08,4267,4651,5031,633.90
356.00,200,4257.47,4383,4691,4899,453.66
357.00,300,3985.55,4211,4515,4671,566.52
358.00,200,4116.80,4275,4607,4675,523.68
359.00,200,4133.14,4311,4647,4759,538.26
360.00,300,4050.30,4267,4531,4795,557.44
361.00,300,3946.36,4171,4459,4783,551.91
362.00,200,4211.33,4243,4587,5443,525.64
363.00,200,4036.32,4227,4551,4683,522.38
364.00,300,4051.43,4255,4523,4635,521.24
365.00,200,4188.01,4303,4563,4791,429.10
366.00,300,4195.54,4363,4683,4839,516.46
367.00,200,3866.53,4175,4471,4603,601.65
368.00,300,4267.12,4335,4691,4971,417.87
369.00,200,4306.73,4383,4727,4935,433.71
370.00,200,4352.27,4423,4759,4915,449.12
371.00,300,4231.83,4331,4655,4795,430.02
372.00,200,4162.31,4283,4667,4867,486.75
373.00,300,4172.46,4283,4619,4763,464.38
374.00,200,4089.05,4307,4639,4875,571.73
375.00,300,4014.29,4271,4615,4819,598.93
376.00,200,4148.23,4279,4607,5099,519.41
377.00,300,4114.95,4263,4579,4815,546.15
378.00,200,4111.59,4311,4663,4811,584.85
379.00,300,4023.17,4235,4623,4819,595.70
380.00,200,4207.41,4375,4667,4791,519.87
381.00,200,4198.91,4339,4719,4991,506.20
382.00,300,4169.65,4279,4687,4903,477.64
383.00,200,4161.85,4299,4643,4811,483.43
384.00,300,4271.27,4403,4755,4855,498.72
385.00,200,4056.31,4291,4683,4823,592.59
386.00,300,4045.90,4275,4607,4739,567.64
387.00,200,3982.11,4187,4515,4595,543.76
388.00,300,4156.76,4307,4695,4875,542.80
389.00,200,4201.60,4355,4667,4783,498.73
390.00,200,4226.67,4303,4627,4783,426.15
391.00,300,4062.45,4251,4627,4731,548.82
392.00,200,4049.99,4231,4595,4703,541.82
393.00,300,4031.17,4283,4707,4783,614.98
394.00,200,4131.96,4407,4791,4831,622.51
395.00,300,4140.44,4275,4611,4803,492.31
396.00,200,4121.96,4279,4643,4855,530.31
397.00,300,4089.30,4299,4595,4767,551.82
398.00,200,4329.12,4451,4891,5123,589.84
399.00,300,4140.64,4347,4735,5019,566.43
400.00,200,3940.48,4179,4595,4795,612.15
401.00,300,4015.26,4231,4623,4811,581.13
402.00,200,4288.38,4395,4811,4995,504.27
403.00,200,4267.98,4387,5031,5211,582.10
404.00,300,4595.01,4651,5283,5511,535.12
405.00,200,4304.24,4427,4823,4895,450.79
406.00,200,4137.72,4299,4639,4811,523.14
407.00,300,3966.65,4159,4479,4543,542.45
408.00,200,4298.60,4299,4931,5031,444.14
409.00,200,4406.42,4491,5015,5143,528.16
410.00,300,4397.10,4523,4855,4947,476.59
411.00,200,4232.74,4431,4867,4999,590.07
412.00,300,4230.01,4327,4683,4915,459.05
413.00,200,4198.40,4283,4607,4799,421.45
414.00,200,4208.81,4319,4671,4939,448.08
415.00,300,4132.01,4331,4763,4895,570.67
416.00,200,4190.03,4367,4807,4967,578.09
417.00,300,4118.24,4283,4631,4835,527.23
418.00,200,4117.55,4283,4591,4659,559.62
419.00,300,4228.94,4339,4679,4879,474.43
420.00,200,4243.86,4363,4671,4879,465.05
421.00,200,4150.73,4263,4623,4703,484.11
422.00,300,4228.54,4335,4683,4811,461.95
423.00,200,4284.00,4403,4803,4883,463.49
424.00,300,4192.81,4387,4675,4867,528.36
425.00,200,4162.72,4259,4543,4707,415.75
426.00,200,4134.57,4295,4571,4663,477.13
427.00,300,4257.74,4399,4747,4967,503.66
428.00,200,4255.77,4355,4715,4831,451.78
429.00,300,4242.16,4319,4683,4955,432.19
430.00,200,4187.20,4271,4603,4651,408.36
431.00,200,4100.16,4295,4551,4683,521.91
432.00,300,4112.21,4295,4659,4807,557.22
433.00,200,4098.59,4255,4595,4739,515.51
434.00,300,4129.66,4311,4679,4787,554.55
435.00,200,4161.27,4307,4671,4763,508.49
436.00,300,4127.25,4287,4651,4823,510.79
437.00,200,4140.16,4335,4719,4895,565.29
438.00,300,4285.32,4403,4739,4847,511.11
439.00,200,4112.82,4319,4763,4935,599.55
440.00,200,4220.35,4399,4739,4847,538.54
441.00,300,4148.16,4275,4683,4839,492.42
442.00,200,4059.15,4215,4535,4663,491.90
443.00,300,4061.97,4231,4675,4799,562.16
444.00,200,4044.25,4271,4607,4715,561.88
445.00,300,4161.47,4323,4651,4871,531.41
446.00,200,4162.38,4267,4695,4883,528.64
447.00,300,4060.50,4207,4619,4795,515.67
448.00,200,4111.47,4275,4587,4687,534.09
449.00,300,4150.22,4287,4627,4747,499.32
450.00,200,4056.22,4243,4667,4923,588.08
451.00,200,4136.16,4275,4707,4819,511.57
452.00,300,4183.60,4291,4655,4747,457.20
453.00,200,4104.34,4287,4671,4783,565.00
454.00,300,4095.74,4303,4679,4827,569.46
455.00,200,4114.73,4287,4671,4815,537.42
456.00,300,4054.42,4211,4599,4747,528.06
457.00,200,4090.69,4227,4527,4783,502.33
458.00,300,4293.23,4395,4699,5015,452.05
459.00,200,4137.88,4367,4763,4963,609.04
460.00,300,4136.41,4275,4619,4927,505.82
461.00,200,4062.20,4251,4595,4823,552.62
462.00,200,4145.41,4299,4603,4767,495.08
463.00,300,4162.29,4331,4715,4987,579.36
464.00,200,4036.84,4271,4671,4799,592.72
465.00,300,4114.97,4235,4603,5035,501.69
466.00,200,3963.84,4207,4647,4739,604.62
467.00,300,4104.99,4267,4663,4899,583.81
468.00,200,4205.44,4395,4775,4995,591.18
469.00,300,4080.32,4315,4671,4823,617.52
470.00,200,4158.60,4315,4647,4783,611.71
471.00,300,4123.21,4303,4651,4775,556.88
472.00,200,4180.91,4307,4751,5047,516.75
473.00,300,4113.75,4247,4571,4751,482.81
474.00,200,4227.91,4331,4727,4951,506.09
475.00,300,4037.27,4275,4655,4779,604.59
476.00,200,4088.99,4303,4655,4747,569.61
477.00,200,4132.77,4235,4575,4791,472.07
478.00,300,4230.88,4351,4759,4939,487.36
479.00,200,4199.48,4327,4759,4907,512.89
480.00,300,4187.61,4279,4643,4931,451.76
481.00,200,4131.37,4339,4663,4843,567.44
482.00,300,4222.91,4359,4755,5031,520.00
483.00,200,4079.91,4243,4679,4827,556.67
484.00,300,3995.56,4231,4595,4711,597.18
485.00,200,4022.13,4259,4635,4743,591.30
486.00,200,4257.97,4411,4791,4915,537.10
487.00,300,4130.16,4367,4751,4859,605.11
488.00,200,3987.93,4211,4499,4651,563.11
489.00,300,3981.59,4179,4503,4631,533.84
490.00,200,4068.53,4243,4583,4899,531.99
491.00,300,4139.84,4295,4635,4947,534.53
492.00,200,4197.20,4359,4739,4871,519.22
493.00,300,4036.79,4247,4607,4723,589.26
494.00,200,4044.43,4203,4619,4763,540.05
495.00,300,4044.00,4259,4655,4827,589.66
496.00,200,4186.90,4315,4647,4871,482.48
497.00,300,4041.79,4227,4571,4715,542.29
498.00,200,4067.57,4239,4623,4707,555.07
499.00,300,4084.44,4259,4635,4799,545.14
500.00,200,4225.60,4367,4739,4955,517.12
501.00,300,4058.96,4243,4607,4759,550.93
502.00,200,4109.58,4275,4627,4763,531.70
503.00,300,4060.32,4231,4595,4799,521.10
504.00,200,3867.73,4175,4495,4563,605.28
505.00,300,3951.63,4135,4435,4531,511.23
506.00,200,4016.34,4239,4551,4687,557.60
507.00,300,4086.57,4247,4627,4987,538.06
508.00,200,3844.53,4115,4399,4667,582.25
509.00,300,4014.49,4183,4499,4623,520.65
510.00,200,4220.85,4319,4659,4763,420.94
511.00,300,4166.18,4291,4639,4763,486.35
512.00,200,4245.94,4315,4663,4891,420.99
513.00,300,4173.86,4363,4739,4875,561.35
514.00,200,4118.89,4259,4627,4767,513.05
515.00,200,4202.11,4379,4671,4787,528.71
516.00,300,4164.37,4283,4623,4855,478.19
517.00,200,4098.19,4191,4595,4955,474.41
518.00,300,4196.95,4339,4691,4823,500.02
519.00,200,4255.56,4439,4783,4995,540.69
520.00,200,4214.87,4331,4631,4787,407.34
521.00,300,4077.71,4255,4743,4819,551.27
522.00,200,4186.91,4295,4631,4807,462.56
523.00,300,4292.09,4379,4723,4899,516.06
524.00,200,4115.65,4267,4527,4687,468.39
525.00,300,4199.25,4291,4599,4731,424.22
526.00,200,4170.44,4307,4631,4767,467.02
527.00,200,4091.51,4303,4655,4811,552.24
528.00,300,4331.02,4447,4779,4879,448.00
529.00,200,4148.08,4287,4587,4859,480.19
530.00,300,4208.20,4311,4599,4707,435.70
531.00,200,4065.35,4231,4711,4811,588.03
532.00,300,4142.95,4319,4655,4779,524.79
533.00,200,4211.15,4319,4611,4683,440.25
534.00,200,4198.62,4267,4655,4807,439.16
535.00,300,4145.19,4331,4715,4915,555.88
536.00,200,4324.18,4451,4811,4895,486.08
537.00,300,4142.60,4283,4643,4795,514.49
538.00,200,4179.60,4339,4615,4759,499.24
539.00,300,4093.63,4303,4611,4811,561.61
540.00,200,4240.08,4411,4779,5115,559.95
541.00,200,4099.05,4287,4611,4751,522.38
542.00,300,4076.82,4207,4527,4675,503.42
543.00,200,4060.31,4199,4435,4579,464.05
544.00,300,4234.61,4339,4691,5083,495.51
545.00,200,4087.88,4287,4723,4975,571.55
546.00,300,4155.28,4335,4699,4915,555.09
547.00,200,4138.89,4291,4623,4731,521.38
548.00,300,4094.68,4331,4695,4835,601.43
549.00,200,4102.35,4347,4659,4923,582.14
550.00,200,4202.62,4319,4687,4783,472.00
551.00,300,4136.83,4355,4687,4771,568.30
552.00,200,4110.93,4343,4699,4795,588.49
553.00,300,4204.39,4359,4671,4811,510.81
554.00,200,4186.94,4299,4615,4731,422.02
555.00,300,4034.02,4263,4723,4935,631.45
556.00,200,4108.02,4243,4647,4863,499.08
557.00,300,3998.23,4195,4543,4655,542.65
558.00,200,4113.97,4235,4559,4639,442.29
559.00,300,4083.67,4239,4607,4739,515.27
560.00,200,4225.75,4339,4727,4859,526.12
561.00,300,4131.21,4307,4699,4883,542.83
562.00,200,4211.16,4295,4651,4887,453.87
563.00,200,4157.05,4259,4683,4811,481.79
564.00,300,4232.44,4343,4631,4859,433.32
565.00,200,4191.79,4299,4651,4803,453.54
566.00,300,4174.76,4295,4683,4767,478.21
567.00,200,4020.13,4223,4535,4611,544.02
568.00,300,4107.81,4303,4623,4811,573.16
569.00,200,4027.38,4295,4687,4795,640.73
570.00,300,4130.45,4355,4695,4843,579.56
571.00,200,4114.69,4279,4639,5291,547.52
572.00,200,4025.41,4227,4595,4675,551.53
573.00,300,4204.56,4307,4647,4723,424.01
574.00,200,4281.36,4335,4659,4743,372.29
575.00,300,4183.65,4347,4719,4943,531.86
576.00,200,4278.95,4407,4687,4907,482.76
577.00,300,4046.02,4227,4575,4659,553.95
